signature,KM_pval,KM_HZ_0.95_lower,KM_HZ,KM_HZ_0.95_upper,n_low,n_high,Cox_HZ_activation_Z,Cox_HZ_ChemotherapyYES,Cox_HZ_SubtypeBasal,Cox_HZ_SubtypeHer2,Cox_HZ_SubtypeLumA,Cox_HZ_SubtypeLumB,Cox_HZ_Subtypeclaudin-low,Cox_HZ_SubtypeNC,Cox_HZ_Cellularitymoderate,Cox_HZ_Cellularityhigh,Cox_pval_activation_Z,Cox_pval_ChemotherapyYES,Cox_pval_SubtypeBasal,Cox_pval_SubtypeHer2,Cox_pval_SubtypeLumA,Cox_pval_SubtypeLumB,Cox_pval_Subtypeclaudin-low,Cox_pval_SubtypeNC,Cox_pval_Cellularitymoderate,Cox_pval_Cellularityhigh
HCC_3_vs_p-L_FC_2,0.000553165115050512,1.16330428624609,1.42209917641662,1.73846696128909,1584,396,0.993388043793877,2.13621066354631,1.5184516360103,1.76609695317342,0.594997293998591,1.50929820095657,0.910671477840395,1.67868377458901,1.1163488789702,1.00017730750494,0.90482761908203,2.26593618396102e-13,0.0594413270796763,0.00598863326372292,0.0113143850668599,0.0376114609798519,0.693569665733109,0.478023824634035,0.501590094886,0.999129515124348
HCC_3_vs_p-L_UP_FC_0,3.84822583588802e-13,1.59260780131487,1.89935884987162,2.26519299830581,1046,934,1.07436030509443,2.08472145224653,1.33556610242501,1.65866458382632,0.580092091268697,1.36987914207193,0.872073933197481,1.64330875470481,1.10201214980655,0.967569679545815,0.190037478323247,2.60459236844059e-12,0.210001865682396,0.0172884736081994,0.00806849329625912,0.136658045738948,0.546263241311481,0.496109463144117,0.553493697618093,0.840568483450904
HCC_3_vs_p-L_UP_FC_1,1.36500894363567e-18,1.80456711229727,2.14860702677163,2.55823799737513,1147,833,1.12278609111986,2.07459810215665,1.20053976340892,1.56936255441967,0.595593036247093,1.37732160745415,0.827604886888621,1.5922248867277,1.08940456783316,0.951593223062544,0.0467799482414255,2.707184918579e-12,0.448289585646987,0.0362661597246404,0.0112573064921511,0.115131650409271,0.410367870458224,0.524065586282339,0.601731423966631,0.761998194420355
HCC_3_vs_p-L_UP_FC_2,3.51048865848613e-08,1.42041331986585,1.73029870385903,2.10779043163225,1605,375,1.06392923391173,2.09832549882984,1.415758763759,1.76626557705842,0.615693443124726,1.56971265196928,0.845939546913375,1.66042463790832,1.11129791210734,0.994570102542343,0.303420265602763,1.53782625627053e-12,0.113931389749495,0.00596344939829545,0.0190798491138729,0.0250717868222693,0.474403837897809,0.4871175530421,0.519036234797566,0.973202403799037
HCC_4_vs_8_DOWN_FC_0,1.03920362613654e-05,1.46256499425081,2.00525932206222,2.74932393741393,279,1701,1.04364312971954,2.17028921327215,1.44415009795081,1.6899038211958,0.590216057915966,1.47651295118838,0.884000332729919,1.61801485167767,1.1085830850293,0.988079702317667,0.340055885577129,1.53523398583773e-13,0.0886539690848825,0.0133932392990465,0.0100522584831411,0.0506102278290841,0.585748928773498,0.510117170011268,0.529026365705625,0.941165871085699
HCC_4_vs_8_DOWN_FC_1,0.00194366380121554,1.10663903271523,1.31947281201155,1.57323973777245,926,1054,1.01612433136944,2.14604876192863,1.47323967529243,1.74222783055029,0.592652476563868,1.48853434743521,0.89561242031023,1.65396725139664,1.11380540402864,0.994160221743983,0.738907325879078,2.79542082042472e-13,0.0803341743215906,0.00847836156337047,0.010807906475894,0.0496480004842272,0.626211012552821,0.490963594762575,0.510235144435803,0.971277340055792
HCC_4_vs_8_DOWN_FC_2,0.00036365586847553,1.15260889594885,1.37308332591214,1.63573075526704,1290,690,1.05787079560602,2.16372569032236,1.38733007728783,1.67321531517673,0.583081539667032,1.4343182064875,0.868894222530419,1.59120954464842,1.1110259802362,0.984945392027492,0.252985504353938,1.28011005457973e-13,0.14287239329364,0.0153536043898186,0.00866961143099906,0.0757379166775695,0.537135810431163,0.525160133228956,0.520099361493929,0.92563099616875
HCC_4_vs_8_FC_0,5.31316091277285e-18,1.7740793900639,2.10941891428964,2.50814488961657,1205,775,1.15010211296787,2.07138674300587,1.13689541319215,1.50735410758843,0.569227718352763,1.25741153314317,0.835698033717219,1.56563743489078,1.08434706233999,0.935846507616274,0.0171747669258372,2.92681014235841e-12,0.59771817030143,0.0592833214696003,0.00609323561791433,0.280936692470059,0.431265212369785,0.539243605639419,0.621808694346955,0.686696964629383
HCC_4_vs_8_FC_1,6.83537859168918e-18,1.77690863632767,2.11548869254991,2.51858329506215,1147,833,1.13430288167554,2.0941874936161,1.15715376064478,1.56717413320024,0.59225478588669,1.35884063943907,0.82167697580489,1.59672206134388,1.08884517262371,0.947485304004284,0.0279688491624428,1.13072594256404e-12,0.550145301111273,0.0358620394342712,0.010459673954055,0.13256855899164,0.392910870318703,0.521482768721546,0.603982063609623,0.742105109468631
HCC_4_vs_8_FC_2,1.07201822909187e-05,1.25264320188036,1.50428519415665,1.80647924481774,1459,521,1.04503714158586,2.1468982582225,1.39368948798598,1.7201946758631,0.594552002487611,1.48358419701104,0.868285076013255,1.63891679703565,1.11198521509911,0.98779869669311,0.39200654181054,1.74938411314031e-13,0.149495966197447,0.00954882971942529,0.0110523044955241,0.047552927755627,0.538891629878034,0.498595766292483,0.516727061323802,0.939821838387536
HCC_4_vs_8_UP_FC_0,7.01446103136575e-16,1.70978306854091,2.04065771139813,2.43556271652774,1051,929,1.13238347755963,2.05885149531156,1.19041759975796,1.56221201597095,0.574458102757757,1.29217677802957,0.851616293529708,1.60258184543831,1.08993886659059,0.945827834419007,0.0301581479246304,5.61883556671451e-12,0.464662869027067,0.0378328465474064,0.00691082677912991,0.223552808980164,0.479528254357313,0.51820129692351,0.59964309906762,0.73422667207955
HCC_4_vs_8_UP_FC_1,5.95237542030576e-20,1.8491090117148,2.19889771953415,2.61485458690645,1213,767,1.15552899478203,2.05449990985634,1.12492035281162,1.56010806449448,0.600106006434049,1.36373487902684,0.813052025340822,1.62134694499417,1.08373631073507,0.942051723784072,0.0129834695034153,6.02850217538476e-12,0.628180055221761,0.0368385684546223,0.012559763283124,0.125138597206879,0.367827602324718,0.507844009503904,0.624214620839526,0.715685929098831
HCC_4_vs_8_UP_FC_2,1.1359355337434e-06,1.56717573555456,2.14882320582513,2.94634549600058,1881,99,0.996251459735087,2.13607562576572,1.51357516615557,1.76435671079239,0.594918652715302,1.5071781399759,0.904862355440126,1.67130608970355,1.11545285145081,0.99918906719194,0.944874154482948,2.33780684778659e-13,0.0623319406885482,0.00616318579319706,0.0117092429029703,0.0402779475421697,0.661533208395874,0.481663176393633,0.504280619777931,0.996009091291463
HCC_4_vs_p-H_DOWN_FC_0,0.00521887933597396,1.12434256374076,1.49045492686914,1.97578207982943,286,1694,1.01761442053079,2.15154785131159,1.48777361448116,1.73763911224319,0.593521536281518,1.49779088271854,0.894797446732881,1.65361354195431,1.11329211630566,0.995041428862262,0.687127028235347,3.24269584690163e-13,0.0627574601933065,0.00878392560478895,0.0108670872186113,0.0423430511064419,0.623070954848133,0.491002913125842,0.512071186720914,0.97557420437295
HCC_4_vs_p-H_DOWN_FC_1,0.0330004465650192,1.00612240330001,4.03380912984893,16.1726009108661,28,1952,0.976291728687536,2.11253475050482,1.53154520068237,1.80394698187093,0.601800940500671,1.54221480233971,0.908162519598233,1.70366977600829,1.11421119957854,1.00120594233807,0.605996192351199,1.3571178692893e-12,0.0459562746316832,0.00516227952358308,0.0134390295377678,0.0320090348801594,0.669164171283944,0.465786456770263,0.508562553703493,0.994068676371908
HCC_4_vs_p-H_DOWN_FC_2,0.0316105305931691,1.03544234682112,1.53619483426718,2.27911730293261,1911,69,1.01664717110288,2.13582005916113,1.50344440778081,1.76201534508301,0.596461527473946,1.50815813787697,0.900151956543605,1.68060515767704,1.11542758009189,0.997591768947495,0.710940938942775,2.25398460972468e-13,0.0536681893940543,0.00623209292802198,0.0115507710776832,0.037971051347403,0.640557227091279,0.476831262114918,0.504420032453575,0.988133442865587
HCC_4_vs_p-H_FC_0,4.78963192094296e-13,1.63093391025216,1.96564764871717,2.36905410735495,1558,422,1.11033013163407,2.06827590909247,1.2369290114315,1.6106926041458,0.583868236805644,1.33857997727942,0.836996185386753,1.62873518810021,1.09187212899891,0.954400623197751,0.0589958577299997,4.13173568517095e-12,0.368843345990295,0.0251835276840901,0.00863209047855873,0.161096040394457,0.437319797373201,0.50386590502736,0.592381525177815,0.775974780489432
HCC_4_vs_p-H_FC_1,9.34270886211431e-07,1.31199880413173,1.57599857414426,1.89312025124024,1478,502,1.03071808540078,2.14447142610849,1.43549726539639,1.71883020670023,0.596762531602328,1.49210306478151,0.887657547631918,1.65713857685234,1.1134575648384,0.991587928059463,0.549469224215959,1.94580455690338e-13,0.11012662132363,0.0105846631227428,0.0116288992196366,0.0442867829387874,0.599564575115632,0.488909667174699,0.511455117641514,0.958542768752766
HCC_4_vs_p-H_FC_2,0.00345818102865229,1.08852537947752,1.2953072632023,1.54137049786562,969,1011,0.97665164075829,2.1452262133321,1.53440438705128,1.77889743027935,0.593739580939596,1.50736569568545,0.920874763050784,1.65792924780103,1.11431576931542,0.998958500426068,0.626455784055821,1.99205889033816e-13,0.0459162929300795,0.00549225250729684,0.0108797225912444,0.0381821224918301,0.718699235203626,0.488542013336259,0.508249972396786,0.99487052249007
HCC_4_vs_p-H_UP_FC_0,2.81338605386345e-14,1.65040336396023,1.97283940630495,2.35826914078166,1452,528,1.09618146417582,2.05858084101299,1.28959593845956,1.66171120651864,0.588448993764451,1.37410464961251,0.854923273493146,1.65757355759038,1.09714588069078,0.964364902667449,0.0905105985942627,8.10398998288119e-12,0.270798144726883,0.0157647111019708,0.00959028936528541,0.12227038593161,0.491170440958456,0.488579605489642,0.571935391437269,0.824370989655393
HCC_4_vs_p-H_UP_FC_1,8.48249531059384e-16,1.73091299184495,2.07623130008767,2.49044084351635,1513,467,1.12007970501573,2.05886956993265,1.27162039218583,1.71810623891228,0.634513627527741,1.58995658962619,0.85060182054806,1.75686017420162,1.09823217383924,0.973010506793414,0.0628268433437737,7.99440233464093e-12,0.297796535911935,0.0091411799577609,0.0282107660387978,0.0202992310304177,0.478089130444178,0.440230173406219,0.567427956645905,0.866378795112416
HCC_4_vs_p-H_UP_FC_2,0.00333858076849697,1.0960596862215,1.32045126376061,1.59078156225028,1447,533,0.951824720089248,2.16362131116295,1.57337040960249,1.78870095484838,0.591764453000139,1.4966711613298,0.945438149202922,1.65196885288042,1.11252530966872,0.995671692533371,0.311527698276008,1.34608664596345e-13,0.035332840831128,0.00504057464565669,0.0103943722223131,0.0419459463685846,0.807023091244277,0.491557086829775,0.514707413896639,0.978665090838402
HCC_4_vs_p-L_DOWN_FC_0,3.39583434784795e-08,1.4132851300558,1.71599248936466,2.08353584208424,755,1225,1.06223887147694,2.17730839325145,1.40328040995586,1.64702840827229,0.589001902116853,1.45505412824891,0.851150404525316,1.59334730414614,1.10409980700028,0.980341101746284,0.179440993382308,9.76559709012661e-14,0.119880915782425,0.0195044786195362,0.00973843113590697,0.0605659345843496,0.48243575648187,0.523744662804722,0.545516557896233,0.902871089191345
HCC_4_vs_p-L_DOWN_FC_1,0.00244171997169663,1.10800250715941,1.33939309545876,1.61910632202613,1504,476,1.013744427664,2.14278217318886,1.47969708465734,1.74473868479836,0.592101391710794,1.48480809694944,0.891539561137654,1.65561475099138,1.11388681500878,0.994287081807785,0.776378484777427,2.55431743678299e-13,0.0754981814744102,0.00842831602033879,0.0108938457554974,0.0559098261373106,0.616524569261019,0.490181087167287,0.509983043996871,0.971934829212725
HCC_4_vs_p-L_DOWN_FC_2,0.0219535570997755,0.489603976346742,0.681266629430928,0.947958437427966,1785,195,0.943032723884286,2.09065535959226,1.58969283496056,1.85619611088146,0.621295446205753,1.63351356426986,0.926346020481294,1.78951299475057,1.1219298374875,1.01570579392236,0.242871882312969,2.13886569691055e-12,0.0318612970066489,0.00339393692488376,0.0218253096737817,0.0188045101058652,0.735148781576532,0.426571953529978,0.481969827685262,0.923674761843513
HCC_4_vs_p-L_FC_0,5.97866658038043e-20,1.85584069364957,2.2093237181483,2.63013485385633,1162,818,1.16366533250791,2.04901850052161,1.10284462109548,1.49042450582758,0.571445143406992,1.24208774660046,0.787417754509795,1.5630812876139,1.07877448971592,0.929393311991456,0.00999425853291319,7.26820995222638e-12,0.689433729658169,0.0665516065152039,0.00639364746074506,0.306678198355158,0.303400032954761,0.540699922520081,0.644420832186934,0.656409519161894
HCC_4_vs_p-L_FC_1,1.43048972548196e-13,1.59792928671151,1.89981159320702,2.25872578949449,1299,681,1.13061376075337,2.11479281331658,1.17384694064557,1.56310583557607,0.586996926266814,1.34332110623359,0.792231806415916,1.56574566394518,1.08966292341173,0.948735386302299,0.0248046374138656,4.7271466022252e-13,0.504654314326118,0.0370522480962248,0.00925569093772789,0.149722325632376,0.318185198732118,0.539225210447458,0.600813408381426,0.748051186115487
HCC_4_vs_p-L_FC_2,0.0295196871880443,1.05554223865026,3.2836889898766,10.2152362903305,34,1946,0.951420651048226,2.10511668033387,1.60817080140564,1.84437776579327,0.612011335982911,1.60546878102119,0.945261460443652,1.77160596740696,1.12280861235331,1.0149320190996,0.311758574105639,9.90191145719252e-13,0.0312614219087929,0.00374975941081033,0.0172283956989823,0.0220842512594796,0.806318778480976,0.434555558968535,0.479140315795281,0.927458672541532
HCC_4_vs_p-L_UP_FC_0,5.69334156200683e-16,1.7061405049833,2.03327683028898,2.42313845578061,1400,580,1.12623141909725,2.04222395291392,1.21195879262735,1.59273847720095,0.579503133080059,1.31183050555243,0.835286185114986,1.6238979668317,1.09024829471456,0.950243397921385,0.0351121302560049,1.31064374614962e-11,0.415210542218183,0.0289032755860432,0.00777512946878743,0.193809112961421,0.431019286982479,0.506480021981513,0.598522253183049,0.755484067787502
HCC_4_vs_p-L_UP_FC_1,2.54019227250619e-22,1.93710533206296,2.30337258835351,2.73889354025377,1231,749,1.21256234370152,2.01950851130457,1.03359786478624,1.51808870462883,0.616311012284583,1.38109341009003,0.761606032674905,1.60753347512114,1.07149690088698,0.93016015717534,0.0010559288542492,2.03990506955646e-11,0.891544090825564,0.0491899110972151,0.018111145507345,0.106265831111814,0.240899961184005,0.515374572934555,0.674213401802508,0.658372306108478
HCC_4_vs_p-L_UP_FC_2,7.05004862693573e-06,1.28107526770242,1.55615933018499,1.89031192934115,682,1298,1.04526124807653,2.11016183951123,1.44798990006801,1.77407548540904,0.612105054416837,1.54712979461648,0.855061157902863,1.68933719400682,1.11184567250209,0.996824992743542,0.471699350679444,9.99289367534209e-13,0.0901822458875527,0.00563836894632532,0.0182366476249336,0.0297125015406268,0.509578730428514,0.472456908327765,0.517234106164371,0.98434945258591
HCC_5_vs_8_DOWN_FC_0,9.82809081111904e-06,1.45970496265301,1.99460954832907,2.72552834447766,287,1693,1.058846827051,2.18267057265207,1.41940554931665,1.65290353134861,0.585095101357031,1.44615647835573,0.877097889376328,1.60498248107352,1.1063354012517,0.983269640055953,0.204302656495186,1.05913188665117e-13,0.105633822930764,0.018643926737297,0.0089677265778311,0.0662612398476078,0.562330975399265,0.517183993147317,0.53718850310236,0.917334834093227
HCC_5_vs_8_DOWN_FC_1,0.000527703287884873,1.15016694057199,1.38233618328651,1.66137041173592,1452,528,1.01481080431429,2.14488738514211,1.48075247085689,1.74262343571362,0.591881812694979,1.48571081077696,0.898617316696616,1.65787613532551,1.11448489790149,0.995068540549527,0.761252956913669,2.83992917022834e-13,0.0726355704535527,0.00864807240392701,0.0108249608148637,0.0536199879764523,0.63564543398033,0.488812831666242,0.507749078038326,0.975733538176449
HCC_5_vs_8_DOWN_FC_2,3.27188157302632e-05,1.21303665764572,1.44413659103334,1.71926419569961,1008,972,1.07683004231541,2.17514862117476,1.35352488982815,1.63951269892581,0.58083264641493,1.41095969745117,0.878190053233725,1.56442099780532,1.10590199454442,0.975160460222853,0.142152851829677,9.23915248667559e-14,0.176119379262973,0.0203762335594607,0.00816630085617779,0.0904671163710251,0.565611486237099,0.5404603477147,0.538802965040701,0.87725186814564
HCC_5_vs_8_FC_0,8.24828693509478e-18,1.78116668775494,2.12342872505981,2.53145849931229,1099,881,1.1426907499898,2.07061311740977,1.15833976777688,1.52358168808309,0.56975574217598,1.26549795477268,0.835978484066761,1.59035345758649,1.08733564199753,0.940407087542327,0.0206222408005788,3.09929905406562e-12,0.541846251631872,0.0521536138523817,0.00618427409116024,0.267262181128798,0.432274875799959,0.525047501848084,0.609918837704908,0.708281957176619
HCC_5_vs_8_FC_1,5.92717410049087e-15,1.65361708030371,1.96584962756649,2.33703727678813,1202,778,1.12251328714499,2.10038638411778,1.19293745883925,1.58616046485374,0.586542325293769,1.35187807281829,0.840165237426442,1.61131787752755,1.09576053226116,0.955111668554731,0.034725405565548,8.86818768907304e-13,0.461869958658296,0.0305722213623352,0.00915623012977114,0.141216339283116,0.445467753474151,0.513357304804188,0.577036473444213,0.778848324743899
HCC_5_vs_8_FC_2,1.69530366030234e-09,1.52156869995392,1.87218849956561,2.30360270818654,656,1324,1.10198165423126,2.15540102130624,1.25494894942943,1.60697451375074,0.587690835008833,1.39764459382849,0.845835548287635,1.58161498383636,1.09929938685715,0.963358617953514,0.070176313810629,1.27132660992666e-13,0.333616102030673,0.026330837733298,0.00943512978387007,0.0984626780646557,0.463484960953242,0.530182356239498,0.56347246419992,0.819144981792515
HCC_5_vs_8_UP_FC_0,5.08298814098467e-14,1.63574952827338,1.95361318847868,2.33324505019204,1436,544,1.11827291571525,2.05899540047536,1.2283116541486,1.59535603099889,0.577672046389582,1.31818252101994,0.855773328694403,1.62887553268625,1.09409504087226,0.953395957524887,0.0463212879655018,6.17583115653003e-12,0.382653410884472,0.0286602829109106,0.00747145078418202,0.187020559064183,0.492793106099612,0.503785932109652,0.583490987418152,0.770789072613908
HCC_5_vs_8_UP_FC_1,1.04564204653534e-18,1.86829845071466,2.24716333443489,2.70285673560179,1565,415,1.151930166747,2.05050710824493,1.13775319341326,1.58220648607099,0.597623609198806,1.36348759683369,0.824819026427801,1.63798697330847,1.08912303051297,0.947373863429738,0.0120335822771149,7.12904047425157e-12,0.591525551274222,0.0302911006473393,0.0118537178323262,0.125181268794792,0.399676491849726,0.498877908365765,0.602787649933128,0.741049791230751
HCC_5_vs_8_UP_FC_2,4.15265935434699e-12,1.5510650746879,1.85117273345051,2.20934669021553,1015,965,1.09454910526589,2.1011324486773,1.27314332147738,1.68065912362693,0.609293000097736,1.47064476913172,0.833541069335116,1.70028739756223,1.09962059342145,0.970283216509083,0.106525883562776,9.21797667455983e-13,0.307639003139955,0.0130978877345547,0.0156772128360418,0.0522042948176517,0.43046557557601,0.466981199641629,0.562337881863892,0.85329605209877
HCC_5_vs_p-H_DOWN_FC_0,0.00788486251446448,1.336000235516,5.35644325830457,21.4756581748319,34,1946,1.02292104129988,2.15844813364583,1.48516848517244,1.73553014202483,0.594133529604759,1.50182376701702,0.894674335091865,1.64048525024414,1.11226857155441,0.994427275909636,0.595144985258348,2.97831364697038e-13,0.0632008015538488,0.00852472370946208,0.0109599345392267,0.0401958243424362,0.622011900569772,0.498117764622019,0.515742250374367,0.972530675474152
HCC_5_vs_p-H_DOWN_FC_1,0.0782718294176642,0.480052186466215,0.707252599927476,1.04198304727309,1849,131,0.961588572141885,2.10496140916775,1.55858590583606,1.82264137128604,0.60849413849623,1.57626194964757,0.921699011349095,1.73735836786901,1.11820877721923,1.00717173747991,0.409579707537579,1.26977963331529e-12,0.03906961130071,0.00432072966258643,0.0159270197310291,0.0260996607766847,0.718888887183527,0.44992551392354,0.494603241848564,0.964889031133509
HCC_5_vs_p-H_DOWN_FC_2,0.000756444583298186,0.608759224344024,0.731041334393826,0.877886381382028,1196,784,0.923001356477149,2.10160585980706,1.51914469080886,1.77778848162953,0.597681593325029,1.53990775193123,0.944135157147387,1.71399177766384,1.0980998582738,0.990507807092496,0.0744045954117131,7.85685461772404e-13,0.0476177708106224,0.00536582582724565,0.0118286092620917,0.0292372302721562,0.799530555570836,0.460337888998132,0.567694231398622,0.953046059229971
HCC_5_vs_p-H_FC_0,1.21046698921947e-19,1.83985161583683,2.18875876763056,2.60383223388408,1193,787,1.17631100144937,2.06600390329337,1.07855812680437,1.50091180895185,0.585524636656313,1.27456434692235,0.805957604010967,1.53708870466883,1.07343447154943,0.925498418013808,0.00519274976826441,3.28961788088962e-12,0.756852970163773,0.0593117419454256,0.00893046111004627,0.241879092993739,0.347564667812782,0.556074656799971,0.666386641401877,0.637807617612955
HCC_5_vs_p-H_FC_1,1.6449844661464e-08,1.38321129549202,1.64820211356415,1.96395895262771,1026,954,1.05163516187132,2.1354229129105,1.38680183933666,1.72602856581316,0.602971480002291,1.49945400871785,0.850810738882702,1.63865398834963,1.10886120582633,0.985894536155585,0.35875153640614,2.30220314774703e-13,0.155251298240357,0.00887912861139759,0.013600778058288,0.0409245125629137,0.490970827618447,0.498694679361454,0.528187356478446,0.93043265584068
HCC_5_vs_p-H_FC_2,0.0172021538499816,0.197006919801812,0.415468822805769,0.876184160928257,15,1965,0.920948226920029,2.15514913390923,1.59379790332319,1.76753506877483,0.587981948181966,1.49477975981458,0.980673493460639,1.64768608332004,1.09199310767507,0.982868799925,0.0856520167756515,1.14888884401553e-13,0.0288851567813786,0.00587891240803654,0.00949265769923573,0.042421484900617,0.93236005302284,0.4937772511348,0.591642056218892,0.915239257939052
HCC_5_vs_p-H_UP_FC_0,1.50738996845962e-17,1.75653310883366,2.08853692385126,2.48329306197163,1203,777,1.16701479486267,2.03539859141537,1.11552793599174,1.54909342957044,0.588972434398115,1.29383336622003,0.821501180693065,1.58956050256919,1.07869636998123,0.933366987268719,0.00782588200704703,1.3071446710236e-11,0.649810226606318,0.0399817750479215,0.00968182711630896,0.212045057689529,0.389724614536016,0.525455171556081,0.644686436808859,0.674485171018247
HCC_5_vs_p-H_UP_FC_1,1.98751341499168e-10,1.46610896723742,1.74392960925138,2.07439593508138,1283,697,1.15263017129476,2.05091112570332,1.27671428391438,1.79886919596652,0.656545163700606,1.66910728548279,0.792817701475317,1.74474981965375,1.10172217625525,0.980564160368861,0.0314486603425115,8.60045505664411e-12,0.278641868476978,0.00462074186536389,0.0444327472227944,0.0117341455293221,0.321100294968186,0.44570623826553,0.554252937115198,0.903767595287065
HCC_5_vs_p-H_UP_FC_2,0.00641077932636618,1.24538726974284,2.32911264617856,4.35588659879996,1958,22,0.979276317865392,2.15120020750348,1.53329448051968,1.76327511729469,0.592682112391447,1.4967569039712,0.917489378559577,1.65377628883545,1.11197766531418,0.99563170782696,0.674245691744597,2.89315678261615e-13,0.047117618631593,0.00614596687246372,0.0107251482517149,0.0428311496473713,0.706316724700085,0.490874701630347,0.516971014649213,0.978479433521864
HCC_5_vs_p-L_DOWN_FC_0,4.1668396872853e-05,1.22153109759784,1.47067532455661,1.77063515985228,794,1186,1.04822040876986,2.17665786560643,1.43833810364322,1.68618134291946,0.590587090030636,1.47730889064364,0.872631787966103,1.60468260819876,1.10632469169713,0.985365711919552,0.281226156703495,1.32083077635901e-13,0.0918072454643035,0.0135138272437744,0.0101146634543863,0.0498799959874618,0.549012387528405,0.517519913767269,0.537396555751408,0.927757832054637
HCC_5_vs_p-L_DOWN_FC_1,0.0497461995878111,0.98736724239639,1.98512244405545,3.99113009697219,57,1923,1.0016469184439,2.13650523723504,1.50352919979296,1.76381008916141,0.595403577757962,1.50719505493571,0.901418570369294,1.67109499277629,1.11510818206244,0.998216931847887,0.972406266986951,4.13942056833014e-13,0.0612440765221438,0.00678983098030424,0.0118827870645884,0.0465617987297603,0.648515760542082,0.482361761247014,0.505759226659542,0.991252581783446
HCC_5_vs_p-L_DOWN_FC_2,0.0457822339630704,0.989232979670869,2.38702955106061,5.759927332318,1970,10,0.922152950313238,2.083815680403,1.68094125874098,1.85332755647747,0.620911030916103,1.65475721272385,0.96178464359845,1.81574682796857,1.12697266270288,1.02607149638128,0.100405064731259,2.09026179623193e-12,0.0187092729405133,0.00312127805386652,0.02064819447848,0.0141571715686757,0.86442920514409,0.4147556090313,0.465026454802557,0.874364647884291
HCC_5_vs_p-L_FC_0,2.56736798675783e-22,1.94548645649515,2.31622564479464,2.75761428186418,1181,799,1.19053398132128,2.06248107083376,1.04305176908957,1.43914377633078,0.571524477532667,1.22125969850792,0.78342640771052,1.51024679169264,1.07179887203401,0.918010519942384,0.00336642024100548,3.7394691947311e-12,0.864649535737861,0.0960110417865847,0.00637163003913212,0.343443792604762,0.291578012097054,0.572483781910338,0.673093855155513,0.603433956225257
HCC_5_vs_p-L_FC_1,4.35973470554194e-17,1.77291988749618,2.1217415330668,2.53919377005711,1016,964,1.14988369963546,2.10801623260079,1.12911882627695,1.54716086595528,0.59204095714711,1.33736933353053,0.776732138472309,1.53506025640175,1.08175323323147,0.94060661560167,0.0140913096871553,6.22285069780978e-13,0.617494602546716,0.041488247862724,0.010423992131648,0.154818514441076,0.280863507674658,0.557407608079681,0.632388768182737,0.709008401119659
HCC_5_vs_p-L_FC_2,0.0147603241439441,1.06134095946576,1.36148976861241,1.74652110945509,1751,229,0.943334934009103,2.11018387635673,1.66159949909197,1.81773230689349,0.604854132556125,1.57687025064781,0.970899065738259,1.76713971286714,1.12642412517554,1.01943299255375,0.252714077077499,6.70466953940672e-13,0.0254610946306264,0.00411975910975776,0.0141306905972086,0.0236994272159471,0.899440742213553,0.436208171787808,0.467213831309229,0.905975371833991
HCC_5_vs_p-L_UP_FC_0,6.24676902111979e-18,1.8124158318852,2.17096304302516,2.60044105291153,1000,980,1.16741467670912,2.03306775386402,1.11304654802558,1.51622084537233,0.578060753042111,1.26273016895174,0.817496152125167,1.57767707613516,1.08111794520842,0.93298965978894,0.00823895434960287,1.46070278853573e-11,0.657330749514028,0.0531004804799055,0.00746391512029267,0.264871068443187,0.378784291661995,0.532231038586507,0.634743413738195,0.672681526293797
HCC_5_vs_p-L_UP_FC_1,6.32812375901805e-25,2.04885083480162,2.44149462335687,2.90938505362575,1164,816,1.24056236716813,2.00823320561098,0.979302678521482,1.47879590860933,0.625310450376581,1.36710133500786,0.728897969354796,1.56409537030066,1.06477498995714,0.920361831694905,0.000605336328238139,3.31594095555406e-11,0.932628487633246,0.0669005720171949,0.0220284365882451,0.118384112416929,0.17881376998486,0.539994426615302,0.702517621522802,0.612773022065255
HCC_5_vs_p-L_UP_FC_2,5.72411444459833e-06,1.27875061272108,1.54585199889047,1.86874467836121,1518,462,1.07203567954384,2.10811969830081,1.41396532887477,1.78547866663634,0.616978301194405,1.58847169486458,0.833155996853519,1.67891920743092,1.10676596298222,0.992599890709493,0.233423363133725,7.51158286628653e-13,0.112543198794216,0.0051446476803834,0.0194036208110594,0.022170359011992,0.437707350562622,0.477630530336032,0.535701632830379,0.963479099637402
HCC_6_vs_8_DOWN_FC_0,4.54836410610812e-05,1.32819618151833,1.73852292812372,2.27561411007579,347,1633,1.06526825709654,2.18791918536333,1.4146351175128,1.64116577371291,0.585723762026158,1.45868500436034,0.884435407525171,1.58850665918961,1.10403774667051,0.982282496875891,0.164277670527496,9.47986817923896e-14,0.108425404262864,0.0204493771517305,0.00906753352114033,0.0584471205913728,0.58634601215127,0.526507920373986,0.545674432531219,0.912420044401358
HCC_6_vs_8_DOWN_FC_1,1.48965185744857e-06,1.30630601980995,1.57373910393852,1.89592234109549,800,1180,1.10348280370767,2.18713304267861,1.28867044315908,1.59784803456381,0.579870528290464,1.40556573703545,0.861787002371221,1.56695999442032,1.10546211174314,0.975119843024602,0.0533447961623042,6.49144653748294e-14,0.263033226007624,0.0281329847465992,0.0078939065693943,0.0910528355598832,0.511694331905236,0.538652172145796,0.540489523474296,0.87683224254171
