,genes,logfoldchange,pvals
0,NME1,2.4295690059661865,9.860213080297745e-259
1,HSPE1,1.7223838567733765,7.562781785866399e-254
2,SRM,2.6651835441589355,4.478432529166303e-249
3,C1QBP,1.9061779975891113,1.3159977367394569e-245
4,GAL,3.2748048305511475,6.119854213895328e-244
5,PSMA1,1.380293846130371,6.940517086930422e-240
6,HSPD1,1.6863512992858887,2.887366686294316e-238
7,NAA10,2.363327741622925,5.081855212136324e-232
8,ENO1,1.139265775680542,3.325173195948856e-225
9,CYCS,1.8670896291732788,2.2396976953324148e-216
10,LDHA,1.3452080488204956,8.882864106941527e-215
11,CCT7,1.7934967279434204,7.170004966164257e-212
12,CTAG2,2.114802598953247,3.626958784829508e-210
13,PFN1,0.8714196681976318,5.184206594977995e-210
14,POLR2L,1.0306333303451538,5.662770549036303e-210
15,HSPA8,1.8984184265136719,2.970815925926788e-207
16,RPS13,0.5691406726837158,2.406605713532027e-198
17,HSP90AA1,1.5463604927062988,1.296100517503084e-196
18,HMGA1,1.1967229843139648,6.849654204962978e-195
19,PSMA7,1.275277018547058,3.633898153432705e-194
20,RAN,1.124062418937683,3.5090089758385037e-188
21,DDX21,2.1801090240478516,3.848195135952895e-188
22,BCAP31,1.5047895908355713,1.2455581190577397e-183
23,PA2G4,1.4243966341018677,8.668263171030002e-183
24,SNRPG,1.2427350282669067,1.1456551844802131e-182
25,WDR43,2.2027807235717773,1.2864077892624438e-179
26,NDUFB9,0.9815417528152466,1.0943461949833609e-178
27,POMP,0.9491183757781982,2.502582690967893e-173
28,PARK7,0.919026792049408,1.0963387806056128e-172
29,KRT18,1.3029835224151611,6.938032066315684e-172
30,RPL32,0.46496015787124634,1.0023827608764926e-169
31,COTL1,1.7303467988967896,2.8052572638704137e-169
32,PRELID1,1.5124075412750244,5.6796451869846e-169
33,NHP2,1.4548786878585815,2.1421495123049934e-168
34,PDCD5,1.5063070058822632,9.089000579534797e-168
35,CCDC85B,1.6823545694351196,1.403331076808256e-166
36,RANBP1,1.4155349731445312,1.6825997321602107e-165
37,HSP90AB1,1.0078468322753906,3.3795318290402173e-165
38,BOP1,2.6428496837615967,4.944319480386221e-164
39,SLIRP,1.3408758640289307,4.002647806236682e-163
40,DRAP1,1.451186180114746,8.656654890103812e-161
41,PPP1R14B,1.353317379951477,3.748254104076575e-159
42,MRPL17,1.5393397808074951,2.134667430473583e-158
43,RRP7A,1.4918568134307861,3.399288892717756e-157
44,EBNA1BP2,1.7455418109893799,1.4999913227737485e-156
45,BOLA3,1.8836840391159058,1.848763722358102e-156
46,TPI1,0.9778196215629578,1.9903157946927386e-153
47,DKC1,2.0572445392608643,8.737979031775937e-151
48,NPM3,1.8580873012542725,8.994997399704759e-151
49,EIF3J,1.3680219650268555,7.173612793000017e-148
50,AURKAIP1,1.0021443367004395,3.381612536638753e-147
51,ATP5G3,1.1980078220367432,1.5200730104410429e-146
52,ACTB,0.7412694096565247,8.693945684576567e-145
53,FOSL1,3.219869613647461,1.5901758397367138e-144
54,ATP5G1,1.461538553237915,2.468439945890841e-143
55,UBE2M,1.5799657106399536,2.6693421882874474e-143
56,TIMM13,1.3310397863388062,8.688369856497593e-143
57,CCT6A,1.4861135482788086,9.426776311530594e-142
58,HPRT1,1.9652178287506104,1.6143755563758826e-141
59,HSPH1,1.7604516744613647,1.4144712878305904e-138
60,LSM3,1.314874291419983,3.8625741889468754e-138
61,CYC1,1.2279702425003052,1.89320440627112e-137
62,NCL,1.2079752683639526,1.2492214772353712e-136
63,CACYBP,1.2885715961456299,1.5568827448296332e-135
64,COX8A,0.8762944340705872,2.5792033939891283e-135
65,PFDN2,1.3709566593170166,6.092723087814218e-133
66,ADRM1,1.5507532358169556,1.1362502392142035e-132
67,MRPL41,1.2478997707366943,1.3514817071715544e-132
68,CCT2,1.355715274810791,5.07639449013495e-132
69,LSM4,1.3663526773452759,2.9887178682902105e-131
70,SSR4,1.1110199689865112,4.1981839787300555e-131
71,NIFK,1.9272557497024536,4.246433770359796e-131
72,USMG5,0.9165638089179993,9.713039802485589e-131
73,TXN,0.6664531230926514,1.4079866618710965e-130
74,MAP7D3,2.5099096298217773,4.7990522774550145e-130
75,PSMB6,0.9957646727561951,6.842728533063478e-130
76,EIF5A,1.3598785400390625,7.168630895007908e-130
77,SNRPE,0.8244391083717346,8.778695332220564e-130
78,PHB,1.379517674446106,2.0182018166023535e-129
79,COA6,1.4156577587127686,2.7026159688166257e-129
80,SLC25A5,1.0676823854446411,6.736237213895496e-129
81,PSMB1,0.9106358289718628,7.78098066797139e-129
82,TNFRSF12A,1.465634822845459,2.941838659888368e-128
83,SNRPF,1.0635533332824707,3.934232782468197e-128
84,NOP56,1.6001425981521606,4.04899208380975e-128
85,TOMM40,1.9418267011642456,4.453650828522095e-127
86,MRPL12,1.5642890930175781,5.941882355705352e-127
87,FAM58A,2.3728532791137695,1.3424470556204307e-126
88,AIMP2,1.8502755165100098,2.8966317192576598e-126
89,SNRPD1,1.2562754154205322,3.402712477067405e-126
90,PSMD14,1.6760008335113525,1.0673535036273657e-125
91,FKBP4,1.8572672605514526,2.682708786537067e-125
92,ZNF593,1.7802010774612427,6.537703941004893e-125
93,C17orf89,1.5754963159561157,7.097146822554414e-125
94,CFL1,0.6334877610206604,8.735900551662529e-125
95,EIF2S2,0.8685448169708252,3.7623718542966646e-124
96,PSMB7,1.045825481414795,5.336726008041187e-124
97,CCT4,1.1812387704849243,5.5343305702908395e-124
98,UBE2S,2.0521316528320312,1.749842134015776e-123
99,FJX1,2.437258243560791,1.1313359180175898e-122
100,GCSH,1.5442436933517456,1.5632299960282448e-122
101,SERBP1,0.9276235103607178,2.385104428342541e-122
102,CHORDC1,1.612189769744873,1.9863211188713364e-121
103,PRRT3-AS1,3.2946066856384277,3.0165801519819734e-120
104,PPM1G,1.2636637687683105,1.3619777039775514e-119
105,FHL1,2.849709987640381,2.4611451494512292e-119
106,NOL7,1.1487648487091064,3.0968605235844934e-119
107,TRMT112,0.8515992164611816,6.135837663974767e-119
108,METRN,1.4918057918548584,2.5288787687145227e-118
109,SSB,1.3244109153747559,2.969872318634217e-118
110,PSMB3,1.010427713394165,7.460657054418275e-118
111,CMSS1,1.7874354124069214,3.2946253888995955e-117
112,GADD45GIP1,1.105053186416626,9.928672104031742e-117
113,MRPL20,1.1965664625167847,1.550144291495825e-116
114,SET,1.0291633605957031,1.32016131906482e-115
115,MRPS25,2.0815510749816895,1.6664059130826431e-115
116,TUBA1B,1.8839448690414429,3.071568346427957e-115
117,ACOT7,1.6550112962722778,1.0535362418339864e-114
118,PGP,1.8483256101608276,1.824652073460818e-114
119,HNRNPAB,1.6505428552627563,4.993362490216269e-114
120,SNRPB,1.0109331607818604,5.84664643450252e-114
121,SRSF9,0.980898916721344,2.270835215322916e-113
122,EIF4A1,1.4038468599319458,2.284023580381158e-113
123,OAZ1,0.6000248789787292,3.173860460981915e-113
124,SNU13,0.8858289122581482,6.98868571697687e-113
125,PGAM1,0.9392925500869751,7.592098653500695e-113
126,PPA1,0.9166790246963501,2.4008213737745345e-112
127,CCT5,1.039316177368164,8.495376578445346e-112
128,TUBB4B,1.6788660287857056,2.1628395992136882e-111
129,NOP16,2.414116382598877,2.985261255023067e-111
130,PSMB2,1.0604004859924316,3.465291988580073e-111
131,PNO1,2.5884854793548584,1.995426510743813e-110
132,VBP1,1.564242959022522,3.4198962003382633e-110
133,CD3EAP,2.1755216121673584,5.266140837793975e-109
134,TIMM8B,1.0793756246566772,7.29804755183584e-109
135,HSPA1A,1.475826621055603,2.2838895578969502e-108
136,C20orf27,1.793660283088684,8.018637059580593e-107
137,LDHB,0.7513335347175598,1.5352064277327838e-106
138,CD44,0.7373859882354736,2.0456050816914466e-106
139,CHCHD10,1.5346893072128296,2.23135735076893e-106
140,STIP1,1.489778757095337,3.9078423260134214e-106
141,TUBA1C,1.6787595748901367,5.098445014055754e-106
142,LAGE3,1.4904961585998535,5.97451318474818e-106
143,MTCH2,1.287946105003357,1.3476772067816368e-105
144,TIMM10,1.4748189449310303,2.0390928607867566e-105
145,STRA13,1.4630335569381714,2.3334934373821457e-105
146,PAK1IP1,1.8425544500350952,2.902869599436233e-104
147,NTMT1,1.7160693407058716,3.942739531437353e-103
148,F3,1.6135179996490479,4.704252319356233e-103
149,EMD,1.7303409576416016,1.0319543276914345e-102
150,CD320,1.843483805656433,1.9381058219938844e-102
151,PRMT1,1.109572410583496,3.891751971206621e-102
152,NOP10,0.8275676965713501,4.522033860428804e-102
153,SLC25A39,1.1060876846313477,6.701237226040215e-102
154,SURF2,1.789565920829773,1.1281544421005575e-101
155,AREG,2.127534866333008,1.1500000744590065e-101
156,APRT,0.999973714351654,3.2445431805361225e-101
157,MRPL33,0.8119237422943115,3.833182462769828e-101
158,EIF3I,0.9975721836090088,5.295952713168094e-101
159,NDUFA4,0.5318346619606018,3.2999410593409425e-100
160,TUBA4A,1.4836736917495728,4.3506774260814684e-100
161,PSME2,1.250065565109253,2.046724611942495e-99
162,PSMD2,1.1644694805145264,2.9340170791916496e-99
163,PHLDA2,1.8877201080322266,3.5395379725706155e-99
164,IMP4,1.644272804260254,6.82753461439851e-99
165,NDUFB2,0.8876612186431885,1.8765463335758007e-98
166,DDX18,1.3923369646072388,2.064036873873146e-98
167,PSMC5,0.9765147566795349,3.636913418281501e-98
168,DCTPP1,1.7769666910171509,7.130612005937442e-98
169,EZR,1.0364960432052612,7.504142381790183e-98
170,SDF2L1,1.1133430004119873,7.558107040765882e-98
171,TXNDC17,0.9377358555793762,7.71542190297531e-98
172,CHCHD2,0.709201455116272,9.024400194772108e-98
173,UFD1L,1.2501405477523804,1.40790655034129e-97
174,EEF1E1,1.3123869895935059,4.254713510081416e-97
175,PSMD11,1.328251600265503,4.885619068197998e-97
176,PTGES2,1.9237617254257202,4.914269571459211e-96
177,LDOC1,1.6445021629333496,5.643632784620251e-96
178,CCT3,1.0354952812194824,8.189753795044848e-96
179,UQCRQ,0.6725600361824036,8.328813137924547e-96
180,RPS19BP1,1.352684497833252,1.1376307391164636e-95
181,PPIF,1.9139108657836914,1.408187586487622e-95
182,ODC1,1.545430064201355,3.9859867148300956e-95
183,LSM7,0.9917919635772705,5.171566802565759e-95
184,AHSA1,1.374259352684021,1.2410234073700683e-94
185,MTHFD2,1.6525791883468628,1.6520913473383407e-94
186,GEMIN6,1.6994946002960205,1.8312398231839158e-94
187,EIF3B,1.651250958442688,3.537679438390403e-94
188,MRPS34,0.9250637888908386,4.496164415702328e-94
189,POP5,1.3444850444793701,6.685114152040783e-94
190,MRPL14,1.0445621013641357,3.846325203814081e-93
191,RPP40,2.2000844478607178,4.5050520627090035e-93
192,UCHL3,1.5515226125717163,1.1121480043415758e-92
193,MRTO4,1.8624234199523926,1.1475857296196557e-92
194,GUK1,0.7856576442718506,3.320581786660862e-92
195,TPRKB,1.2661842107772827,4.136939847502495e-92
196,FAM136A,1.6375696659088135,8.583300736121609e-92
197,FLNA,1.9713034629821777,1.020793659486164e-90
198,EIF2S1,1.515343427658081,1.4223107169399911e-90
199,BANF1,0.7811787724494934,2.7190062036031395e-90
200,MAGEA4,1.2809580564498901,6.244865016120446e-90
201,CTNNAL1,1.3629493713378906,6.374805240936426e-90
202,C9orf142,1.2494486570358276,1.4957764017670856e-89
203,PAICS,1.4371192455291748,3.945145384329808e-89
204,MRPL21,1.1664613485336304,9.428109122845204e-89
205,GLRX3,1.1078402996063232,1.0523764313138145e-88
206,TMSB10,0.46448734402656555,1.220541894732267e-88
207,IRAK1,2.824716329574585,1.3845075442536177e-88
208,ZC3H15,0.9545500874519348,1.5677663828072437e-88
209,PSMA5,1.1128721237182617,5.264061560042544e-88
210,RRP15,1.7259297370910645,5.696348495965173e-88
211,PSMD1,1.475156307220459,5.740017063940279e-88
212,POLR3K,1.756356954574585,9.004963207250248e-88
213,MRPL52,0.9887558221817017,9.547256307193737e-88
214,RPL10,0.4218895435333252,1.3580487372653512e-87
215,SRSF7,1.2042895555496216,1.4143754294395366e-87
216,PDHX,1.3216469287872314,1.427608386174976e-87
217,TMEM147,1.1828999519348145,2.461636997823601e-87
218,COA4,1.24483060836792,1.0634135363937399e-86
219,GTPBP4,1.4203472137451172,1.3922529147758805e-86
220,MRPL4,1.4520032405853271,1.7124562982665104e-86
221,TAF10,1.2994847297668457,2.6073506186631225e-86
222,UQCC2,1.119322419166565,5.358574562279138e-86
223,ARHGDIA,1.2162789106369019,1.2840349888678356e-85
224,CKB,1.5620023012161255,1.3210961582647988e-85
225,HN1,0.7302511930465698,1.7396634250499174e-85
226,HTATSF1,1.5140810012817383,1.8569122556612358e-85
227,TCP1,1.0854772329330444,3.161861491423867e-85
228,RBM8A,0.9446322321891785,1.537416001027486e-84
229,PRADC1,1.8797266483306885,3.415701270870389e-84
230,RPF2,1.8809964656829834,4.747765164927881e-84
231,FAU,0.36503395438194275,1.3587643512747526e-83
232,HMGB1,1.1846706867218018,1.8693369761248765e-83
233,GPATCH4,1.9795984029769897,2.440782922465257e-83
234,PSMD7,1.0736198425292969,6.2735772027010064e-83
235,PHF19,1.546352744102478,1.0500977843814732e-82
236,SOD1,0.6365420818328857,1.3415854932723215e-82
237,CALM1,0.9361273050308228,2.2747701730679287e-82
238,EIF4EBP1,1.3981634378433228,2.977078416692541e-82
239,HNRNPD,1.1448992490768433,3.478890353905715e-82
240,ATOX1,1.028281807899475,3.873177984049258e-82
241,C16orf13,0.7795922160148621,4.266340938571562e-82
242,NUDC,1.0465630292892456,5.640695238861576e-82
243,PSMC3,0.9994544386863708,6.222846320122181e-82
244,PCBD1,0.9541602730751038,8.41563350564146e-82
245,FAM195A,1.6121526956558228,5.876809623566953e-81
246,G0S2,2.559382438659668,7.367471547680957e-81
247,NUDT5,1.0738939046859741,9.340586631907188e-81
248,KRT8,0.7389993071556091,1.342778627589793e-80
249,RIOK1,1.7200425863265991,1.574245586994361e-80
250,SRSF2,1.0966951847076416,5.094465075395873e-80
251,BRK1,0.8273950219154358,1.869907045493917e-79
252,SNRNP25,1.5181704759597778,1.8865528086683464e-79
253,POLD2,1.2648309469223022,8.1244396397617e-79
254,CST6,1.4482920169830322,1.1796396814092511e-78
255,COX20,1.030838131904602,2.0714607517102206e-78
256,VMA21,1.4448546171188354,2.415424212558392e-78
257,RSL1D1,1.1257400512695312,3.2521809732018343e-78
258,DCAF13,1.3737988471984863,4.332500449553694e-78
259,SIGMAR1,1.750901460647583,2.489707120070158e-77
260,MCUR1,1.2158461809158325,4.498195447655922e-77
261,MINOS1,0.9071158170700073,4.8927578980033415e-77
262,SERPINE2,1.7524313926696777,6.788001125479315e-77
263,BCCIP,1.449933648109436,7.638480297341986e-77
264,KPNA2,1.5375298261642456,1.2737045944088182e-76
265,DPH3,1.6899144649505615,1.6560213340649375e-76
266,NME4,0.9631550908088684,2.0065446166070366e-76
267,NPM1,0.4839218258857727,2.1441825608432437e-76
268,EFHD2,1.395151138305664,5.420776427715148e-76
269,C19orf24,1.2234691381454468,6.090838633654129e-76
270,GSPT1,1.2359395027160645,7.725150528186269e-76
271,LYAR,2.2810611724853516,7.823013608735854e-76
272,MRPS16,0.976800262928009,8.991680451130107e-76
273,NDUFS8,0.8604781627655029,1.2898226642225897e-75
274,TOMM5,1.5931010246276855,1.9220007972643002e-75
275,LAD1,1.5173665285110474,2.020982907557666e-75
276,POLE3,1.5379374027252197,2.201399310074712e-75
277,G6PD,1.1712043285369873,2.699248756889122e-75
278,FAM207A,1.4363003969192505,3.0887949127501443e-75
279,UTP14A,2.2304670810699463,6.714251694199507e-75
280,C12orf75,1.317044734954834,7.231864126450084e-75
281,WDR74,1.924858570098877,9.38098261247927e-75
282,POLR2H,1.1385689973831177,1.4995728091921093e-74
283,BNIP3,1.44959557056427,1.5874236668668181e-74
284,POLR2E,1.1637442111968994,1.6804049924522089e-74
285,C19orf53,0.8548078536987305,1.796933893261477e-74
286,AIFM2,1.4424422979354858,1.849515117020977e-74
287,UBE2C,1.6537144184112549,3.6584785940176296e-74
288,WDR4,2.067650318145752,8.512580438663559e-74
289,THBS1,2.0957212448120117,9.050658768891767e-74
290,RABEPK,2.0896430015563965,5.125578459129823e-73
291,YDJC,1.3764843940734863,6.745434665170279e-73
292,MRPL27,1.1182384490966797,9.410332057009696e-73
293,PSMB5,0.7162686586380005,1.0258140426301519e-72
294,FSCN1,0.8578258156776428,1.875162428472857e-72
295,NDUFAF4,2.429328203201294,1.9248147432292428e-72
296,MAGEA3,1.7931708097457886,1.942650247506562e-72
297,ATP5B,0.7124425172805786,2.507111566659634e-72
298,DDX39A,1.5279749631881714,2.62735184887319e-72
299,CSAG1,1.18155837059021,3.1371432377459483e-72
300,WDR77,2.2897040843963623,4.359665737357853e-72
301,PSMA4,0.8474481105804443,4.554403890756855e-72
302,DKK1,1.0387808084487915,5.117148384100362e-72
303,MYC,1.5178239345550537,6.192611629054991e-72
304,SMS,1.0662161111831665,6.307487727509022e-72
305,SFN,0.9013460278511047,8.580197450122544e-72
306,CISD3,1.3793423175811768,1.1051970845208399e-71
307,BIRC5,1.4609726667404175,1.332789952952211e-71
308,HMOX2,1.4606680870056152,1.4463155799866851e-71
309,EIF1AX,1.061086654663086,3.973180514116592e-71
310,SLC27A5,1.5228949785232544,4.820726752435856e-71
311,CDC20,1.3950377702713013,2.3774207302616212e-70
312,COMTD1,1.3469756841659546,2.8489234901138493e-70
313,MRPL15,1.3667657375335693,3.726571876076903e-70
314,ARPC5L,1.1008446216583252,4.553086739181963e-70
315,H2AFZ,1.2018250226974487,6.304934011742311e-70
316,CENPV,1.8207666873931885,7.782499960600433e-70
317,LRRC59,1.2464768886566162,2.728083364135975e-69
318,PTS,0.9950580596923828,5.590638757899666e-69
319,TUBG1,1.38640558719635,6.49957909493356e-69
320,RRS1,3.0324597358703613,6.9529514978554e-69
321,TMEM167A,1.052030324935913,1.1776483742803043e-68
322,SAAL1,1.4788634777069092,3.0467543073078216e-68
323,FST,3.1088011264801025,7.686061099577111e-68
324,C19orf70,0.9738690257072449,8.484601159416791e-68
325,PSAT1,1.3997879028320312,1.0005852751752672e-67
326,RNASEH2C,0.9097075462341309,2.480004631742806e-67
327,MRPL24,1.452298879623413,2.5132793239600116e-67
328,BID,1.214860200881958,2.639138776755489e-67
329,PSMD3,1.2158757448196411,3.622407575309084e-67
330,SSSCA1,1.1819069385528564,4.674727247638814e-67
331,RAD23A,0.9778721928596497,5.003526812106155e-67
332,SLC39A4,1.3847825527191162,5.7107450190919906e-67
333,ALDOA,0.5413035154342651,5.925519313190359e-67
334,COX5A,0.7273914217948914,7.966092505810712e-67
