,genes,logfoldchange,pvals
0,RPS13,0.6781824231147766,1.9495101842229522e-141
1,RPL32,0.5566152930259705,2.6319999374162243e-126
2,NAA10,1.7027299404144287,1.4833293042991553e-110
3,CTAG2,1.7072510719299316,8.709149125457742e-102
4,RPL10,0.7169355154037476,8.366746060145479e-94
5,PSMA1,0.8655779361724854,2.8452198333848704e-93
6,SSR4,1.1911795139312744,3.894980228886258e-89
7,BCAP31,1.1077440977096558,1.2948620211913514e-88
8,SRM,1.3859328031539917,1.7687080588042695e-79
9,NME1,1.133211612701416,2.707979815640603e-79
10,MRPL17,1.104014277458191,1.4727327610547668e-72
11,HPRT1,1.581850528717041,2.8096387304068703e-72
12,CCT7,0.9807025790214539,2.934778130956969e-70
13,FHL1,2.8815419673919678,1.2966786538591662e-69
14,C1QBP,0.9566241502761841,2.8823066631768403e-69
15,DKC1,1.493678331375122,1.4898014591918442e-65
16,TUBB4B,1.3775509595870972,4.097419375695576e-64
17,BRK1,0.9003698229789734,3.8110650927192165e-61
18,LSM3,0.8072428703308105,5.8946587621035476e-58
19,LAGE3,1.156392216682434,3.0634040711021436e-54
20,FOSL1,1.935630440711975,1.015411162831074e-52
21,RANBP1,0.7877169847488403,2.170102517943913e-52
22,MAP7D3,1.7254334688186646,3.2857018464948732e-52
23,LDOC1,1.4717366695404053,9.957565571949276e-52
24,TUBA1C,1.295998454093933,1.8096386298112024e-51
25,EMD,1.4896726608276367,3.005803985717304e-51
26,CD44,0.5991039276123047,9.549929812079601e-51
27,POLR2L,0.4463617205619812,1.1282581706588972e-50
28,FAM58A,1.6240209341049194,1.5476302022908131e-50
29,PA2G4,0.767696738243103,3.612263517174944e-50
30,VBP1,1.1803396940231323,1.0913950562041554e-49
31,UBE2C,1.6691559553146362,5.087474035818763e-49
32,CSAG1,1.1905583143234253,8.387826903832817e-49
33,HSPD1,0.7246623635292053,1.1703748237224426e-48
34,NHP2,0.8052626848220825,2.8301023005967513e-47
35,WDR43,1.0623490810394287,1.3092116459461557e-46
36,C9orf142,0.961798369884491,3.867951059361823e-46
37,MRPS25,1.4240849018096924,1.2583026800205305e-45
38,NIFK,1.2535825967788696,2.14357302336695e-45
39,MAGEA4,1.0363059043884277,2.3379258336640093e-45
40,DDX21,1.0657281875610352,7.227214519455875e-45
41,FAM50A,1.2018070220947266,1.8859819256247392e-44
42,ZNF593,1.0967761278152466,2.424864546516028e-44
43,HSPA8,0.7888320684432983,6.147007647719651e-44
44,AURKAIP1,0.5608352422714233,9.776904209939123e-44
45,RAN,0.5101473927497864,1.5271499710810915e-43
46,NPM3,1.0021368265151978,1.2108202780890137e-42
47,PRRT3-AS1,1.9259049892425537,1.2462195137691432e-42
48,GAL,1.0609170198440552,1.6382916066312942e-42
49,HMGA1,0.5678771138191223,2.1735819272540753e-42
50,TUBA1B,1.225576400756836,3.510636786169054e-42
51,UBE2S,1.2156388759613037,1.343495581545927e-41
52,AURKB,1.3680448532104492,2.023854941514138e-41
53,HSPE1,0.5986167192459106,2.399498997551629e-41
54,SNRPE,0.5021229982376099,4.126376583160593e-40
55,ATP5G1,0.753711462020874,5.212670593558397e-40
56,NAP1L1,0.5058772563934326,1.4465653033459944e-39
57,IDH3G,1.1292006969451904,5.935442965115093e-39
58,AREG,1.5450531244277954,7.352916869500673e-39
59,CYC1,0.6329333186149597,2.0186646610918027e-38
60,PDCD5,0.6989079713821411,2.372462462036308e-38
61,PPM1G,0.7688321471214294,2.874641290698963e-38
62,SNRPG,0.49477618932724,7.064553291611523e-38
63,SPANXD,1.2253309488296509,1.517817531113402e-36
64,CCDC85B,0.7689912915229797,2.590593715137592e-36
65,HTATSF1,1.1879676580429077,6.241951349633859e-36
66,TIMM10,0.9157397150993347,9.287153170547427e-36
67,FJX1,1.3638322353363037,9.756714846014968e-36
68,PARK7,0.38091012835502625,1.0673831090577896e-35
69,TOMM40,1.061434268951416,1.075598027517038e-35
70,CDK1,1.3410345315933228,1.1176245599351206e-35
71,BOP1,1.165273666381836,1.461183536313028e-35
72,AIMP2,1.0141425132751465,2.7630564213378424e-35
73,SNRPD1,0.627801775932312,1.758327118020647e-34
74,KRT18,0.6649639010429382,2.0156125089554384e-34
75,TAF10,0.9096654057502747,4.740781564929944e-34
76,RPUSD3,0.9505159854888916,6.4268917912159395e-34
77,DCBLD2,1.5074883699417114,2.863895626487146e-33
78,NOP16,1.3483407497406006,4.8818538988600136e-33
79,IRAK1,1.8004692792892456,8.69760788791927e-33
80,G0S2,1.9036487340927124,8.761644168355307e-33
81,THOC2,1.20233952999115,9.557574042595232e-33
82,PDHX,0.9024741053581238,1.0018705615824564e-32
83,MAGEA3,1.4733511209487915,1.0284367784363901e-32
84,FAU,0.25700274109840393,1.0349160679746714e-32
85,FAM127B,1.1573021411895752,2.1718403901864962e-32
86,EBNA1BP2,0.8287058472633362,2.4942937245778205e-32
87,KPNA2,1.2165719270706177,2.739032126018566e-32
88,CKS2,1.1036401987075806,2.7561709367928793e-32
89,MRPL41,0.6384696364402771,3.6634661402560383e-32
90,UTP14A,1.7387727499008179,6.720107610833571e-32
91,JAGN1,0.8704527020454407,9.712740404778204e-32
92,MRPL20,0.6323057413101196,1.1013159052759961e-31
93,NOP56,0.8136374950408936,1.3909708739426845e-31
94,EIF2S2,0.42612364888191223,1.7851888947359486e-31
95,HN1,0.49871623516082764,2.096985307817147e-31
96,CD320,1.136841058731079,2.1272845071498467e-31
97,RRP7A,0.682295560836792,2.521440697422826e-31
98,SERBP1,0.5182660222053528,5.982958357760592e-31
99,BID,0.9254920482635498,6.911926852411786e-31
100,CALM2,0.566006600856781,1.1155231056221974e-30
101,PRELID1,0.5856543183326721,1.2169594824291861e-30
102,GEMIN6,1.045025110244751,1.2983409828034806e-30
103,HIST1H4C,1.4076098203659058,1.3181830476528307e-30
104,COMTD1,1.0073431730270386,1.3235249083063231e-30
105,PPA1,0.515296995639801,1.3478304220739642e-30
106,CMSS1,0.8966211080551147,1.5620651929301028e-30
107,CYCS,0.6577929258346558,1.7210172451519753e-30
108,POP5,0.8517367243766785,2.146252461339776e-30
109,TOP2A,1.2013434171676636,2.4390423818341308e-30
110,TIMM13,0.6489756107330322,7.309347509139226e-30
111,NCL,0.6249606013298035,8.280211510082803e-30
112,CHORDC1,0.8087642192840576,1.4256839441242435e-29
113,WDR34,0.8173105716705322,1.639851884369335e-29
114,MAGEA6,1.573909878730774,2.4012398200530994e-29
115,SRSF9,0.4939870834350586,2.937657764771262e-29
116,KLK5,1.1883025169372559,3.689703897835595e-29
117,HSPA1A,0.8668585419654846,7.811147365506274e-29
118,MAGEA12,1.3726794719696045,1.033511620769938e-28
119,CD3EAP,1.1415588855743408,1.141874676635709e-28
120,C17orf89,0.776547372341156,1.5849748521930476e-28
121,VMA21,0.9825360178947449,2.441353811029007e-28
122,TUBB,0.7784115672111511,3.194088658431285e-28
123,TUBA4A,0.8550111055374146,3.237720074618541e-28
124,NOL7,0.6159670352935791,3.411621453007864e-28
125,HSP90AA1,0.4928813576698303,3.6509042348253162e-28
126,PFDN2,0.6017432808876038,4.842082861347955e-28
127,CCT2,0.6414211392402649,5.811091848263666e-28
128,C11orf58,0.4908427894115448,7.603183625407916e-28
129,HNRNPAB,0.802426278591156,1.4367456931803662e-27
130,PAK1IP1,1.0507310628890991,1.4408780798958769e-27
131,MKI67,1.0831280946731567,1.5407182631687768e-27
132,METRN,0.7383543252944946,1.7067404069968057e-27
133,STRA13,0.8129936456680298,2.187793317031746e-27
134,TIMM8B,0.5532097816467285,2.2045547650639385e-27
135,CKB,0.9854534268379211,2.2513082397426154e-27
136,BOLA3,0.7558807134628296,2.25991390175936e-27
137,YDJC,0.9420604109764099,3.130152859203488e-27
138,PHLDA1,1.0258756875991821,3.6133243727913784e-27
139,SLIRP,0.5170356035232544,4.0226371189375825e-27
140,MRPL15,0.9560413360595703,4.477884366869412e-27
141,CST6,0.9876085519790649,4.628989994856748e-27
142,SAAL1,1.0721577405929565,7.079991233025926e-27
143,PGP,0.9317899346351624,7.715332354455463e-27
144,HMGB3,0.8818747997283936,7.751834759932906e-27
145,DKK1,0.7862229943275452,9.091631081495836e-27
146,EIF3J,0.5747707486152649,9.405426080287356e-27
147,DRAP1,0.5282135605812073,1.0731176439607122e-26
148,STAG2,1.1425118446350098,1.9498544656011216e-26
149,APRT,0.5698527097702026,2.771452783438351e-26
150,SNU13,0.4699961245059967,3.2237236044315116e-26
151,SNRPB,0.45873501896858215,3.942372614604228e-26
152,SLC25A5,0.5112062692642212,4.3348756521328415e-26
153,ADRM1,0.6360238790512085,4.9282097714395834e-26
154,POLR2H,0.7577746510505676,7.161903652807935e-26
155,SERPINE2,1.193906545639038,8.601874775955074e-26
156,CTNNAL1,0.8172968029975891,9.522262445777634e-26
157,HNRNPD,0.6659629344940186,1.0328308584233879e-25
158,NDUFB9,0.34978586435317993,1.4129757800304712e-25
159,TNFRSF12A,0.6764364242553711,1.4659603075527203e-25
160,EZR,0.5699920654296875,1.652134255024985e-25
161,GDI1,1.2672245502471924,1.844697641875269e-25
162,PNO1,1.178112506866455,2.0500561295733174e-25
163,CCT6A,0.6031749844551086,2.1286213943496094e-25
164,DPH3,1.1010328531265259,2.3739512251627488e-25
165,FAM3A,1.3273234367370605,2.7585659909698596e-25
166,LSM4,0.584076464176178,3.112480958123289e-25
167,UBE2M,0.6492158770561218,5.747754212591089e-25
168,CHCHD10,0.7747130990028381,6.961645889263592e-25
169,MTHFD2,0.9292396306991577,9.55921837401232e-25
170,IMP4,0.8839031457901001,1.3485703028590111e-24
171,COA4,0.6815066337585449,3.436995765440458e-24
172,PHF19,0.9270945191383362,4.304340466999684e-24
173,DDX18,0.7501179575920105,4.8852149980752804e-24
174,MRPS16,0.57795649766922,5.1488096288703436e-24
175,TRMT112,0.3812922537326813,5.204121600505271e-24
176,ACOT7,0.7623705863952637,5.213397309464987e-24
177,CISD1,0.7046120166778564,5.373613275422375e-24
178,SDF2L1,0.5917958617210388,5.426484670252072e-24
179,THBS1,1.3074607849121094,5.583239805848416e-24
180,FLNA,1.0809038877487183,6.016383787754965e-24
181,EIF4A1,0.6313924789428711,6.2786688809420764e-24
182,MRPL21,0.6502802968025208,6.3122407611760014e-24
183,MRTO4,0.9848780035972595,8.788776048168388e-24
184,FUNDC2,0.9089789390563965,1.0380208832008214e-23
185,COX8A,0.31801509857177734,1.1946595992036898e-23
186,DPM2,0.9029492735862732,1.2213322485338651e-23
187,RPL35,0.22360284626483917,1.4278084782378904e-23
188,NOP10,0.41522130370140076,1.5898908391323792e-23
189,MRPL12,0.6842381954193115,1.6600037693712335e-23
190,ENO1,0.33195117115974426,1.977619583542822e-23
191,PPIF,0.9764404296875,2.1592436680698733e-23
192,RRM2,0.9727243185043335,2.508866001623922e-23
193,MRPL33,0.42238909006118774,2.632813438964812e-23
194,UCHL3,0.8147377371788025,3.305882486412708e-23
195,PHB,0.6085881590843201,3.697253343389917e-23
196,ODC1,0.8266473412513733,3.9098039696546425e-23
197,NDUFAF4,1.4235541820526123,4.221942000126003e-23
198,TPRKB,0.6579636931419373,1.2774455169966667e-22
199,COTL1,0.5895304679870605,1.552205445203509e-22
200,URI1,0.7116098403930664,2.2695288707379726e-22
201,FAM207A,0.8274106383323669,3.0186513039831455e-22
202,CCT4,0.4855956435203552,3.057626672152148e-22
203,WDR4,1.196820855140686,3.523654368178268e-22
204,RBM8A,0.5200640559196472,3.854039540141157e-22
205,GTF2F2,0.8954653739929199,4.025395267557962e-22
206,TEX30,0.9059659838676453,4.539374839911026e-22
207,RIOK1,0.9233351349830627,6.302763017810427e-22
208,NDUFB2,0.4115055799484253,7.429909268581411e-22
209,NTMT1,0.810944139957428,7.537701639137573e-22
210,RABEPK,1.198940634727478,9.072751853661776e-22
211,WNT7A,1.3489184379577637,1.2430398470753112e-21
212,DHFR,0.9761395454406738,1.4697869643050853e-21
213,NEURL1,1.235257863998413,1.5987220384398528e-21
214,SERINC2,0.5350949168205261,1.608155483151272e-21
215,CDCA3,1.0118415355682373,1.949068077831634e-21
216,BUB3,0.6266624927520752,2.5353621894296377e-21
217,VKORC1,0.7743517756462097,2.5609342901218993e-21
218,CKS1B,0.7734888792037964,2.7795507370020355e-21
219,RBMX2,1.055741548538208,2.956769134852366e-21
220,GLRX2,0.9872962236404419,3.591029217710074e-21
221,GCSH,0.6526243686676025,4.2983691271857e-21
222,POLR3K,0.9274218678474426,4.991806168882819e-21
223,PSMG4,0.8476876020431519,5.921937993819358e-21
224,ATOX1,0.5887580513954163,8.196844926445413e-21
225,DDT,0.47543638944625854,9.035222437918033e-21
226,SURF2,0.8544684052467346,1.0601588735662037e-20
227,AKAP12,0.7248824834823608,1.1138324515109594e-20
228,EEF1B2,0.31325384974479675,1.4703769267889864e-20
229,FAM136A,0.8220844268798828,1.4849224666262534e-20
230,RPA3,0.5099095106124878,1.5294181799882776e-20
231,C19orf70,0.5902475714683533,1.825458772254795e-20
232,ETFB,0.4783088266849518,1.846492324573764e-20
233,MRPS34,0.4409812092781067,2.6795098739078445e-20
234,LINC00958,4.916195869445801,2.871594136686224e-20
235,RNASEH2A,0.853683352470398,3.0350105020331475e-20
236,EFHD2,0.7911786437034607,4.135795850708817e-20
237,CENPV,1.0918736457824707,4.7158633799325985e-20
238,PRADC1,0.9967197775840759,4.922564574161727e-20
239,ATP5G3,0.47860297560691833,4.966574076301211e-20
240,RRP15,0.8430918455123901,5.707523854489768e-20
241,ANP32B,0.4458520710468292,5.823947032195929e-20
242,CKLF,0.7577706575393677,6.626664322743768e-20
243,HPCAL1,1.5841107368469238,6.712713663063101e-20
244,RNASEH2C,0.48347070813179016,6.777974582272778e-20
245,TK1,0.6751323938369751,7.981954461274157e-20
246,NUDT5,0.5341806411743164,8.505639700197243e-20
247,C19orf24,0.6507161259651184,8.890138867100927e-20
248,RPF2,0.9525384902954102,8.925933582295982e-20
249,POLE3,0.8520225882530212,1.366213434187233e-19
250,PYCR1,0.7900068163871765,1.4787096748836594e-19
251,PRC1,0.8400738835334778,1.7653299475097154e-19
252,GALNT14,1.0679900646209717,2.4893781766365763e-19
253,LYAR,1.1370518207550049,2.654667516234541e-19
254,SLC10A3,1.1603904962539673,2.7359028197679045e-19
255,H2AFZ,0.5339691638946533,2.8084385783007877e-19
256,NUSAP1,0.9551043510437012,2.9733588600505674e-19
257,PTGES2,0.8830269575119019,2.994635276832444e-19
258,PARP1,0.5429221391677856,3.2285997255266377e-19
259,PHLDA2,0.8414422273635864,3.231156148259851e-19
260,G6PD,0.5939426422119141,4.599204226278781e-19
261,FST,1.3850289583206177,5.925522900149847e-19
262,ARHGDIA,0.5567017793655396,6.708099141463494e-19
263,EDF1,0.30055058002471924,6.723905240631199e-19
264,SSB,0.520263135433197,8.465367976952451e-19
265,SYNGR2,0.5699394941329956,8.605569585786585e-19
266,GSTO1,0.4674220681190491,9.040080797879726e-19
267,UBL4A,1.0798256397247314,9.189678685292588e-19
268,CETN2,0.6456473469734192,9.232868232069557e-19
269,CDK4,0.5627022981643677,9.525966207166751e-19
270,RPS19BP1,0.6567034721374512,1.1143745521014374e-18
271,USP47,0.7707980871200562,1.3676240744923627e-18
272,ANAPC5,0.7990391254425049,1.4097290659556162e-18
273,THUMPD3-AS1,0.7793529033660889,1.469007144077754e-18
274,PAICS,0.7012697458267212,1.5024773541141695e-18
275,EXOSC3,0.8495886921882629,1.5153690000886952e-18
276,DCTPP1,0.8071029782295227,1.5888665822376734e-18
277,CENPA,0.9993410110473633,1.6645904708279655e-18
278,MRPL27,0.5933130383491516,1.757448086459364e-18
279,TIMM8A,1.1937220096588135,1.981652668589915e-18
280,TMEM141,0.5628712773323059,2.0487061334488775e-18
281,AIFM1,1.0760619640350342,2.6212332020379614e-18
282,CEP55,0.7875314354896545,3.1174124024968924e-18
283,SSSCA1,0.6856523156166077,3.445235794491905e-18
