,genes,logfoldchange,pvals
0,LY6D,3.9156792163848877,2.1768329574301467e-72
1,KRT17,1.9103862047195435,1.3031278247713735e-33
2,KRT14,1.9551836252212524,2.640022174843727e-29
3,TUBB4B,1.0573315620422363,2.0681957359123393e-28
4,KLK5,1.5376746654510498,6.636861445831139e-27
5,KIAA0101,0.9299834370613098,6.2477763258259156e-24
6,ZWINT,1.124551773071289,3.256632629253749e-23
7,CDK1,1.2555865049362183,3.7534749187266054e-23
8,TUBB,0.7720777988433838,1.3072744649157847e-22
9,KLK11,1.6159425973892212,3.6118965925157106e-21
10,HIST1H4C,1.3056917190551758,4.8720710961320876e-21
11,RRM2,1.1491574048995972,3.333218032940558e-20
12,WDR34,0.7740268111228943,5.937305614866016e-20
13,TUBA1B,0.9612037539482117,6.29948589945744e-20
14,TOP2A,1.1596784591674805,2.0989170157260975e-19
15,RPA3,0.5487684011459351,5.929247703834717e-19
16,TK1,0.7065502405166626,7.556725548438437e-19
17,NUSAP1,1.0454386472702026,1.9555160888397106e-18
18,UBE2C,1.1311485767364502,3.370540696072874e-18
19,AURKB,1.0256738662719727,8.411507413927688e-18
20,TYMS,0.930910050868988,9.55350329302076e-18
21,DHFR,1.0755720138549805,2.89550747573606e-17
22,UBE2T,0.8028684854507446,6.989651854616014e-17
23,ZDHHC12,0.5594831705093384,9.066309497642599e-17
24,SMC2,0.7585206627845764,1.5056620382547283e-16
25,DUT,0.9059774875640869,1.6759323215122242e-16
26,TUBA4A,0.7157125473022461,5.627181674453706e-15
27,CD44,0.3459331691265106,6.4504953524765415e-15
28,CFD,1.0560119152069092,7.277244715123228e-15
29,CYBA,0.40747055411338806,4.13360296032661e-14
30,FABP5,0.626423716545105,7.035129242250287e-14
31,HIST1H1A,1.130883812904358,7.059673381086853e-14
32,AREG,1.1156476736068726,7.918591243434267e-14
33,HMGB2,0.8980663418769836,9.289493562050611e-14
34,CKS1B,0.6709907054901123,1.0486419664881581e-13
35,KIFC1,0.9297061562538147,1.0918122998474872e-13
36,MAD2L1,0.7551043033599854,1.1406613955855788e-13
37,TUBA1C,0.7408083081245422,1.2320753841528207e-13
38,FEN1,0.9286145567893982,1.7161009403692693e-13
39,CKLF,0.6935079097747803,4.3681590512189984e-13
40,CCDC34,0.6454334259033203,5.358104995300997e-13
41,ACOT7,0.6354488730430603,9.72492110747521e-13
42,H2AFZ,0.44769924879074097,1.1607947507642994e-12
43,RAC1,0.1971042901277542,1.1698028529527912e-12
44,ATAD2,0.8092072010040283,1.4502424653994976e-12
45,FAM111A,0.8427565693855286,1.7080428664407346e-12
46,NDC80,1.0253826379776,2.13282643872362e-12
47,CALML5,2.023977756500244,2.4710161894410964e-12
48,TXN,0.27126792073249817,2.6205537247440646e-12
49,PRC1,0.7623614072799683,2.815411418072584e-12
50,CALHM2,1.1792892217636108,5.5970269724810984e-12
51,HSPA1A,0.6019355654716492,6.1433102812821295e-12
52,TEX30,0.8117328882217407,6.501366666144228e-12
53,PDPN,1.4973235130310059,7.0507411642599465e-12
54,SFN,0.45528310537338257,7.752082794759492e-12
55,BST2,0.7318893671035767,8.413678689489639e-12
56,RNASEH2A,0.7818422913551331,1.0680232834096925e-11
57,RCN3,0.9945071339607239,1.1807836199884289e-11
58,CSRP2,0.5084692239761353,1.501139326271642e-11
59,SPANXD,0.8705378174781799,1.5770567964478515e-11
60,USP1,0.6677102446556091,1.6308836171090296e-11
61,RAD51AP1,1.0168647766113281,1.940311711159409e-11
62,FBXO5,1.0775858163833618,2.0700515565413922e-11
63,CYP1B1,2.5145843029022217,3.20515659412456e-11
64,SPC25,0.8986027836799622,5.0864402716790427e-11
65,MANF,0.5139865875244141,6.659020390909325e-11
66,PKM,0.32614171504974365,1.3417899736190207e-10
67,SMC4,0.6253922581672668,1.9954259786049256e-10
68,CLSPN,0.8938791751861572,2.5280250657698777e-10
69,CKS2,0.6599684953689575,2.609127675904162e-10
70,ASF1B,1.121638298034668,2.658478859051288e-10
71,CDC45,1.0676213502883911,3.6050052809806194e-10
72,S100A14,1.4180408716201782,3.6404659953375236e-10
73,AY269186.1,0.7223151326179504,3.7415774186992324e-10
74,GSTP1,0.14171847701072693,4.4342218952156953e-10
75,PDLIM4,0.8794513940811157,4.751494077643211e-10
76,NCAPG,0.8732077479362488,7.25206982900451e-10
77,DNAJC9,0.6042981743812561,1.2236680190744817e-09
78,KRT6A,0.6415374875068665,1.3378594545472356e-09
79,CENPM,0.7669891119003296,1.340398545743795e-09
80,CKAP2L,0.8181447982788086,1.4363593836205364e-09
81,DNAJA1,0.4334756135940552,1.4459053564742407e-09
82,CFL1,0.1955232471227646,1.5907192577785009e-09
83,KIF11,0.9474330544471741,3.1934643520859344e-09
84,KIF20B,0.6663530468940735,4.387062780276682e-09
85,CKB,0.683828592300415,5.236473199973714e-09
86,NUF2,0.787430465221405,5.592681381202522e-09
87,HN1,0.2955276668071747,8.183425208368748e-09
88,TGFBI,0.5122504830360413,9.013115143704178e-09
89,PCED1B,1.9131404161453247,1.0158949937591406e-08
90,VRK1,0.8042694330215454,1.2764736535429357e-08
91,PCNA,0.6572238206863403,1.456371890278552e-08
92,CEP55,0.6207343339920044,1.6244136476812948e-08
93,HNRNPA3,0.28471776843070984,1.8565796128528373e-08
94,KIF23,0.7964000701904297,1.9506209222418514e-08
95,LINC00958,4.577521324157715,2.067400731173096e-08
96,CDCA4,0.696054995059967,2.1909561442749215e-08
97,HIST2H2AC,0.9253368377685547,2.4384822034010983e-08
98,ITGB3BP,0.6580284833908081,3.317424405207764e-08
99,MKI67,0.6492488384246826,3.639825448457101e-08
100,SGOL1,0.7256982922554016,4.1649002582643404e-08
101,CAMK2N1,0.6486955881118774,5.1585004824211586e-08
102,ATP1B3,0.3655100166797638,5.256588064989921e-08
103,DNMT1,0.5273979902267456,5.824265414154227e-08
104,ANLN,0.8275909423828125,5.849164176679931e-08
105,DSCC1,0.7641921639442444,7.100917655620314e-08
106,CCNA2,0.6669329404830933,7.547526307398607e-08
107,H2AFV,0.2743186950683594,8.646807687394046e-08
108,TNFRSF12A,0.3968117833137512,1.0127181414961045e-07
109,AKAP12,0.4918001890182495,1.0525167298618521e-07
110,LIG1,0.9135036468505859,1.0667113215426437e-07
111,KATNAL1,0.742675244808197,1.1753079900610211e-07
112,CRIP2,0.8625516891479492,1.3327943344149202e-07
113,MCM7,0.6188523769378662,1.4833415712494244e-07
114,RANBP1,0.34191572666168213,1.4932006255750282e-07
115,HSPA8,0.3413531482219696,1.8353068231799807e-07
116,TMPO,0.5836886167526245,1.8353068231799807e-07
117,TPX2,0.5443390011787415,2.243438539475093e-07
118,HLA-G,1.1136257648468018,2.482144696651821e-07
119,STRA13,0.45314279198646545,2.621148795468099e-07
120,HSPA5,0.27242040634155273,3.01085895305286e-07
