,genes,logfoldchange,pvals
0,RP11-138I17.1,-4.968027114868164,1.8152449990232385e-05
1,CD74,-4.511600494384766,3.821830465018873e-11
2,CRIP1,-4.4585113525390625,1.369150009350938e-56
3,TRIM22,-4.440218448638916,0.014324420319196047
4,IGF2BP1,-4.388340473175049,0.0025425348619027206
5,BST2,-4.2906389236450195,4.292824299472242e-152
6,RARA-AS1,-3.969555377960205,0.002381634624640477
7,MCOLN3,-3.777780294418335,6.046003580236449e-06
8,RP11-180O5.2,-3.7650258541107178,0.00035594423515473387
9,RBP1,-3.7631494998931885,4.679820303691912e-51
10,FAM3B,-3.74418306350708,1.8416750778897713e-10
11,ARMCX2,-3.692091226577759,3.0910607031703877e-06
12,RTP4,-3.575683832168579,0.0020248113818145275
13,CALHM2,-3.5553834438323975,5.587066234422891e-22
14,HERC5,-3.5422346591949463,4.570013917174895e-06
15,LINC01029,-3.5172934532165527,3.311686827016714e-14
16,TRIML2,-3.514648914337158,2.9214549465511747e-44
17,HLA-G,-3.5095055103302,5.022876858638206e-14
18,LINC00504,-3.4020323753356934,4.996298000982635e-07
19,FN1,-3.270340919494629,2.449576531653661e-89
20,MVP,-3.18904185295105,2.465121110262523e-08
21,ZSCAN31,-3.1384806632995605,2.0571638879705272e-36
22,CRABP2,-3.0731277465820312,0.003733345109625164
23,CFD,-2.9867098331451416,9.855602513638535e-43
24,ODF3B,-2.9677810668945312,0.0001737569927879963
25,SLFN13,-2.781144618988037,5.9082834236980326e-05
26,RHOF,-2.7556841373443604,1.3010192195789097e-18
27,SLC43A3,-2.753173828125,0.02880582183699324
28,KMO,-2.6856770515441895,4.9131451827737577e-11
29,IRF7,-2.6731109619140625,0.028154465050817205
30,NEURL1,-2.636935234069824,1.8110280727753262e-06
31,DMD,-2.6319522857666016,0.005170758160735223
32,NUPR1,-2.5985207557678223,1.1562048492181327e-23
33,RTTN,-2.5744123458862305,0.01608182842943727
34,LINC01268,-2.5635242462158203,0.023969283261948693
35,IQCA1,-2.561361312866211,5.137830224544366e-05
