,genes,logfoldchange,pvals
0,SULT1E1,-7.380552768707275,0.03538120193896262
1,BCAS1,-5.0864763259887695,4.770439284284118e-08
2,SEMA5A,-4.555078506469727,3.796885110500325e-08
3,LINC01419,-4.029287338256836,0.00036534407681934063
4,SEPP1,-3.937654972076416,7.424441488162082e-08
5,DIO2,-3.6773948669433594,0.00010653167893848727
6,IVL,-3.580808162689209,1.0922902004626258e-14
7,RP11-138I17.1,-3.577019214630127,1.8067436297079992e-05
8,ALDH1A1,-3.491931438446045,0.0023905855213749065
9,RP1-124C6.1,-3.3826422691345215,2.7695784457778477e-13
10,SLC16A7,-3.2739601135253906,0.039160738909708365
11,SLC7A8,-2.9624106884002686,0.0002873674023513176
12,BEX4,-2.728224992752075,0.03389004871840205
13,TNFSF10,-2.657972812652588,7.66855641177707e-73
14,AC006262.5,-2.49301815032959,1.3505765549432108e-25
15,CRYAB,-2.481505870819092,0.029908462385446054
16,LINC01268,-2.4805378913879395,0.018263112403124372
17,HPGD,-2.4773170948028564,0.00013601489975028312
18,GBP2,-2.3791520595550537,0.008427798547752108
19,SMPDL3A,-2.2759480476379395,3.017777953950612e-08
20,EDIL3,-2.27284836769104,1.5491494781497184e-10
21,BTG2,-2.207789182662964,6.950037030466678e-20
22,CASC9,-2.2074503898620605,0.016845350750052914
23,SNHG18,-2.200084686279297,1.2594945850257186e-47
24,DAPK2,-2.1349713802337646,0.017896115566217508
25,DAB2,-2.102104425430298,1.0747292014654627e-08
26,KRT13,-2.0606696605682373,1.6378749825478624e-20
27,PRSS22,-2.056644916534424,2.784937590727953e-12
28,C1orf21,-2.0302231311798096,7.709559292089691e-09
29,PGM2L1,-2.0294880867004395,0.00017404241381363588
30,SLC40A1,-1.9554941654205322,0.0033362171805994697
31,SCEL,-1.9514302015304565,0.005744978360577205
32,IGFBP3,-1.9366226196289062,2.9416734222041866e-78
33,RBP1,-1.9358603954315186,2.151256028820302e-31
34,KLHL24,-1.9116770029067993,7.555921239968226e-05
35,LCN2,-1.8961554765701294,2.270873593560434e-07
36,CTSH,-1.8899551630020142,2.6608135957374165e-81
37,NUPR1,-1.8589380979537964,8.844307721077971e-19
38,LUM,-1.8087037801742554,0.013853252054587185
39,DHRS3,-1.8034363985061646,2.6678945579090886e-83
40,GPNMB,-1.8004194498062134,2.5006440402345757e-56
41,UPK3B,-1.7801133394241333,4.611297071550253e-14
42,ANG,-1.7661024332046509,2.15694625778288e-07
43,CLEC2B,-1.764033317565918,4.061927286210456e-47
44,ZG16B,-1.7341796159744263,0.0009750061128313021
45,EPHA4,-1.7080754041671753,0.021684337561484614
46,SOSTDC1,-1.6959153413772583,1.677161070364705e-12
47,HIST1H2AC,-1.673198938369751,4.338899987362378e-09
48,RP11-1275H24.1,-1.6664962768554688,0.04721737975459022
49,AGR2,-1.6576688289642334,1.6346692609177915e-104
50,WFDC2,-1.635391116142273,1.9877726911276995e-07
51,SOX4,-1.6346951723098755,1.8463172528625732e-109
52,PBXIP1,-1.627338171005249,5.434812831715185e-07
53,MMP13,-1.6229861974716187,1.392322267778203e-08
54,RBPMS,-1.6210280656814575,0.00027984348454700544
55,TXNIP,-1.6180588006973267,2.6434118240501535e-27
56,CALCOCO1,-1.613896131515503,6.014577107047947e-06
57,KMO,-1.5998958349227905,4.269478402947135e-07
58,CCDC80,-1.5721144676208496,1.6821890262579882e-12
59,SLFN5,-1.5650216341018677,5.947577083999262e-06
60,MIR548XHG,-1.5533078908920288,0.04542148192523569
61,PNRC1,-1.5422592163085938,3.599789962109053e-48
62,CREBRF,-1.5308551788330078,0.010428836949310117
63,HCAR2,-1.521855354309082,5.67333537090657e-12
64,RP11-277P12.20,-1.5149247646331787,4.501432792339329e-06
65,FYB,-1.5143057107925415,2.3498914513706735e-09
66,HIST3H2A,-1.504408359527588,8.555332272077655e-17
67,ACKR3,-1.5026628971099854,0.003427833894148139
68,GATA3,-1.493148922920227,1.1957350318343287e-56
69,COL12A1,-1.4875520467758179,1.2086376932756393e-06
70,UNC5B-AS1,-1.4852434396743774,2.4359304087004914e-20
71,MAP2,-1.469239592552185,0.0023165348260053426
72,OLR1,-1.467221975326538,6.994522444614378e-13
73,CD24,-1.4514727592468262,2.8880328235044942e-142
74,SNRPN,-1.4479155540466309,1.036747705217957e-13
75,LY96,-1.4475629329681396,0.0015130877588909678
76,IGFBP6,-1.435933232307434,4.334654951626833e-114
77,MMP2,-1.4230519533157349,0.0014633343977114052
78,RP11-367G18.1,-1.415192723274231,0.03327065080307591
79,ELF3,-1.411443829536438,3.2264131148850748e-50
80,ZFP36L2,-1.3958027362823486,2.1748724136763072e-67
81,RPL3L,-1.3905225992202759,0.000630903802346694
82,SKIL,-1.387109637260437,1.9015647186375985e-21
