,genes,logfoldchange,pvals
0,ALDH1A1,-2.822333574295044,0.0281464655566027
1,SEPP1,-2.554499864578247,0.0002533173056549264
2,HIST1H1B,-2.3807756900787354,0.00012843448935670506
3,RP1-124C6.1,-2.326324224472046,4.575621239261124e-07
4,BCAS1,-2.1407053470611572,0.0010912502731864583
5,HIST1H1A,-2.1321280002593994,5.680153348386523e-12
6,C21orf58,-1.896107792854309,4.575173551120189e-08
7,NEIL3,-1.8927806615829468,0.005667107736914793
8,HIST2H2AC,-1.87153959274292,2.904766073302718e-06
9,CDK1,-1.8129655122756958,5.891779163558853e-23
10,FBXO5,-1.7985470294952393,1.427251451041841e-10
11,PKMYT1,-1.580216646194458,2.0290407528694954e-06
12,ANKRD36B,-1.532666563987732,0.017972399657521308
13,HIST1H1E,-1.4863264560699463,1.2868239509591948e-07
14,RIBC2,-1.4705346822738647,0.02237628834978001
15,SBF2-AS1,-1.4460524320602417,5.5413127821672164e-08
16,PIF1,-1.4412109851837158,0.005382184735544049
17,HPGD,-1.4341082572937012,0.018420634312541387
18,E2F8,-1.405131220817566,1.9210165866893036e-05
19,NUPR1,-1.3983700275421143,1.5821903568909007e-09
20,SLFN13,-1.3952094316482544,0.012779838994572246
21,IDH2,-1.3895541429519653,0.008965246496402558
22,C1orf21,-1.389293909072876,9.812164824178571e-05
23,ZBED1,-1.3704530000686646,0.025450589757591086
24,TXNIP,-1.3280731439590454,2.8636110244966635e-14
25,BEX2,-1.3245549201965332,0.04320061361114908
26,ZG16B,-1.3243529796600342,0.011556372617269215
27,HERC5,-1.3168267011642456,0.012115536969826503
28,HIST1H4C,-1.3030872344970703,1.5300480931331715e-28
29,MTFR2,-1.2975016832351685,0.003652769807231481
30,IMPA2,-1.2960820198059082,2.9449206421678655e-05
31,KLK1,-1.2949252128601074,0.0038242317209051333
32,DUOXA1,-1.2542712688446045,0.04162529705274602
33,KRT13,-1.2506918907165527,1.6939864495805813e-07
34,PIDD1,-1.2477201223373413,0.0020177214608489845
35,UBE2C,-1.2409439086914062,3.525002910855668e-08
36,ASF1B,-1.2329859733581543,1.527645046038269e-05
37,N4BP2L1,-1.2328609228134155,0.02600929856974072
38,P2RY6,-1.2134124040603638,0.03620879607123615
39,ARHGAP22,-1.2086718082427979,6.414480343461968e-05
40,CALCOCO1,-1.2035573720932007,0.0009405720888796429
41,CENPM,-1.2016383409500122,1.7547411482080156e-08
42,ALOX5,-1.1896567344665527,0.049344456709288866
43,SLC27A3,-1.183058500289917,0.04678124769644142
44,CTSH,-1.1780461072921753,5.635072854634651e-23
45,LINC00511,-1.170595407485962,0.004948543510017046
46,NEIL1,-1.1696826219558716,0.04495741788280088
47,SEMA5A,-1.1612837314605713,0.026375923142404646
48,SYNGR1,-1.1558705568313599,4.265161519522791e-06
49,TCEA3,-1.1496624946594238,0.010085304585721907
50,ASS1,-1.148407220840454,4.73942615263968e-10
51,INAFM1,-1.1360163688659668,0.0036709632205756517
52,FAM3B,-1.135446310043335,0.0033867060213250244
53,FYB,-1.1287797689437866,7.7437795595486e-05
54,ACOT4,-1.105510950088501,0.041878986716752706
55,RARRES3,-1.102734923362732,1.4420407826690524e-05
56,DOCK1,-1.099350094795227,0.04174222245552961
57,TOP2A,-1.09711492061615,1.816295290122582e-06
58,HYLS1,-1.0956372022628784,9.632787522452658e-05
59,ST6GALNAC2,-1.093522310256958,0.0006443831544070853
60,C9orf116,-1.0855739116668701,0.00014365943721539215
61,DSCC1,-1.0700780153274536,2.7207203380370513e-06
62,RMI2,-1.064260721206665,0.0005144812081652548
63,HIST1H1D,-1.0594409704208374,8.00578730588324e-05
64,FAM111B,-1.05617094039917,0.002591313250053195
65,DAB2,-1.0517361164093018,0.003816353589760277
66,RRM2,-1.0497597455978394,7.689489431243669e-06
67,SERTAD4-AS1,-1.0273677110671997,0.02630574759329753
68,C5orf42,-1.027033805847168,0.0058649293946666905
69,LPP,-1.0256506204605103,5.052089805451223e-07
70,IVL,-1.0253539085388184,0.0019042229434154162
71,SMCO4,-1.0191677808761597,0.004291463947938765
72,DHFR,-1.0162436962127686,8.156698291173309e-08
73,HJURP,-1.0057209730148315,5.3105325231658276e-05
74,RPL3L,-1.0054335594177246,0.007054015053594486
75,MMP2,-1.0008753538131714,0.021904706978318655
76,RNF213,-0.9898733496665955,0.00011334943530782188
77,IVNS1ABP,-0.9890006184577942,7.434522795958985e-08
78,GLI4,-0.9887081980705261,0.0013373676184418894
79,CTGF,-0.9858111143112183,1.0947866824278883e-10
80,POLA2,-0.9692026376724243,0.008977149592020344
81,TRAPPC6A,-0.9686251878738403,1.5491123829415393e-06
82,NDRG4,-0.9682175517082214,0.016227550933617364
83,ZNF446,-0.9680684804916382,0.00014885512083829267
84,FAM111A,-0.9616802930831909,2.0448655967813945e-08
85,CEP295,-0.9608650207519531,0.00014967299254139876
86,SMPDL3A,-0.9558837413787842,0.00847463879372102
87,ATAD5,-0.9495214223861694,0.048881999790357025
88,C19orf66,-0.9431036710739136,0.01706540380541085
89,NHLRC3,-0.9396838545799255,9.398194980738988e-07
90,ALDOC,-0.9355764389038086,0.03526840482505387
91,BRCA1,-0.927501916885376,0.000640413028392248
92,EFHC1,-0.9193617105484009,0.002805269424594967
93,FAM110A,-0.917724072933197,0.03258185742968247
94,MZF1,-0.9175609350204468,0.000263890167318907
95,CCDC14,-0.9173222184181213,5.919879772219215e-06
96,SLC25A1,-0.9160606861114502,4.510439515923727e-08
97,NCOA7,-0.9143638610839844,0.0005341963430027514
98,EDN1,-0.9135310053825378,0.0022431122594448686
99,MALAT1,-0.9108395576477051,3.025153255618379e-103
100,DRD4,-0.9102577567100525,0.0009916300483578779
101,ABLIM1,-0.90928715467453,7.685279006095098e-05
102,SYNE2,-0.9084148406982422,3.374034768631937e-11
103,LIG1,-0.9081404805183411,0.0008380280670855395
104,RBPMS,-0.9034122824668884,0.016569963356227953
105,POLD1,-0.8971258401870728,0.006468333078000122
106,FANCG,-0.8956820964813232,0.005022753208813304
107,ARL4A,-0.8945973515510559,1.182066379899077e-14
108,CDC45,-0.8927310109138489,0.000726868119246826
109,SORBS2,-0.8897567391395569,0.024781388930153265
110,TCF19,-0.8878518342971802,0.009770765062845504
111,MFSD13A,-0.8873674273490906,0.03222020394017012
112,SYK,-0.881571888923645,0.04059809506842984
113,TNFSF10,-0.8797304034233093,8.733912998513863e-11
114,STARD13,-0.8751611113548279,0.01923612838309505
115,CTSF,-0.8676766753196716,0.008529745036184692
116,ABCA5,-0.8650320172309875,0.0019319286673124922
117,KHK,-0.8598409295082092,0.010375872848170726
118,DUT,-0.8545441031455994,3.3764616430553653e-09
119,CYB5A,-0.8534718751907349,0.008450428588957781
120,SPC25,-0.8520106077194214,0.0002374762491827665
121,KRT4,-0.849573016166687,0.02001034322549705
122,LHFP,-0.848027229309082,0.0007658296626670166
123,ANK3,-0.8472799062728882,0.008333486361762133
124,HES4,-0.845716118812561,8.197542380296769e-26
125,YPEL3,-0.8424540758132935,1.5866073997145942e-05
126,KLHL24,-0.8402622938156128,0.049705003960072804
127,TM7SF2,-0.8398430347442627,0.004215041514705432
128,DLK2,-0.839342474937439,2.535705665487056e-07
129,SBF2,-0.8381250500679016,0.009475705733221002
130,CNFN,-0.8329552412033081,0.004333676446314456
131,C3orf14,-0.8308828473091125,0.04388132023043387
132,SOX7,-0.828920841217041,0.03888891716372607
133,PSMD5-AS1,-0.8268929719924927,0.03040846223167416
134,LIMCH1,-0.8266825675964355,0.0001525888632421663
135,MXD3,-0.823581874370575,0.004871397227795637
136,SCAPER,-0.823167622089386,0.025255395482314532
137,PMEPA1,-0.821394145488739,6.82283981799769e-05
138,ATF3,-0.8156488537788391,0.012496181226169526
139,PRR4,-0.8062216639518738,0.0028201710280482163
140,MAGED1,-0.7957555055618286,0.0111207125798994
141,COL6A1,-0.7933820486068726,0.03876048185875652
142,UPK2,-0.7883746027946472,7.292813275661115e-13
143,CTSS,-0.7879509329795837,0.035619290349057475
144,TCIRG1,-0.7854477167129517,0.01454173352034981
145,SCCPDH,-0.7846986055374146,2.1343481965507234e-07
146,SAMD11,-0.7809447646141052,2.0565186976347695e-06
147,DRAM1,-0.779527485370636,0.014743980018109941
148,MED13L,-0.7774216532707214,0.017080435651613712
149,SYCE1L,-0.7765580415725708,0.0005530176042297805
150,F8A3,-0.7742999792098999,0.048541242393263524
151,CLU,-0.7702707052230835,1.2189200687049908e-15
152,EDIL3,-0.7659890651702881,0.006857708947111051
153,PIGC,-0.764378547668457,0.0007766878202364343
154,CPA4,-0.762054979801178,0.005017707521354049
155,ECHDC2,-0.7614411115646362,0.015456341432156443
156,EPB41L4A-AS1,-0.7614378929138184,0.0007372125955121714
157,TOM1L2,-0.7577940821647644,0.006571802421748349
158,MCM2,-0.7566031217575073,0.033568710101758034
159,ADGRF1,-0.7542490363121033,1.5316579302195893e-07
160,DFNA5,-0.7519076466560364,0.006692434278548274
161,INSIG1,-0.7495260238647461,0.00392396283134636
162,GPNMB,-0.7450905442237854,8.307003959279693e-10
163,CRTAP,-0.7430520057678223,1.9309897683986932e-08
164,INADL,-0.7423262000083923,0.029208277897565145
165,SYTL1,-0.7391148209571838,0.0002721925090133266
166,ARHGEF39,-0.7375231981277466,0.048526472219042736
167,C9orf16,-0.7371531128883362,1.3317014451648234e-19
168,PROC,-0.7355960011482239,0.0006858496409113507
169,TMEM52B,-0.7342878580093384,2.4069862609517734e-06
170,CLSPN,-0.730216920375824,0.0029197314543925094
171,VPS13A,-0.7295547127723694,0.02898367253108133
