,genes,logfoldchange,pvals
0,LINC01419,-7.995583534240723,1.5027368595085793e-05
1,ZSCAN18,-5.5631513595581055,0.04688998904015257
2,AC006262.5,-3.7771975994110107,4.3003575766893533e-14
3,SLC7A8,-3.748436689376831,0.03252331460599481
4,SEMA5A,-3.6992924213409424,0.002913215753010438
5,IVL,-3.6508893966674805,0.00022417674513149899
6,RP11-138I17.1,-2.9882781505584717,0.007966058213121519
7,MAP2K6,-2.9411609172821045,0.04894697280671241
8,LCN2,-2.886932849884033,2.4356216728357983e-05
9,TNFSF10,-2.836092472076416,3.738908917215829e-15
10,KRT4,-2.7219998836517334,2.4792660494163774e-06
11,AKR1C2,-2.708268165588379,9.178979648839137e-38
12,HIST1H2BD,-2.5517003536224365,4.141016890749642e-11
13,AKR1C1,-2.3690128326416016,2.2836666424293748e-20
14,KRT13,-2.3414995670318604,2.919500755928467e-06
15,RBP1,-2.3144001960754395,5.647896028373428e-20
16,C1orf21,-2.3121728897094727,1.4455675202972542e-07
17,AKR1C3,-2.296066999435425,9.430574697802746e-43
18,DHRS3,-2.286074161529541,8.104824954783234e-45
19,ELF3,-2.163212537765503,9.378319020715523e-32
20,HCAR2,-2.106224775314331,1.856797564561449e-10
21,HIST1H2AC,-2.067913055419922,2.3499268206511003e-06
22,BTG2,-2.0489821434020996,0.00020627346581880837
23,EDIL3,-2.0207180976867676,0.020033375447270036
24,NUPR1,-2.020034074783325,1.7659794354173847e-05
25,GPNMB,-2.019300699234009,4.276569039106107e-22
26,CLEC2B,-1.9988936185836792,3.519351902544915e-19
27,SNHG18,-1.9968245029449463,6.849217484854377e-22
28,SOSTDC1,-1.8885676860809326,7.481785576437823e-07
29,PBX1,-1.8797004222869873,1.1471442491986697e-08
30,UNC5B-AS1,-1.8408437967300415,3.6119281782332863e-10
31,CALB1,-1.8255504369735718,3.117060597460206e-13
32,NCF2,-1.813848853111267,0.00218767577637744
33,AQP3,-1.779355764389038,0.034343575225847814
34,PRSS22,-1.7755517959594727,2.9531486730621887e-05
35,FYB,-1.7521047592163086,1.649673931535304e-05
36,EPDR1,-1.7296289205551147,0.03760819229435921
37,AGR2,-1.729364037513733,2.9058091472828908e-39
38,KRT5,-1.689546823501587,7.859552273160154e-70
39,SPP1,-1.669874668121338,0.0006597897033182342
40,KRT16,-1.6671336889266968,0.0003481579806321365
41,IGFBP3,-1.6570769548416138,2.027704302456398e-28
42,CLDN10,-1.656136393547058,0.023793652941752196
43,FAM134B,-1.6465065479278564,0.0005397325577125583
44,MAP2,-1.6216026544570923,0.011721500668210434
45,RARRES3,-1.6215347051620483,0.0004469917027965568
46,HIST3H2A,-1.5787568092346191,9.899603204606688e-10
47,ZNF385A,-1.5176515579223633,0.00020978635888195361
48,LINC00504,-1.4925798177719116,0.03243840020449373
49,KRT15,-1.4875341653823853,0.00013600717065403355
50,IDH1,-1.4851030111312866,3.228690864030866e-12
51,CCDC80,-1.4749482870101929,2.200127908727392e-05
52,IGFBP6,-1.4132634401321411,5.419419735977373e-49
53,CD24,-1.4111604690551758,3.0902969069469853e-56
54,UPK3B,-1.4090970754623413,0.0009905831113159755
55,NDRG4,-1.3745815753936768,0.023470919196672137
56,CTSH,-1.362331509590149,2.676387699565655e-18
57,NRG4,-1.3513786792755127,0.03140664136270388
58,ALDH3A1,-1.3474838733673096,0.0012824352446917323
59,LYPD6B,-1.3467388153076172,0.03523655122312763
60,SAMD9,-1.3460637331008911,2.711700828456177e-18
61,KRT14,-1.3348307609558105,3.7745348643387725e-13
62,GLT8D2,-1.318622350692749,0.005902189277958976
63,WFDC2,-1.3184607028961182,0.006764459889397876
64,GPX2,-1.296301007270813,7.049293444452508e-40
65,RP11-277P12.20,-1.2682901620864868,0.011525330874442472
66,SCD,-1.258396863937378,8.357546379023837e-14
67,AHNAK2,-1.2493735551834106,2.26885431666801e-18
68,YPEL5,-1.2348028421401978,9.553715290265517e-10
69,SNRPN,-1.2099944353103638,1.0864584284647816e-07
70,PROC,-1.2040481567382812,3.1460944810401934e-06
71,TXNIP,-1.1964542865753174,0.003993694249646807
72,FBXO32,-1.196010947227478,0.0181668044423111
73,SORL1,-1.1948050260543823,0.0004099190074917184
74,CARD6,-1.1903538703918457,0.025916735663308994
75,IFI6,-1.1790690422058105,0.0013927736087264021
76,TLN2,-1.1749792098999023,0.0014700932445910033
77,OLR1,-1.1741950511932373,2.021327237407006e-06
78,PDCD4,-1.167022705078125,1.9687964503407174e-08
79,ATF3,-1.1624552011489868,0.002675467788380382
80,SMIM14,-1.1552437543869019,0.029799934960668
81,BHLHE41,-1.135496973991394,0.027685604016681208
82,NEAT1,-1.1199369430541992,1.011347613671717e-37
83,RP11-20D14.6,-1.1132111549377441,2.0290406388925976e-10
84,GLUL,-1.1080427169799805,5.874528367863555e-19
85,INSIG1,-1.093374252319336,0.0002664269842359245
86,DBP,-1.0698533058166504,1.2710698365039033e-05
87,KRT6A,-1.0687718391418457,3.576038577448306e-25
88,SOX4,-1.0657761096954346,6.94227528793202e-21
89,SREBF1,-1.0654640197753906,0.00010289973449448272
90,CCDC127,-1.0640000104904175,2.114908969761795e-08
91,NDRG1,-1.0555590391159058,0.0014883513030263616
92,WDR66,-1.052070140838623,0.0011368589728876013
93,CREG2,-1.0266871452331543,0.0459983382835694
94,TRIM38,-1.0184215307235718,0.00037548475261106357
95,CYBRD1,-1.014183521270752,0.0022256206174075077
96,RIPK4,-1.0088622570037842,0.003449403165926899
97,TNNT1,-0.9986671209335327,2.110191587915505e-28
98,ANKH,-0.9970519542694092,6.770948938120233e-12
99,PNRC1,-0.9910733699798584,6.229508259147262e-06
