,genes,logfoldchange,pvals
0,MAP2K6,-4.220749855041504,0.03736095200458364
1,EDIL3,-3.240166187286377,0.004414098486374718
2,IVL,-2.972628593444824,0.001101667834774583
3,LINC01419,-2.8264992237091064,0.0006765296167887568
4,WIPI1,-2.5452866554260254,0.0015392692071306909
5,NUPR1,-2.409453868865967,1.5870914995695799e-06
6,MMP13,-2.3323700428009033,0.028479475916463732
7,ATF3,-2.2967705726623535,1.0711626705359405e-06
8,PLCE1,-2.0760951042175293,0.032557318878340416
9,CALCOCO1,-2.019949197769165,0.025008782211977342
10,ELF3,-1.887017846107483,5.848889620016448e-24
11,AC006262.5,-1.8465877771377563,5.545144427429792e-07
12,RARRES3,-1.8349113464355469,0.00014049989513111508
13,C1orf21,-1.82931387424469,1.8053886297866548e-05
14,UNC5B-AS1,-1.810469150543213,2.0162305667926163e-09
15,PBX1,-1.7748924493789673,5.67425692049752e-08
16,TNFSF10,-1.7404930591583252,1.298581171894045e-08
17,VGLL1,-1.6708331108093262,6.964451438825762e-07
18,PRSS22,-1.6560723781585693,7.87061916506694e-05
19,BHLHE41,-1.6504731178283691,0.001343396253046784
20,MAP2,-1.6489094495773315,0.017864269157446263
21,FAM3B,-1.6361362934112549,0.0026981477392503893
22,LCN2,-1.6116784811019897,0.002464349975146103
23,LUZP2,-1.5614421367645264,0.006639857621546993
24,UPK3B,-1.557032823562622,0.00039245199919594635
25,DLGAP1-AS1,-1.5504759550094604,0.020100400922452216
26,EDN1,-1.5478349924087524,0.0001562229062701985
27,HIST1H1B,-1.536826491355896,0.036922872531775064
28,BMP4,-1.5277432203292847,0.00012982293525618527
29,FBXO32,-1.526984691619873,0.002838807952903895
30,UPK2,-1.5056862831115723,2.326662207177849e-17
31,SORBS2,-1.4967314004898071,0.046408062294563894
32,HIST1H1A,-1.4847939014434814,3.77462801614357e-07
33,RABGAP1L,-1.47292160987854,2.9594348162436593e-06
34,FOS,-1.4635978937149048,3.456742526457101e-07
35,KRT4,-1.451644778251648,0.0010342159473642005
36,PLCD1,-1.4463390111923218,0.02235520161742132
37,RP11-20D14.6,-1.4295201301574707,4.4234539843224697e-13
38,HIST1H1D,-1.4202513694763184,5.211296728424817e-10
39,KRT16,-1.39393150806427,0.006419427935412228
40,DHRS3,-1.3590161800384521,4.466816654003196e-21
41,MNS1,-1.2884703874588013,0.007048869135114189
42,CTSH,-1.2855314016342163,6.4608818354281525e-15
43,GPNMB,-1.275524616241455,1.9723697462170364e-11
44,WFDC2,-1.2635743618011475,0.005199365495271757
45,MIR193BHG,-1.2584506273269653,0.03284483981729554
46,CCDC80,-1.2486621141433716,0.00022990917618399598
47,KRT13,-1.2312123775482178,0.022702629413044125
48,FN1,-1.2137867212295532,1.1306440121201836e-14
49,HIST1H1E,-1.2137449979782104,3.4543991844684367e-06
50,NCF2,-1.1974338293075562,0.036795484661563266
51,NUAK1,-1.193021297454834,0.040830198400546
52,INSIG1,-1.189685344696045,3.2643597979746644e-05
53,SLFN5,-1.1866902112960815,0.04241903889933203
54,H1F0,-1.1415468454360962,3.541377330639867e-07
55,COL5A2,-1.1381837129592896,0.015385217951921474
56,CCNG2,-1.1370316743850708,0.03442528079347594
57,SORL1,-1.1369034051895142,0.0010853344614150321
58,NEAT1,-1.1362301111221313,3.9018826667969804e-32
59,HCAR2,-1.1360530853271484,5.216104806844241e-05
60,BTG2,-1.1327131986618042,0.014511949857741659
61,HIST2H2AC,-1.1284502744674683,0.0016704276046671036
62,SCD,-1.1126912832260132,3.429249541968984e-11
63,DUSP1,-1.1124591827392578,0.00012785466785309062
64,OAS1,-1.1113719940185547,0.029816453120416003
65,ZNF704,-1.1108601093292236,0.009986238670008621
66,HBP1,-1.110492467880249,0.037576249754485966
67,TLE4,-1.1068389415740967,0.013292715992789673
68,OLR1,-1.1040380001068115,1.6594979132547783e-05
69,NEDD9,-1.0838170051574707,0.006421713539376662
70,AGR2,-1.0670942068099976,1.9991796725166772e-16
71,KLHL20,-1.0637493133544922,0.0253146928684017
72,AKR1C2,-1.0619425773620605,1.6487473835984908e-06
73,ALDH3B1,-1.0486907958984375,0.01745973758064041
74,C21orf58,-1.0413498878479004,0.004899464909005994
75,CTGF,-1.0260740518569946,2.0961466896702954e-08
76,SOSTDC1,-1.0221161842346191,0.0022474661413101446
77,VIT,-1.020769476890564,1.06353249390998e-06
78,AKR1C3,-0.9667638540267944,1.0362933374962975e-08
79,LHPP,-0.9645708203315735,0.018698033002415657
80,LIMCH1,-0.9629061818122864,0.0015891408176255783
81,ASS1,-0.9581885933876038,0.004126410369994039
82,METTL4,-0.9539130330085754,0.04746312091881998
83,CYBRD1,-0.9535182118415833,0.003754733327665549
84,TMEM52B,-0.9517760276794434,1.3491744580195224e-05
85,ZC2HC1A,-0.9444630742073059,0.01508912182617055
86,SYNE2,-0.944331705570221,8.132913522264812e-07
87,IDH1,-0.9442557692527771,2.6752367722083436e-06
88,LBH,-0.942610502243042,0.00025090776829596534
89,PCMTD1,-0.9376238584518433,0.001112221733743615
90,EGR1,-0.9364790916442871,1.209416735100006e-09
91,RP11-54H7.4,-0.9327915906906128,4.611895217330828e-07
92,EPS8,-0.9260280728340149,2.73002330422444e-08
93,IMPA2,-0.9207701683044434,0.002124706563221582
94,TXNIP,-0.9175593256950378,0.016965383890675194
95,TUBA1A,-0.9161335229873657,8.680085602323433e-05
96,TGIF1,-0.9158315062522888,1.2169771178979686e-07
97,LMO4,-0.9146448969841003,0.001122404172123728
98,CD24,-0.9124029874801636,9.873674530059264e-26
99,GADD45B,-0.9113715887069702,2.6316981676692284e-05
100,DUSP10,-0.9060947299003601,9.811072333926382e-09
101,ZFP36L2,-0.9058014154434204,8.154940714778912e-14
102,SAMD9L,-0.9020957946777344,0.032719981575592194
103,CTD-3252C9.4,-0.8982147574424744,0.01724398774665095
104,EFHC1,-0.8975934982299805,0.03437523831498199
105,MDK,-0.8870651125907898,1.2568251820027858e-33
106,PLBD2,-0.886542797088623,0.03425538990458279
107,SYCE1L,-0.8862878680229187,0.042287649581755425
108,GABARAPL1,-0.8859878778457642,5.0646326210951695e-06
109,CDKN1A,-0.8818584084510803,0.013579797792538692
110,HIST1H4C,-0.8777506351470947,4.113448538857192e-09
111,IGFBP3,-0.8744590878486633,8.828491154171492e-09
112,GULP1,-0.8743852376937866,0.0219036812533748
113,LHFP,-0.8682337403297424,0.0038500789084146836
114,KRT15,-0.8662729263305664,0.013433371159790685
115,SHISA4,-0.8631224036216736,0.030217175888180348
116,SOX4,-0.858808159828186,3.436748924063497e-12
117,SBF2-AS1,-0.856104850769043,0.044059864232830044
118,PROC,-0.8516362309455872,0.0005465217178228662
119,FAM134B,-0.8462451696395874,0.03671076754742326
120,SYTL3,-0.8454822897911072,0.0074254873466743825
121,SAMD11,-0.8415557146072388,0.0023343999283462176
122,KLHDC2,-0.8409104347229004,0.0002165045480776424
123,SMIM1,-0.8354038596153259,0.013205469078928053
124,AFAP1L2,-0.834114670753479,0.038382054114151506
125,FBXO2,-0.8316203355789185,4.4756253307535515e-09
126,SREBF1,-0.8271421790122986,0.0018350615886200633
127,MALAT1,-0.8241448402404785,4.9388774882175097e-60
128,CLU,-0.8215258121490479,4.202845093574681e-13
129,ID2,-0.8202052712440491,1.407618907676047e-07
130,SAMD9,-0.8188241720199585,5.5303652168125596e-08
131,DBP,-0.817879319190979,0.0017831013281532642
132,ADAM17,-0.8166714310646057,0.042049641900280856
133,MXD3,-0.8047068119049072,0.025904852813576205
134,CDH2,-0.7952480912208557,0.03181983472173737
135,GATA2,-0.7929482460021973,0.004913810733077688
136,HIST1H1C,-0.7913841605186462,2.3241846663219487e-10
137,JUN,-0.7908036112785339,6.580880825931585e-13
138,SKIL,-0.7905304431915283,0.007599183010063105
139,ID4,-0.7892137169837952,1.3504434661629396e-12
140,CCDC109B,-0.7877837419509888,0.005100079822705859
141,CLDN1,-0.7817581295967102,0.03944927044942788
142,PNRC1,-0.780717134475708,0.0002977346775047885
143,PRSS8,-0.7799627780914307,0.015256287398493256
144,MFAP5,-0.7787501811981201,0.013940638938696206
145,CDKN2D,-0.7775259017944336,0.00040147114776206667
146,PRSS23,-0.7731932401657104,5.650527980918618e-16
147,YPEL3,-0.7687278985977173,0.021896901509114674
148,WDR66,-0.7652220129966736,0.013131707687425016
149,GATA3,-0.7602254152297974,1.2174185935691107e-09
150,FADS1,-0.7563883662223816,1.714996934126293e-05
151,AKR1C1,-0.7479800581932068,0.013157699412550225
152,UBL3,-0.7454259991645813,0.004224010539446658
153,MFGE8,-0.7309301495552063,0.01568135437216426
154,BCL9L,-0.7292769551277161,0.0031356235302786853
155,DLK2,-0.7271412014961243,0.00013327276725510158
156,RP11-356J5.12,-0.7246318459510803,0.010747460883319307
157,KDM5B,-0.723287045955658,0.00011141649307161372
158,LPP,-0.7219270467758179,0.0019695463068116156
159,OPTN,-0.7187218070030212,2.140740664300756e-12
160,AMIGO2,-0.7170178890228271,1.0167254006578803e-10
161,PDCD4,-0.7139719128608704,0.0004150869221939062
162,IER2,-0.7136325836181641,4.79245021556909e-12
163,PIAS1,-0.7121263742446899,2.6688505140070248e-05
164,ZNRF1,-0.7068449854850769,0.018947540469661014
165,CASP7,-0.7049799561500549,0.04883379917744826
166,RHOBTB3,-0.7029236555099487,5.0895211571335815e-31
167,ANKH,-0.6965882182121277,2.2750244164624388e-06
168,CUX1,-0.6945104002952576,0.0003805507290451933
169,SNCA,-0.6915799379348755,0.00026254931451266027
170,CITED2,-0.6915677785873413,2.5350148254885147e-05
171,YPEL5,-0.6883916258811951,0.0003736396229865919
172,TBC1D17,-0.6880929470062256,0.04041512615248628
173,CDK1,-0.6829876899719238,0.00033745153901212986
174,B3GAT3,-0.6785356402397156,0.005395372171990065
175,TPTEP1,-0.6770904660224915,0.004683615906479396
176,SGCE,-0.6770213842391968,0.0449566665713683
177,TMEM98,-0.666301965713501,0.00573898367764539
178,HES4,-0.6635185480117798,2.4267187263070303e-13
179,PALLD,-0.6609052419662476,0.00321045803119558
180,FBXO5,-0.6564345359802246,0.01829436545782445
181,ODF2L,-0.6553878784179688,0.0001249549292470724
182,KLF6,-0.6529862880706787,3.4543991844684367e-06
183,DST,-0.6433244943618774,5.21855878170896e-08
184,SESTD1,-0.6402217745780945,0.004314114693560026
185,MAPK3,-0.6386638879776001,0.03613282348932342
