,genes,logfoldchange,pvals
0,ZSCAN18,-7.558766841888428,0.033296930183363535
1,LINC01419,-7.381886005401611,6.101396811065779e-06
2,CNTN5,-5.294189929962158,0.04526668253503546
3,IVL,-4.40179967880249,2.9671616153880424e-05
4,C1orf21,-3.9528520107269287,1.3103632383262298e-11
5,SLC7A8,-3.6939351558685303,0.022349703543850446
6,SEMA5A,-3.6194679737091064,0.0017115848455053174
7,MAP2K6,-3.5441293716430664,0.022645824802443204
8,AC006262.5,-3.495255947113037,4.9327815280854584e-15
9,RP11-138I17.1,-3.447701930999756,0.0037514197194950865
10,PCSK9,-3.3849363327026367,0.02497326598985608
11,NUPR1,-2.964015483856201,4.323499286990689e-09
12,LCN2,-2.791410446166992,6.440041140413759e-06
13,FAM134B,-2.5288925170898438,2.800924758329057e-06
14,KRT4,-2.5231401920318604,8.458197963401868e-07
15,AKR1C2,-2.503342628479004,4.0019719134014703e-38
16,ACKR3,-2.4467504024505615,0.028079429768020612
17,AKR1C1,-2.432612657546997,1.803130519227664e-24
18,KRT13,-2.4298253059387207,4.413166715452775e-08
19,RBP1,-2.3279659748077393,1.7406426990428277e-22
20,TNFSF10,-2.2941339015960693,2.483960284176998e-14
21,SLC40A1,-2.293652057647705,0.03612592846990638
22,MAP2,-2.2887063026428223,0.0007928837347551357
23,SMPDL3A,-2.224083423614502,0.019050529444747503
24,AKR1C3,-2.140162944793701,3.289769564308561e-42
25,NCF2,-2.1182310581207275,0.00031540446900206676
26,DHRS3,-2.0602216720581055,6.856487351455544e-43
27,KRT16,-2.035022735595703,1.2050919324782997e-05
28,SNHG18,-1.959436058998108,1.4322290394867828e-23
29,EPDR1,-1.9483187198638916,0.013319882663368464
30,CCNG2,-1.9441437721252441,0.00037623368359280325
31,RPL3L,-1.9314764738082886,0.018971854999529768
32,HCAR2,-1.879417061805725,5.2779895505572954e-11
33,LY96,-1.8786171674728394,0.02663169686835841
34,GPNMB,-1.8682998418807983,2.8641159894507e-22
35,DLGAP1-AS1,-1.8523632287979126,0.004859731802882374
36,SLFN5,-1.8484407663345337,0.0014268732727366004
37,EDIL3,-1.8450356721878052,0.015086551851258265
38,CALCOCO1,-1.78621506690979,0.01605482015994618
39,PBX1,-1.7650485038757324,1.0981908290108902e-09
40,SNRPN,-1.7198551893234253,8.099610663810055e-14
41,BASP1,-1.7128962278366089,0.008773243199992556
42,SPP1,-1.7003321647644043,0.00010784256302165496
43,ALDH3A1,-1.6941869258880615,1.2873947334122704e-06
44,BTG2,-1.6827678680419922,0.0002124920403511477
45,FYB,-1.670900583267212,2.8856416891963735e-06
46,UNC5B-AS1,-1.6652330160140991,2.0294260217217267e-10
47,TSC22D3,-1.6471644639968872,0.008298791879001769
48,PRSS22,-1.6430131196975708,6.798681275529898e-06
49,DAB2,-1.6353462934494019,0.0008406005700028709
50,COL12A1,-1.6234760284423828,0.002357040710106822
51,GPR161,-1.620364785194397,0.027749954570642527
52,WFDC2,-1.6098072528839111,0.00033930650048909363
53,WIPI1,-1.607030987739563,0.007153481197542265
54,HIST1H1A,-1.5987915992736816,7.391911917935081e-09
55,UPK3B,-1.5916023254394531,2.490054783973164e-05
56,KRT5,-1.5871257781982422,5.952108543012678e-66
57,IGFBP3,-1.585111141204834,3.166084728192532e-29
58,KRT14,-1.576004981994629,1.4942789483414637e-18
59,INSIG1,-1.5508540868759155,4.1518973709661505e-08
60,FBXO32,-1.542952537536621,0.0006589435643875975
61,KRT15,-1.5415841341018677,6.9377723447703455e-06
62,VIT,-1.535099983215332,4.665741154339874e-14
63,RP11-20D14.6,-1.525667428970337,3.004837657654389e-17
64,ST6GALNAC2,-1.5151077508926392,0.0019690881577149096
65,CTSH,-1.5103604793548584,7.09505712497232e-23
66,ATF3,-1.5040847063064575,9.72470643829912e-06
67,OLR1,-1.4979798793792725,8.375561587121644e-10
68,WDR66,-1.4904634952545166,1.9590096337290335e-06
69,AGR2,-1.485605001449585,1.666357751886897e-33
70,CLEC2B,-1.4513760805130005,1.3926965497574558e-14
71,PLCD1,-1.443354606628418,0.011001162756505522
72,CCDC80,-1.4350500106811523,4.3361133571799165e-06
73,EDN1,-1.4225722551345825,4.3072872843992034e-05
74,NDRG4,-1.4126925468444824,0.010848310995616717
75,LINC00504,-1.4069722890853882,0.011854900239299736
76,ELF3,-1.3887590169906616,4.047331193389958e-20
77,STARD4,-1.3577896356582642,0.009159436756132172
78,MAGED1,-1.3537765741348267,0.01571321241761336
79,CYBRD1,-1.3496408462524414,7.051852336129939e-06
80,ANXA9,-1.3433640003204346,0.046137583627689535
81,ALDOC,-1.3399128913879395,0.044586800357518726
82,IGFBP6,-1.337976098060608,1.2901015518325457e-46
83,SCD,-1.3279820680618286,1.0912483555314644e-16
84,TLN2,-1.3262200355529785,0.00011415588580278492
85,RARRES3,-1.3206592798233032,0.00047919158436361865
86,SOSTDC1,-1.3201961517333984,2.3837424738776603e-05
87,TXNIP,-1.3200199604034424,6.502457374498054e-05
88,RASSF6,-1.3169610500335693,0.030309200683666472
89,CALB1,-1.3031387329101562,2.067128994664064e-10
90,GLT8D2,-1.300283432006836,0.0016376820700318092
91,HIST1H1B,-1.2966065406799316,0.028542624266287717
92,GPX2,-1.2940136194229126,2.186300474130962e-40
93,PROC,-1.2923340797424316,7.962450052393797e-08
94,LYPD6B,-1.270412564277649,0.0211842168467431
95,HSPA2,-1.2678909301757812,0.0037093415545100643
96,TTC33,-1.2541886568069458,0.04926422519696603
97,RP11-356J5.12,-1.2350659370422363,7.835932375846164e-06
98,SAMD11,-1.2329577207565308,1.003929048717113e-06
99,FRMD4B,-1.2113593816757202,0.03277863273847736
100,TMEM52B,-1.2100300788879395,1.3771904491307544e-09
101,KLK10,-1.2023104429244995,1.0125863941193266e-13
102,CARD6,-1.2019708156585693,0.00655450487158494
103,ANKH,-1.2007551193237305,3.870995156839298e-17
104,HIST1H1C,-1.189669132232666,2.65035271703725e-22
105,SAMD9L,-1.1831704378128052,0.000963146769906901
106,MIR193BHG,-1.163125991821289,0.022281847930881542
107,SORL1,-1.1615151166915894,4.3722166727600366e-05
108,HIST2H2AC,-1.153645396232605,0.0002895371075200306
109,SLC7A11,-1.1535117626190186,0.001080022835663693
110,PNRC1,-1.1279189586639404,1.183250293193256e-08
111,AHNAK2,-1.12613844871521,3.786979321210435e-17
112,TMEM139,-1.1246004104614258,0.0028061714885304428
113,NRG4,-1.1242330074310303,0.03576782386135567
114,ALDH3B1,-1.1217268705368042,0.0026047334747911596
115,DRD4,-1.1160944700241089,0.01236163666355809
116,CCDC127,-1.1145634651184082,3.3475133470337573e-10
117,RABGAP1L,-1.0960832834243774,3.322861623175244e-05
118,TMEM45A,-1.0925906896591187,0.04702255208796798
119,IL20RB,-1.092322587966919,1.854645960517928e-10
120,SAMD9,-1.08187997341156,1.5625122717972495e-14
121,NEAT1,-1.0812524557113647,5.260697633025316e-35
122,MALAT1,-1.075298547744751,6.431626846555509e-105
123,SOX4,-1.0737322568893433,5.3085306512821405e-22
124,RP11-277P12.20,-1.0732617378234863,0.00939063389326112
125,PCMTD1,-1.0635385513305664,3.4676244735027015e-05
126,HBP1,-1.0619568824768066,0.016454858773976653
127,MNS1,-1.0596483945846558,0.010370256582854771
128,CD24,-1.0593103170394897,1.8233756328154468e-39
129,SREBF1,-1.0574551820755005,1.2725530677549761e-05
130,PIGBOS1,-1.0479191541671753,0.008529842907683412
131,C21orf58,-1.0474547147750854,0.0018504515548460082
132,ABTB1,-1.0463274717330933,0.04835117613297441
133,ZC2HC1A,-1.0458965301513672,0.0017209881613571105
134,SYNE2,-1.0407763719558716,6.9503984015449184e-09
135,SLPI,-1.0324136018753052,0.0003899891581554589
136,HIST1H1E,-1.0277936458587646,7.056111787661283e-06
137,LMO4,-1.0259016752243042,7.052482084808211e-05
138,TNNT1,-1.023783802986145,2.520769489112258e-30
139,CDKN1A,-1.0148547887802124,0.0007594673112229119
140,FADS1,-1.0067541599273682,2.5289210441445588e-09
141,KLHL20,-1.0012884140014648,0.011587299093348094
142,BHLHE41,-0.9991416335105896,0.01824799219568427
143,CSTA,-0.9914313554763794,9.212518231272955e-31
144,HSF2BP,-0.9832895398139954,0.02271464270644713
145,DUSP10,-0.981977105140686,5.177604744524518e-12
146,LZTFL1,-0.9782450199127197,0.03472265832014132
147,PDCD4,-0.9747148752212524,1.2789438273577642e-07
148,CCL26,-0.9740347862243652,0.0003252992589061972
149,FAM105A,-0.9689332246780396,0.018499345692299166
150,EFHC1,-0.9627087712287903,0.008018242639479431
151,DAAM1,-0.9548814296722412,2.2181528705007526e-24
152,PCSK1N,-0.944930374622345,0.02675056373429514
153,JDP2,-0.9396940469741821,0.023467956249820593
154,H1F0,-0.935938835144043,2.2655724370226148e-06
155,ST5,-0.9351728558540344,0.02260385867473262
156,ODF2L,-0.9277946949005127,6.183230974202422e-09
157,ARHGAP22,-0.9254692792892456,0.02237991921942601
158,PAPSS2,-0.9206264615058899,0.024886114449224925
159,TLE4,-0.920265793800354,0.013288746700483049
160,PDPN,-0.9180880784988403,0.025044010677289025
161,OPTN,-0.9142131805419922,1.5621271134338208e-20
162,LBH,-0.9127897024154663,8.044391998156225e-05
163,IDH1,-0.9125683903694153,3.169242298499859e-07
164,IMPA2,-0.9032651782035828,0.0006329023793882481
165,IFI6,-0.9026713967323303,0.004063282467188785
166,C5orf38,-0.8979609608650208,5.931926400537859e-14
167,ARMCX6,-0.8927199840545654,0.014422745338718797
168,TGIF1,-0.8915643692016602,7.003816907809416e-09
169,IFI16,-0.8825448751449585,4.2872275964831743e-10
170,EXOC6B,-0.8802124261856079,0.0011163996806244202
171,ZNF704,-0.8788944482803345,0.011803099691521268
172,FER,-0.8750042915344238,0.024016930120283827
173,FAM213A,-0.8734355568885803,8.937667046527451e-22
174,TMEM98,-0.8633620142936707,4.07808614398062e-05
175,IFITM2,-0.8593341112136841,6.476050832732695e-05
