,genes,logfoldchange,pvals
0,RP11-138I17.1,-3.565681219100952,0.03663304644208653
1,IVL,-3.4461758136749268,0.005106750177290467
2,EDIL3,-3.3212673664093018,0.025866385139652837
3,LINC01419,-2.69468092918396,0.011201529017627625
4,ALPP,-2.3968112468719482,0.0086248739221509
5,SOSTDC1,-2.3400862216949463,2.9729806427109365e-05
6,KRT4,-2.257864475250244,0.001367120554201942
7,C1orf21,-2.172623872756958,0.0003089820483338808
8,AC006262.5,-2.0935885906219482,6.403669074952498e-06
9,UPK3B,-2.007716417312622,0.0010227494483717012
10,IFIT1,-1.977950096130371,0.005239097072575332
11,KRT5,-1.8978880643844604,7.73836801378418e-41
12,TNFSF10,-1.8933159112930298,2.7991445750977866e-06
13,TLN2,-1.889549732208252,0.0009265879124020055
14,PBX1,-1.8331972360610962,1.9535770517117532e-05
15,BMP4,-1.8252346515655518,0.0015390762449851963
16,KRT13,-1.789739966392517,0.0222629949280438
17,CTSH,-1.7199736833572388,2.67434859900356e-14
18,COL12A1,-1.7078077793121338,0.04749616083788095
19,RARRES3,-1.693013310432434,0.008191172801468558
20,SCD,-1.6746797561645508,2.2418020101831406e-12
21,HCAR2,-1.6612179279327393,6.074293266161632e-05
22,ALDH3A1,-1.6466166973114014,0.0010549845291847545
23,KIF20A,-1.6430349349975586,0.009622073670615579
24,DHRS3,-1.572226881980896,1.2114075544194295e-16
25,GPX2,-1.5398569107055664,1.5403227975913483e-25
26,FGFBP1,-1.5180318355560303,8.634540139504965e-21
27,VIT,-1.467336654663086,4.117260956727005e-07
28,AKR1C2,-1.464929461479187,4.514687922553832e-12
29,KRT19,-1.4545780420303345,1.9978513824324025e-47
30,KRT15,-1.4269789457321167,0.005153111793464617
31,CD24,-1.4038166999816895,2.8944594752160676e-29
32,IGFBP6,-1.377840280532837,6.0188824358348095e-25
33,AGR2,-1.377022385597229,9.253492377397374e-19
34,AKR1C3,-1.3741726875305176,6.858539713654063e-13
35,CLIC3,-1.3694989681243896,1.5887580675792594e-07
36,RBP1,-1.3649994134902954,5.499715355854617e-07
37,NMU,-1.3601515293121338,0.00023760662904030594
38,IDH1,-1.3510915040969849,1.1558668728718139e-06
39,FAM213A,-1.3498597145080566,3.5672496117810975e-22
40,ZNF704,-1.339293122291565,0.02401371682310135
41,UNC5B-AS1,-1.2905700206756592,8.464061859936749e-05
42,IFITM2,-1.2831488847732544,0.000118058715433241
43,IFI6,-1.2750232219696045,0.011815014439068535
44,INSIG1,-1.2694121599197388,0.0010192246084471373
45,H3F3A,-1.252877950668335,7.215429306031504e-51
46,HSPB1,-1.2247613668441772,7.960557410625595e-53
47,PRSS22,-1.2183716297149658,0.015568293812559765
48,NT5DC2,-1.2080122232437134,0.029470150893369487
49,CCDC80,-1.199700951576233,0.008478078379403717
50,LRP11,-1.1836081743240356,0.028066719288121662
51,SORL1,-1.172552227973938,0.009981300220260182
52,EPB41L1,-1.1491376161575317,0.012535270478876613
53,MMP14,-1.139926552772522,0.008824134218728172
54,TTYH3,-1.1238079071044922,0.0007416759858109574
55,TMEM19,-1.103420376777649,0.01268216336688952
56,MSN,-1.086388111114502,8.208761931480124e-10
57,SPP1,-1.0845450162887573,0.030538568864980454
58,ARHGDIB,-1.0820832252502441,3.626654140351462e-29
59,FAM114A1,-1.0623687505722046,5.3926193364714e-10
60,KLK10,-1.043954610824585,3.5495881110968168e-06
61,ZFP36L2,-1.037811040878296,5.948018957260074e-11
62,IGFBP3,-1.035674810409546,6.780819683941226e-08
63,ID1,-1.0324547290802002,2.1102772571392784e-25
64,SNHG18,-1.0285875797271729,6.604958017758415e-06
65,TP53TG1,-1.0250096321105957,0.002860170062165951
66,TACSTD2,-1.0231208801269531,8.636308818227408e-31
67,PDLIM1,-1.0045024156570435,1.8194342754381497e-37
68,UPK1B,-1.0036977529525757,1.6972525636969046e-13
69,CALR,-0.9742715954780579,7.214934613269515e-37
70,RHOBTB3,-0.967527449131012,4.4400339414126125e-25
71,ELF3,-0.9665564894676208,2.572464268828331e-06
72,CCL26,-0.9665046334266663,0.009981300220260182
73,HMGN3,-0.9590017199516296,1.966423231751415e-30
74,PCYOX1,-0.9507878422737122,3.880488190487351e-05
75,KRT6A,-0.948219358921051,5.367888131796831e-12
76,SNCA,-0.941023051738739,0.00011356930994420196
77,CD9,-0.9306605458259583,1.0785324143114983e-24
78,MEST,-0.9276604652404785,0.00023760662904030594
79,SDC1,-0.9197052717208862,0.0015794597291083471
80,ANKH,-0.9195981025695801,1.5311977266102371e-06
81,SREBF1,-0.9186902046203613,0.010410597280199501
82,UPK2,-0.9167102575302124,4.05731052101136e-06
83,FXYD3,-0.9140821695327759,5.759440400219952e-20
84,CAV1,-0.9135902523994446,4.288891152390398e-26
85,MFAP5,-0.912397563457489,0.011429179802996842
86,AHNAK2,-0.9099626541137695,3.813346543224984e-07
87,LAMA5,-0.9062600135803223,0.0017845715998254614
88,CYBRD1,-0.904946506023407,0.047933487765893214
89,PRMT2,-0.9030106067657471,7.441608678880588e-10
90,MARCKS,-0.8967747092247009,6.934990828045997e-17
91,GPNMB,-0.8885810971260071,0.00014682730138756829
92,TMSB4X,-0.8806979060173035,9.959667538682038e-55
93,PRDX1,-0.8746791481971741,4.071817017501596e-46
94,EMP1,-0.8701843619346619,1.2965720598537763e-12
95,PTMS,-0.8591462969779968,1.6380252193776157e-25
96,DBI,-0.8582261204719543,2.886503188357948e-29
97,AGRN,-0.8543552756309509,0.0007261047988231035
98,DLK2,-0.8518280386924744,0.0003750216482253522
99,CLU,-0.8488062024116516,2.573288796836927e-09
100,OPN3,-0.8486278653144836,0.036480337334834675
101,OLR1,-0.8482068777084351,0.005787090212045462
102,NPC2,-0.8374058604240417,1.8970090923951283e-27
103,CXXC5,-0.8363378643989563,0.00019260620427911945
104,BTN3A2,-0.8280622959136963,0.04419369252049737
105,CTSV,-0.8212899565696716,1.863659191113934e-09
106,COL4A2,-0.8198126554489136,3.092742996347279e-05
