,genes,logfoldchange,pvals
0,ZMYM2,25.43671417236328,2.0076621495534912e-05
1,SLC1A6,5.983734130859375,0.014490341480845693
2,CALML5,5.040807723999023,2.4334561433668263e-299
3,CCAT1,4.994813919067383,0.0289664368681435
4,SLC7A7,4.956593990325928,0.0003367037331105484
5,SPTSSB,4.913735866546631,1.5198043665415271e-18
6,SPRR1B,4.557632923126221,1.6625006616620863e-17
7,S100A14,4.268302917480469,9.989648296641802e-214
8,RBPMS2,4.053288459777832,0.02410391044245076
9,PCSK5,3.7137908935546875,7.050498402432435e-10
10,GJB6,3.624516487121582,1.1495857550196792e-30
11,HBE1,3.6227922439575195,5.092644754207967e-11
12,FABP4,3.609748363494873,0.0002265827525579588
13,CYP4F11,3.5616323947906494,0.022467338318069508
14,PDE4A,3.428306818008423,0.01838836188405552
15,KRT13,3.3233566284179688,8.616924567887378e-159
16,C8orf4,3.32220196723938,1.7976965109138936e-15
17,EPHB6,3.217180013656616,2.0282292273400845e-26
18,AC006262.4,3.089299201965332,2.559589533316346e-07
19,AC019349.5,3.01916766166687,0.0008641214801515599
20,DEFB1,2.998464584350586,5.095426589969506e-25
21,RP11-505K9.1,2.925142526626587,0.003056059809434058
22,CLCA4,2.924992799758911,0.04392620032160721
23,MAGEA11,2.9178924560546875,0.025199718866586708
24,MCF2L-AS1,2.902998685836792,0.001443515269827146
25,NKX2-8,2.893981695175171,1.7818572849811095e-38
26,GRHL3,2.8278086185455322,0.030719267187811376
27,RNF128,2.8117384910583496,7.561737406658403e-06
28,ABAT,2.7963032722473145,0.030805526958499158
29,MPV17L,2.7321550846099854,0.00102092208025674
30,AGMAT,2.707918167114258,0.00760902758060144
31,TMPRSS4,2.6582822799682617,4.271121726471373e-13
32,WNT11,2.629570722579956,0.001145383870045788
33,VPS9D1-AS1,2.5938546657562256,0.00024309910093651564
34,RARB,2.567575216293335,0.011737676420020687
35,GCNT1,2.5341970920562744,5.931321183556959e-07
36,ST3GAL5,2.491016387939453,0.0006032034031464719
37,RP11-175I6.5,2.4898338317871094,0.04445258088467364
38,STAC,2.446214199066162,0.023911785817008764
39,GJB2,2.445603132247925,7.824204391695307e-13
40,GDAP1,2.4305999279022217,0.0008191848862570895
41,PLCXD3,2.4077043533325195,8.450517787414894e-06
42,CDH7,2.3710954189300537,4.693442943645858e-06
43,RP11-410L14.2,2.3652360439300537,0.014614336371337957
44,DHRS9,2.3585457801818848,0.003657158721552211
45,KRT14,2.3548498153686523,4.052909770416528e-102
46,CNBD2,2.337071418762207,0.00025277733233655897
47,RP11-314A20.2,2.281449556350708,0.011033074577748924
48,PCDH10,2.212376832962036,0.03480248416355838
49,SPOCD1,2.195225954055786,0.04984473216437545
50,S100P,2.1878433227539062,1.4921131054765756e-28
51,PLCXD2,2.185312271118164,6.160594734244304e-63
52,CAMK1D,2.1510627269744873,0.03208756318406301
53,ZNF883,2.147644519805908,0.015169486250319717
54,CXCL6,2.130857229232788,0.021791651330188115
55,RSPH1,2.1288461685180664,0.005315218820355268
56,SLCO4A1,2.121417284011841,2.5217670323020645e-05
57,VILL,2.1051523685455322,4.445628568026505e-15
58,PPP2R2B,2.0941474437713623,2.3619615842948204e-16
59,DGKG,2.0875775814056396,8.569352611823927e-06
60,C16orf62,2.0838983058929443,0.03882955313684991
61,MAB21L3,2.0484960079193115,2.6424783163006895e-05
62,CYP2J2,2.033623695373535,0.003087487732686091
63,SAMD4A,2.0325019359588623,4.209728265676832e-14
64,KRT17,2.0268096923828125,2.8337921392016357e-117
65,SLC25A21-AS1,2.005849838256836,0.030252934682874398
66,RP11-81A22.5,1.971618413925171,0.0009439537660732652
67,AC004510.3,1.9537111520767212,0.02508473831091831
68,MYLK-AS1,1.9401766061782837,0.003507281497074533
69,RP11-872J21.3,1.940051555633545,0.035874223288083526
70,DUSP2,1.9348695278167725,0.033227125396001735
71,TNNC1,1.9078189134597778,0.025370525668017795
72,KRT4,1.90004301071167,3.347760133174778e-39
73,RYR1,1.8852732181549072,0.00019689981400048293
74,NMB,1.883684515953064,4.0984130901265917e-82
75,CLDND2,1.8642597198486328,0.006997528300048487
76,URB1-AS1,1.8558075428009033,0.014220813280272507
77,GNG4,1.8476802110671997,1.4322243797812073e-11
78,RP11-563N4.1,1.8469805717468262,0.003660304713746046
79,RP11-490M8.1,1.846150517463684,8.663680351293259e-34
80,RRS1,1.8375657796859741,1.525067551462399e-17
81,SP6,1.8318623304367065,0.026884454316651315
82,SLC2A10,1.8226289749145508,0.02762411401364392
83,EID2,1.8215930461883545,1.493722030139274e-07
84,CLDN8,1.8174721002578735,2.0907154302805326e-15
85,KCNK6,1.812792181968689,1.0406688650911132e-41
86,CTA-29F11.1,1.799163579940796,3.0356230876390553e-12
87,CRIM1,1.7981266975402832,3.527217567128096e-45
88,CEBPA,1.7976200580596924,0.0031520140366178497
89,PALMD,1.7904406785964966,2.6669911412844395e-27
90,DISP2,1.7683674097061157,6.46167297723265e-08
91,RP11-11N9.4,1.7610334157943726,1.7165870595943014e-72
92,RP11-38M8.1,1.7589211463928223,2.6056448342723924e-07
93,CTD-3065J16.9,1.756436824798584,0.01294264791445165
94,HTRA3,1.7537440061569214,3.812799990708099e-08
95,FBXO27,1.7513575553894043,0.00012023674836932435
96,ZNF436-AS1,1.7510428428649902,0.028403469143877088
97,C19orf73,1.7300080060958862,0.007052641319380533
98,MEST,1.7249133586883545,1.4595960481245514e-81
99,ILF3-AS1,1.714919924736023,4.053363720755206e-24
100,SARS2,1.7091178894042969,2.997414065478461e-08
101,PLA2G4A,1.7035143375396729,0.004072502289239306
102,RP11-30J20.1,1.7027674913406372,5.922391624015875e-18
103,MRPS12,1.698725700378418,6.555058472919274e-99
104,UBAC2-AS1,1.6937249898910522,0.023219425449706628
105,ALPPL2,1.6848763227462769,0.005518499657135457
106,ALPP,1.6684528589248657,4.8254195164639045e-28
107,AC009502.4,1.6637825965881348,0.0013781873647769568
108,FAM98C,1.6525468826293945,4.241294493823661e-18
109,BTBD16,1.6494282484054565,0.023766184593466827
110,C6orf226,1.6453361511230469,3.31546426956859e-29
111,EXOC3-AS1,1.6394565105438232,4.686168172317918e-05
112,ERN1,1.6325252056121826,0.01234453697816197
113,TIMM50,1.6292753219604492,1.5457716353828312e-59
114,CTD-3184A7.4,1.6262083053588867,0.00034665731512217537
115,IL20RA,1.6216620206832886,3.710037378393755e-30
116,PRRT3-AS1,1.6141546964645386,6.197708020421394e-19
117,RHOV,1.613802433013916,5.281781587807143e-10
118,FAM89A,1.6067556142807007,0.0013465561123621325
119,DYRK4,1.606519103050232,1.2596613688650991e-14
120,PRPS1,1.6040363311767578,7.152748134807295e-21
121,BAIAP2-AS1,1.5978714227676392,0.0033142221137193494
122,PSMD8,1.5968177318572998,1.26364729837706e-153
123,CCDC159,1.5900315046310425,0.001373784063463937
124,RP11-538D16.3,1.584035873413086,0.029914448063083333
125,ZNF563,1.5819213390350342,0.01638558387144745
126,HS3ST1,1.5790773630142212,8.597001960434437e-06
127,C11orf70,1.5756263732910156,0.0005811993008904916
128,RAB27A,1.5690935850143433,0.0010025561048468289
129,MB,1.5690665245056152,5.163659288154058e-12
130,ZNF90,1.5551140308380127,6.023377635407243e-10
131,USP36,1.55357027053833,1.7703886602486172e-08
132,NOTCH3,1.5532475709915161,1.631728250928234e-09
133,MAFG-AS1,1.547770380973816,5.0868592065150346e-14
134,TOLLIP-AS1,1.535930871963501,0.02468341574448096
135,DZIP1,1.5334149599075317,0.015216173256401294
136,SNHG21,1.532152771949768,5.002835681335265e-06
137,ZNF431,1.5309289693832397,7.1625572021467275e-06
138,CCDC86,1.5306421518325806,0.00011085576869392474
139,GATB,1.52632474899292,0.00010917446477232987
140,PAG1,1.5211416482925415,0.0003442193607974085
141,CPE,1.516743540763855,0.045206702165196185
142,CLEC11A,1.5155389308929443,1.192296585138012e-23
143,RP11-379H18.1,1.5100401639938354,0.0039450573279430304
144,RP4-555D20.2,1.5088382959365845,0.016930183407561417
145,METRNL,1.4980682134628296,0.01442715437599336
146,CTD-2256P15.2,1.495707631111145,0.020388755001213933
147,HAS2-AS1,1.492756962776184,0.00014216860846315944
148,CTB-31O20.2,1.4921668767929077,0.020272374878767787
149,ARG2,1.491988182067871,0.0029524096936261158
150,MINCR,1.491047978401184,2.6221204050911827e-17
151,GPRC5C,1.4901013374328613,4.110481937098343e-06
152,ADA,1.4842422008514404,2.7657332050362813e-08
153,P2RX5,1.4837462902069092,3.2292779401769826e-07
154,CYP1B1,1.4822373390197754,2.4176724338543873e-11
155,DHFRL1,1.4764456748962402,0.029264325235395856
156,RP11-551L14.4,1.466491460800171,0.005816387630293827
157,ELFN2,1.46206796169281,0.02274312856527732
158,RP11-448A19.1,1.4590657949447632,0.024149736239944142
159,MMEL1,1.4587153196334839,0.03232889436204843
160,C3orf33,1.449845790863037,0.04233555864629638
161,GABPB1-AS1,1.4465664625167847,3.3879171473532465e-12
162,TMPRSS11E,1.43648362159729,1.913762360412974e-05
163,LYPD6B,1.4281493425369263,9.768807360512338e-31
164,FAM216A,1.4266217947006226,3.5808886743098134e-07
165,KLHL18,1.4261815547943115,1.6768823350599261e-15
166,MED29,1.4254647493362427,2.0547480565092772e-29
167,IFT27,1.4236482381820679,1.1835156900731394e-23
168,GALNT18,1.422375202178955,0.002821680804970641
169,KMT2E-AS1,1.4189738035202026,0.033005327475588125
170,TNNT3,1.4145773649215698,0.0005824386325555252
171,CLEC2L,1.4137619733810425,1.4255341877388997e-09
172,YTHDF3-AS1,1.4110095500946045,0.004642768509574888
173,HYPK,1.4090430736541748,0.04579603497084447
174,FKBP1B,1.4088029861450195,4.168693297177891e-08
175,RP11-178L8.7,1.4085074663162231,0.00940539053489351
176,RP11-66N11.8,1.405953288078308,8.003229121628716e-05
177,PAF1,1.3980594873428345,3.8398455221068766e-22
178,EFCAB1,1.3980282545089722,4.6514952488702984e-05
179,CCDC57,1.3932762145996094,7.225563662844307e-31
180,RP11-1055B8.9,1.3821988105773926,0.03074898847843198
181,RP4-555D20.4,1.3775715827941895,0.006429782825063081
182,STK32C,1.3756293058395386,1.1586371045841402e-16
183,PKP1,1.3726019859313965,1.2629376169375225e-16
184,PIR,1.3705025911331177,1.4107061503925468e-52
185,SPINT2,1.3692572116851807,1.7737939889301474e-205
186,PPP1R14A,1.3691749572753906,8.543035929929112e-12
187,DHRS4,1.363938808441162,9.865326428493433e-09
188,B4GALT4,1.3633328676223755,3.620095707909834e-20
189,IVL,1.3628591299057007,5.6048434179832295e-36
190,MGST2,1.3585964441299438,2.410405310417763e-60
191,WDR77,1.3559845685958862,3.8386951829126626e-20
192,HIST1H3H,1.3555388450622559,0.001405817061223892
193,NEK11,1.3515758514404297,1.1287827254227221e-05
194,GAL,1.3484009504318237,4.263771320528313e-39
195,MYO5A,1.3471635580062866,0.0038306058365130324
196,SLC26A2,1.3455190658569336,0.0003074204654874163
197,CCDC92,1.3373876810073853,6.80488810729828e-05
198,SIRT2,1.3363518714904785,2.045533227974957e-20
199,C19orf33,1.3340165615081787,7.603347615875855e-131
200,RP1-40E16.12,1.333543062210083,0.030141690476770285
201,SNHG19,1.3294252157211304,2.2130960385580395e-48
202,PHGR1,1.3269762992858887,0.0010656695935841985
203,RP11-521B24.3,1.3259620666503906,0.0004252274204875208
204,CTB-55O6.8,1.322413444519043,0.0003614155408405796
205,UPK1B,1.3206108808517456,3.4060804004381486e-100
206,NUDT16,1.3190351724624634,8.012657413447939e-25
207,GS1-124K5.4,1.311532974243164,0.003452747139407999
208,ABCA7,1.3106664419174194,0.01984923519412286
209,RP13-1032I1.7,1.3098018169403076,0.003930163323209504
210,TMEM187,1.304223656654358,1.4597303395651724e-05
211,ZNF556,1.3020269870758057,0.0007828234743275765
212,DUSP19,1.3000022172927856,0.04063900721617917
213,LYPD6,1.2991360425949097,0.02359768344651303
214,PORCN,1.2968825101852417,3.792185024651901e-23
215,PCAT6,1.2945009469985962,2.965059265433349e-12
216,LINC01481,1.2941900491714478,0.0009413669715981636
217,ABCE1,1.294048547744751,1.7016689264770706e-35
218,MLLT3,1.2929878234863281,0.0001711627444332978
219,NFKBIB,1.2877737283706665,2.8074209208868383e-08
220,FAM86C1,1.2845999002456665,0.031460644778017265
221,TBL1X,1.2833040952682495,2.5869436785742946e-05
222,RP11-660L16.2,1.2811861038208008,6.937130487039215e-07
223,EIF3K,1.2807776927947998,4.499562379245161e-137
224,RP1-27K12.2,1.271470069885254,0.0109027508552389
225,LURAP1L,1.2707443237304688,0.03352697383734409
226,PSMC4,1.2643376588821411,1.1941705954100928e-46
227,NDUFC1,1.261938214302063,4.090089185868609e-65
228,ACTN4,1.261910319328308,1.5337649365304043e-61
229,LINC00526,1.2612476348876953,0.016554962212731984
230,MYC,1.2564369440078735,7.181668884472825e-54
231,CORO1A,1.2559313774108887,0.0005982664750496184
232,NME2,1.2553162574768066,0.0019225537939896152
233,DHODH,1.254863977432251,1.8691664723733826e-07
234,CAMK2N1,1.253191590309143,2.031044349808727e-62
235,ATP6V0E2,1.2506998777389526,0.00013790391797553989
236,PYCRL,1.249535322189331,1.3310783446592714e-09
