,genes,logfoldchange,pvals
0,DHRS9,2.160020112991333,0.04602286540591289
1,ETV4,2.1310083866119385,0.026611871142716806
2,WIPF3,2.0996084213256836,0.03960996235322455
3,POLR3G,2.0261096954345703,5.726595081598814e-07
4,SPANXC,2.0260040760040283,4.412052393073492e-05
5,PTGS1,1.9914838075637817,3.948642844769575e-05
6,LINC00958,1.9692989587783813,5.833120706173447e-06
7,IL7R,1.891564130783081,0.0001013465458282293
8,DGKG,1.8613684177398682,0.0017765264864746549
9,FOSL1,1.7929967641830444,2.002760569537436e-27
10,GAL,1.7902542352676392,2.49813872622507e-71
11,LY6D,1.7744241952896118,9.140339492798729e-37
12,PLA2G4A,1.7540595531463623,0.02734529924220446
13,KRT14,1.6880770921707153,1.1414086093271128e-42
14,CCDC86,1.6825006008148193,0.0008944441875297079
15,HAS2,1.6819047927856445,0.017847361938977863
16,MMP1,1.6656534671783447,3.734060833641521e-13
17,SLCO4A1,1.66267991065979,0.022314111521986153
18,ANKRD1,1.613335371017456,0.00033957013476996995
19,SLC25A10,1.5623397827148438,9.20660842924642e-08
20,CCNA1,1.5400534868240356,0.003429941768379932
21,TIGAR,1.5263227224349976,3.95792030109835e-06
22,FST,1.514702320098877,3.499364373258383e-09
23,ZNF530,1.4798640012741089,0.04061226314275254
24,RP11-149I23.3,1.479642629623413,0.007117582312167053
25,NGF,1.4791457653045654,0.027979896429537143
26,BOP1,1.4610185623168945,8.458743942043458e-39
27,IL11,1.4604320526123047,0.025395208370690363
28,BAIAP2L2,1.436726450920105,0.0004100053758150749
29,PRRT3-AS1,1.4235576391220093,5.391907301226456e-11
30,CTPS1,1.413295865058899,1.0256641401394476e-11
31,DSEL,1.4008382558822632,2.0945087414355976e-06
32,STAMBPL1,1.393075704574585,0.034406023220656334
33,RRS1,1.3924992084503174,4.17158722537636e-07
34,SRM,1.3845843076705933,7.1125663158142125e-71
35,IFRD2,1.380342721939087,1.7753201225405175e-18
36,NME1,1.361437201499939,2.2957576175648883e-92
37,WDR77,1.3468270301818848,5.047853736864986e-15
38,NME2,1.3424073457717896,0.010904499151564962
39,SLC27A4,1.339934229850769,0.012725977707501404
40,ATG4A,1.3392387628555298,0.019048548374288654
41,KLHL18,1.338183879852295,1.3404564593877156e-09
42,PNO1,1.3248008489608765,1.0677887001912538e-19
43,COA7,1.315916895866394,2.1887651070768505e-05
44,P2RX5,1.3146156072616577,0.0006350504721339183
45,EEF2KMT,1.299829125404358,0.00011476054702603725
46,ACOT7,1.2996370792388916,2.942716988664791e-63
47,HSPH1,1.2969146966934204,2.173656231948862e-71
48,LETM1,1.291082739830017,0.0006818068198827254
49,CYCS,1.2897064685821533,5.539809507137875e-105
50,HSPA8,1.2857780456542969,7.387911171273323e-104
51,S100A14,1.2742671966552734,3.3397449874996427e-12
52,AXL,1.2675672769546509,1.7156567703259445e-08
53,FRMD3,1.260209560394287,0.000657405836813097
54,SLC25A19,1.250626802444458,1.9997767162962315e-05
55,RPP40,1.2456218004226685,1.3722421045228965e-21
56,CLEC2L,1.2442911863327026,1.6883364533728426e-05
57,NEURL1,1.2358306646347046,4.2351900240968784e-17
58,TUBA1B,1.233743667602539,4.360006919329599e-48
59,CCDC88B,1.2314527034759521,0.0290468044459404
60,PINX1,1.2231507301330566,2.3015991059445522e-07
61,METTL8,1.2189217805862427,0.00048756721258789575
62,FKBP4,1.216455101966858,7.373558067742132e-44
63,ATR,1.2138781547546387,0.006083429159326844
64,NT5E,1.203346848487854,2.98648185300858e-07
65,PNPT1,1.199826955795288,4.852325903088173e-09
66,AREG,1.1911916732788086,1.1600380276857832e-24
67,LETM2,1.1907927989959717,0.008522582781814909
68,TM4SF19,1.1819854974746704,0.0021038662283068958
69,RRP9,1.17777419090271,4.860312342440573e-06
70,UCK2,1.1776902675628662,1.0965886254088683e-11
71,F3,1.1773666143417358,1.3558614152373085e-53
72,CALML5,1.1752015352249146,6.1449862431112965e-09
73,RIN1,1.1707940101623535,0.0012302584167817776
74,SLC19A1,1.1706911325454712,0.0012302584167817776
75,GPATCH4,1.163114070892334,3.0920216791669537e-22
76,TNFRSF12A,1.1628235578536987,6.4921390408543354e-80
77,ATAD3B,1.1477057933807373,0.0001335732831232056
78,TFPI2,1.1451183557510376,0.002706724439455614
79,ERVMER34-1,1.143046259880066,0.00012412812734927757
80,MSX1,1.141525149345398,0.020247427173859578
81,L3HYPDH,1.1362618207931519,9.635046643623824e-13
82,GRWD1,1.1361894607543945,7.388424511830626e-12
83,CORO1A,1.129711389541626,0.013448376065904322
84,PGP,1.1291828155517578,1.6732339398517957e-34
85,GLIPR1,1.124913215637207,6.126370996044713e-05
86,PTGES2,1.1248852014541626,1.563368829514155e-26
87,WDR4,1.1241778135299683,8.41168784754017e-14
88,VARS,1.1233172416687012,3.039965287636335e-11
89,PHLDA2,1.1134461164474487,1.0617690186771315e-27
90,COTL1,1.1075749397277832,2.571172718519193e-63
91,HNRNPAB,1.1031454801559448,2.3138016286400734e-45
92,PDCD2L,1.0966782569885254,1.7475657520112052e-05
93,TUBA4A,1.089364767074585,8.181710327949272e-50
94,FJX1,1.086930751800537,2.415922339025979e-19
95,SLC7A11,1.0857263803482056,4.5911888065457156e-08
96,STC2,1.0856081247329712,1.1816275441983597e-06
97,FAM25A,1.084059715270996,6.356050021598978e-16
98,IRAK1,1.083753228187561,5.089638124278302e-07
99,NDUFAF2,1.0748502016067505,1.0244648408959887e-16
100,BOLA3,1.073045253753662,2.851498137096239e-45
101,LRRC14,1.0719577074050903,0.0013408393100941816
102,BCYRN1,1.067855715751648,3.95058394562357e-07
103,SLC5A6,1.0662692785263062,4.921022405453491e-07
104,SNHG15,1.0649542808532715,5.058448920044889e-11
105,KRT17,1.0644458532333374,2.303699308140932e-24
106,CTC-524C5.2,1.0608925819396973,3.547596776189983e-06
107,HSPE1,1.0608305931091309,1.4540562444379059e-117
108,LAD1,1.058311939239502,3.6264333061658126e-31
109,DDX21,1.057289481163025,3.9153371459705566e-45
110,GRPEL1,1.0568004846572876,1.3247108476288285e-14
111,CTU2,1.0556243658065796,2.4835282316218206e-05
112,BOLA2B,1.0556046962738037,0.0016296885169185017
113,CHAC2,1.054939866065979,5.506266128103424e-11
114,ORC5,1.0544869899749756,0.009741986974200536
115,HSP90AA1,1.052297592163086,9.72733287017422e-102
116,MICAL2,1.0462744235992432,0.016895422050949887
117,NDUFAF4,1.0455331802368164,3.6208081195806924e-08
118,KRT6A,1.043712854385376,2.1652878080590022e-36
119,PSMD1,1.041861653327942,2.0287496201293854e-39
120,PGAM5,1.0411001443862915,6.832806270669261e-08
121,TMEM255B,1.0384244918823242,2.411253007237411e-08
122,UTP4,1.0362862348556519,1.14059720696167e-10
123,MTFP1,1.0334644317626953,0.004992347208951991
124,YKT6,1.0329959392547607,3.241897950526922e-16
125,GEMIN4,1.0328428745269775,0.020264957845980185
126,PSME3,1.032076120376587,5.049170490804938e-17
127,EPT1,1.0311144590377808,0.0001536995416063686
128,DRAP1,1.0286308526992798,7.392899351928824e-74
129,EPDR1,1.0272608995437622,0.005097953170723972
130,TOMM40,1.0261478424072266,6.666703835871166e-30
131,LYAR,1.0249396562576294,3.923274623492769e-10
132,PRPS1,1.0246168375015259,2.589033634395523e-06
133,P3H2,1.0228406190872192,0.0018793487900820305
134,TUBB4B,1.0217578411102295,1.7183895506575063e-41
135,CCL26,1.0205439329147339,2.880105582239973e-07
136,SFRP1,1.0205090045928955,0.038812565069156056
137,CCDC85B,1.0202183723449707,2.358355380618286e-59
138,SH3BP4,1.0193002223968506,0.00888401307564994
139,C10orf35,1.0167641639709473,5.443070819473432e-05
140,CGREF1,1.0162783861160278,0.0066562185496901955
141,C1orf109,1.015845537185669,0.012229412236822812
142,HS3ST1,1.0156868696212769,0.023103166633418916
143,NLE1,1.015023112297058,0.005307912676361701
144,ADRM1,1.0149354934692383,2.6591445989741237e-53
145,CCDC58,1.0137393474578857,5.353938569714693e-08
146,TCOF1,1.0124239921569824,1.4842813253840736e-16
147,SNRNP25,1.0107150077819824,8.117303712546791e-29
148,NUP188,1.009413242340088,0.00035900007015872665
149,SPHK1,1.0055445432662964,1.2056891658555611e-05
150,RBM19,1.0050417184829712,0.0301671030371512
151,UBE2S,1.0024789571762085,2.1634735502845214e-33
152,PSMC4,1.0024775266647339,1.9071122044950244e-27
153,PLCXD2,1.0010796785354614,2.6844832372029155e-08
154,WDR74,1.0010169744491577,4.185477238176964e-16
155,NTMT1,1.0005602836608887,9.747888600544643e-31
156,CYP1B1,0.9991194605827332,3.3422063935931867e-06
157,CKB,0.9975114464759827,6.721716995852686e-29
158,USP36,0.9962106347084045,0.011106792446411107
159,C12orf75,0.993861198425293,4.641513985212098e-36
160,DDX39A,0.9907504916191101,6.214930894124285e-26
161,HSPA1A,0.9866562485694885,7.443516075132111e-50
162,MFSD12,0.983838677406311,2.605581345402224e-06
163,CHST11,0.9811794757843018,5.506258435236636e-08
164,UPP1,0.9782998561859131,7.86851628290397e-19
165,LDHA,0.978088915348053,1.3061338984247128e-116
166,GLA,0.9772156476974487,1.894198633913142e-08
167,SFN,0.9771082997322083,1.348204942568385e-77
168,CCT6A,0.9747222065925598,3.501870362463211e-58
169,UBE2M,0.9736801981925964,2.0661205241511038e-50
170,FARSB,0.9707555770874023,7.78745075719669e-15
171,CMSS1,0.9695461392402649,3.3218869716588416e-30
172,PSMC3IP,0.9684407114982605,4.495925422634355e-06
173,PSMD11,0.9664609432220459,2.4025530272488334e-48
174,MRTO4,0.9626999497413635,1.3300226194950888e-20
175,TRMT61A,0.9609047770500183,0.00026634109763294363
176,OTUD6B,0.9576878547668457,0.0056224131070780736
177,FGFR4,0.9568650126457214,0.0034268051048393917
178,HMGB1,0.9550856351852417,2.372115398430053e-53
179,STEAP1B,0.9545643329620361,0.0017206293555998137
180,SPP1,0.9541142582893372,0.0003044361874417238
181,HSPD1,0.9512564539909363,1.3839058003566337e-88
182,RASSF8,0.949257493019104,0.0009149894980751351
