,genes,logfoldchange,pvals
0,LINC00958,4.659496784210205,0.0003945889711939248
1,LY6D,4.192713737487793,3.888226083289831e-36
2,CYP1B1,2.9529221057891846,6.999831484665285e-07
3,S100P,2.842496871948242,0.03567986840052222
4,CALML5,2.530318260192871,7.37249049253687e-08
5,CCNE2,2.1893675327301025,0.004859230187223682
6,FRMD3,2.1577343940734863,0.00839772137693941
7,KRT17,2.065964698791504,3.9545116086450175e-18
8,CTHRC1,2.0571014881134033,0.0012682666278487468
9,HLA-DPB1,2.0246055126190186,0.03548604108303615
10,ALOX5,2.0112719535827637,0.012366653088134753
11,SRGN,1.9699870347976685,0.0439369135616618
12,SLFN13,1.861204981803894,0.0006886511687502776
13,E2F8,1.8521572351455688,1.9714346143819625e-07
14,SLITRK6,1.7529487609863281,0.013941883462308617
15,PCED1B,1.6134989261627197,0.001038743911355512
16,CCNE1,1.605944275856018,6.4623230854095605e-06
17,KLK1,1.544948935508728,0.0057895447299328015
18,RIBC2,1.4588439464569092,0.009660818738956554
19,MMS22L,1.4364233016967773,0.00762033717592966
20,CD74,1.4339624643325806,0.0012154632763169938
21,IRS1,1.42577064037323,0.012061157742881386
22,F8A3,1.4233373403549194,0.017317605790913227
23,RECQL4,1.3930565118789673,0.023382436278343615
24,B3GALT4,1.3368842601776123,0.037296857441091694
25,FANCD2,1.3326607942581177,0.0019113951882086745
26,CLIC3,1.2978436946868896,3.570935798837887e-09
27,DHFR,1.280320167541504,1.0503462826381986e-09
28,SNCG,1.2734261751174927,6.349936785730652e-13
29,ARHGEF39,1.2657392024993896,0.0032274379124356332
30,CFD,1.2263387441635132,7.897310310782758e-09
31,PDPN,1.225605845451355,0.0015995169829718192
32,BLM,1.2192778587341309,0.025582809031790887
33,DTL,1.2167301177978516,0.024089209525131067
34,FAM111B,1.1951011419296265,0.00011569417930614225
35,KLK5,1.189409852027893,2.7191230616780554e-07
36,HRH1,1.1794562339782715,0.04260207745145141
37,S100A4,1.1775087118148804,0.004431364162708656
38,ALDH3A1,1.1762585639953613,0.0005650432863155344
39,ANXA6,1.1739245653152466,0.04467621106907608
40,ASF1B,1.164249062538147,6.376436816717991e-05
41,LINC00511,1.145063042640686,0.022065489708841188
42,RAD51AP1,1.1442135572433472,6.112433030931461e-06
43,BDH2,1.126778244972229,0.018752602322846652
