,genes,logfoldchange,pvals
0,LINC00958,3.0354299545288086,3.1477374411918285e-28
1,PGF,3.017490863800049,0.017706616137462952
2,VPS9D1-AS1,2.672015905380249,0.0003562270929514392
3,SRGN,2.5885467529296875,1.0947636263650307e-14
4,FHL1,2.525390625,7.884353914739023e-90
5,RP11-350J20.12,2.513214111328125,0.04422048459738957
6,GAL,2.4910643100738525,5.046141276727386e-165
7,ETV4,2.368926525115967,0.002643405563439938
8,HAUS7,2.333311080932617,5.976914756083689e-22
9,POLR3G,2.293199300765991,2.642561751872762e-12
10,PRRT3-AS1,2.292247772216797,2.4647127451788262e-43
11,CCBE1,2.277933359146118,0.0039060859709304035
12,DHRS9,2.268810272216797,0.010721608698490353
13,LINC00941,2.2143118381500244,0.0019632179235919756
14,IRAK1,2.207338571548462,3.302055296030151e-41
15,SLCO4A1,2.16343092918396,0.00010622407799160282
16,HEATR3,2.137197494506836,0.03853198543628119
17,ABCG2,2.127807378768921,4.945818064996409e-07
18,CCDC86,2.089578866958618,1.421118254881236e-07
19,FOSL1,2.0677623748779297,7.370656449026385e-48
20,CCNA1,2.0241262912750244,3.8444705282897784e-07
21,PTGS1,2.0195298194885254,1.5844632842269839e-07
22,WIPF3,2.016315221786499,0.04348355743201307
23,SPANXC,1.9976650476455688,1.019926904561672e-06
24,ADTRP,1.951789140701294,0.006627302580930598
25,GPAT3,1.9152487516403198,0.009490669138105519
26,BDNF,1.9076175689697266,3.866536436828113e-07
27,DGKG,1.8999229669570923,0.0005137939262852579
28,NAA10,1.8724439144134521,3.3027301303571494e-179
29,MON1A,1.8692688941955566,0.017657604664217563
30,FAM58A,1.8658984899520874,1.5248337834481332e-76
31,HBM,1.8653942346572876,0.0043605275361408334
32,HPRT1,1.8529845476150513,4.635410332607337e-136
33,QPCT,1.8348225355148315,0.049065262377298406
34,MPP1,1.8294960260391235,1.272469402728292e-21
35,MAP7D3,1.8230699300765991,1.4769149826972565e-63
36,ETV5,1.817656397819519,3.496439045169892e-05
37,CTPS1,1.8107500076293945,4.791543053770216e-27
38,BOP1,1.7826073169708252,1.2260639812366936e-70
39,UTP14A,1.7673461437225342,6.694346796088572e-42
40,RRS1,1.745237112045288,1.2096889873530835e-13
41,AREG,1.7432700395584106,1.002018326660098e-69
42,NME1,1.7412885427474976,1.7984915369272828e-176
43,SLC27A4,1.7398555278778076,2.415069105283192e-05
44,PNO1,1.732445240020752,5.186554570699617e-46
45,FAM216A,1.7239128351211548,8.667089958183358e-09
46,SLC25A10,1.7237669229507446,4.532585892637971e-12
47,MICAL2,1.7230759859085083,1.0646278432339082e-07
48,PRADC1,1.723006248474121,1.686011909309889e-67
49,CXorf40B,1.7172859907150269,1.0600034660600735e-05
50,EEF2KMT,1.7121894359588623,7.165064790219404e-09
51,P2RX5,1.7074580192565918,8.548884575743683e-08
52,MESP1,1.7073088884353638,0.004442848603715155
53,CHAC2,1.7046409845352173,2.4294915651955514e-36
54,RPP40,1.6989766359329224,1.117645720765478e-49
55,MTMR1,1.6956026554107666,4.822061997124252e-05
56,FRMD3,1.6943279504776,3.3048901479096995e-09
57,NEURL1,1.6880388259887695,2.72132174356735e-44
58,CORO1A,1.6851054430007935,1.5873776573510276e-06
59,FST,1.6827099323272705,2.968220791279131e-16
60,CCT7,1.6812455654144287,1.8757488525718963e-220
61,SRM,1.6811054944992065,2.7151505034943655e-129
62,BSPRY,1.6764318943023682,8.286455291606612e-12
63,SH3PXD2A-AS1,1.6744568347930908,0.04866896046264444
64,OXTR,1.6725167036056519,0.010329345945479325
65,PAPPA,1.667153000831604,0.006963250198520774
66,SLC6A8,1.6596554517745972,2.8041143531449018e-06
67,C19orf73,1.6589868068695068,0.028950102714567147
68,ME3,1.6586698293685913,0.028043445611616303
69,FOXD1,1.6454817056655884,0.04681950570614595
70,ANKRD1,1.6348201036453247,7.250070364667788e-07
71,SCLY,1.6294560432434082,0.0307822832150876
72,LYAR,1.6257210969924927,1.2175286411868e-31
73,HS3ST1,1.6229709386825562,3.940534454696287e-05
74,MAGEA6,1.6224071979522705,2.0825978714725635e-50
75,TSEN2,1.6222506761550903,2.0958886082821058e-08
76,ZNF530,1.6191538572311401,0.013953662957369528
77,MRPS25,1.6139520406723022,2.820746192163281e-71
78,LY6D,1.6113132238388062,7.304719467323596e-64
79,CTAG2,1.6098289489746094,3.073566753933942e-152
80,TEX40,1.6073431968688965,7.32945628419041e-10
81,PGAM5,1.6025229692459106,6.443096158374161e-23
82,PDCD2L,1.5977659225463867,4.0324131399024155e-16
83,NDUFAF4,1.594160795211792,2.2071128780814423e-24
84,FAM27C,1.594152569770813,0.0007797490126560782
85,HBQ1,1.5929679870605469,0.0036540647785400634
86,HS6ST2,1.5927984714508057,5.710856225573174e-06
87,HSPA8,1.5781798362731934,8.095539905976652e-180
88,FAM86C1,1.5774630308151245,0.014611122024245617
89,PNPT1,1.5758410692214966,6.158079755496201e-21
90,SLC6A6,1.5748921632766724,0.008828524201138084
91,DKC1,1.574570655822754,2.407690428839571e-95
92,SLC25A19,1.5742871761322021,6.952721208274983e-10
93,CYP1B1,1.5696531534194946,3.030939518291053e-18
94,ELOVL4,1.5481125116348267,0.015418884071215692
95,HLA-G,1.5402734279632568,1.2794190237730733e-53
96,TUBA1B,1.5395922660827637,4.95292264075032e-84
97,CCDC88C,1.5392813682556152,0.03567256098581823
98,ARNTL,1.5303319692611694,0.02446156019337602
99,PSMD14,1.5257740020751953,1.136947533920255e-113
100,TMEM187,1.5251826047897339,3.468022007037839e-06
101,HSP90AA1,1.5198352336883545,7.679579612560148e-228
102,WDR43,1.5192383527755737,4.6205926230417254e-97
103,PHLDA2,1.513322114944458,5.073476599581702e-65
104,WDR77,1.5119755268096924,1.2968169329372002e-23
105,GALNT14,1.5111695528030396,1.5078071133343538e-36
106,ELFN2,1.5080794095993042,0.023488986063885907
107,RRP9,1.4909398555755615,5.792818874292798e-13
108,MAGEA3,1.4905627965927124,8.141859390568631e-48
109,IKBKG,1.4878134727478027,1.7241768670400809e-18
110,G0S2,1.4819915294647217,4.1661007019053545e-26
111,RABEPK,1.4810516834259033,2.4303319861018856e-33
112,SAAL1,1.4796055555343628,1.0026932054709447e-71
113,SPANXD,1.4768844842910767,1.0191842661102211e-83
114,MMP1,1.4746555089950562,1.2146994295286336e-14
115,GALR2,1.4718250036239624,0.0003393758143409032
116,SERPINE2,1.4706374406814575,5.758388983286064e-53
117,HSPH1,1.4701839685440063,4.650783159112718e-105
118,ELF4,1.4699132442474365,1.7111404314065788e-05
119,STAMBPL1,1.4677107334136963,0.010034993710744783
120,SLC5A6,1.4622282981872559,8.155036739319933e-18
121,OXNAD1,1.4580860137939453,3.2176359736111155e-07
122,LETM1,1.4483585357666016,3.2822763837960766e-06
123,IFRD2,1.4476977586746216,2.0186785193387723e-24
124,AIFM1,1.4475653171539307,7.85820294875486e-44
125,HTATSF1,1.4428431987762451,8.451235921409184e-84
126,BOLA2B,1.4421007633209229,2.715808302868412e-08
127,CLEC2L,1.437160849571228,3.929279336857705e-09
128,DDX21,1.4345697164535522,4.251883180235229e-97
129,SLC29A1,1.434462308883667,3.495444407871803e-14
130,ATP6V0E2,1.4290733337402344,8.98695047866076e-05
131,FLNA,1.426489233970642,1.2497955882757828e-46
132,CHCHD4,1.424370527267456,5.709395164715459e-22
133,IL7R,1.4207746982574463,0.003412699822891743
134,GLRX2,1.4191557168960571,4.3183488799746795e-59
135,CTC-524C5.2,1.417650580406189,9.60053042803347e-13
136,ASRGL1,1.410763144493103,7.766966704011148e-07
137,RRM2,1.4099915027618408,2.4941622951425597e-68
138,EMD,1.4097568988800049,8.649415074874448e-72
139,UCK2,1.4086852073669434,2.344043579452016e-22
140,MTHFD2,1.4076862335205078,6.797678980133944e-73
141,BCYRN1,1.4033032655715942,1.0341731099777458e-16
142,BCAP31,1.4027749300003052,2.9666334892468904e-186
143,TIMM8A,1.4011794328689575,3.3385520253567223e-25
144,ECE2,1.4005041122436523,5.1145779158669376e-15
145,ENDOG,1.3994166851043701,5.857645483118416e-20
146,LAGE3,1.398721694946289,5.615226365406327e-105
147,PGP,1.3972647190093994,5.7737501888257e-70
148,VBP1,1.396629810333252,3.17621982659453e-95
149,BOLA3,1.3943073749542236,2.602342479036515e-95
150,S100A14,1.3934025764465332,7.145406450104973e-19
151,LDOC1,1.3919132947921753,8.437313149249027e-75
152,WDR4,1.391839861869812,3.6121050022055374e-27
153,ACOT7,1.3858931064605713,2.0928249548340263e-89
154,PPRC1,1.3855947256088257,4.714918454671453e-09
155,DCLRE1A,1.3792123794555664,0.006082445029920885
156,ATR,1.3767088651657104,0.00017043202541051157
157,HBA1,1.37423574924469,0.019029982121632923
158,WNT7A,1.3697233200073242,2.738176448690831e-30
159,CTXN1,1.3659770488739014,6.336279107076698e-05
160,GLA,1.3601237535476685,1.6056039142497994e-19
161,PTGES2,1.3564846515655518,4.839499074272175e-47
162,NOP16,1.3553465604782104,2.7028120120227115e-31
163,HAT1,1.3550721406936646,8.696562066726221e-64
164,HAS2,1.3543912172317505,0.04022594512530932
165,AIMP2,1.3538838624954224,2.6853700956690066e-73
166,NSDHL,1.3532265424728394,2.118425078232575e-34
167,PPIF,1.3517836332321167,2.5228965860118554e-46
168,HSPD1,1.3507049083709717,1.0327430989473295e-192
169,TIGAR,1.3481780290603638,2.9348793392910072e-06
170,C1QBP,1.346112608909607,9.092700771083573e-162
171,PPP1R14A,1.3410050868988037,2.5950990662530863e-10
172,RP11-66N11.8,1.338342308998108,0.0006118886700622031
173,FAM3A,1.3370370864868164,9.622597086544572e-36
174,GPR153,1.3359417915344238,0.0061900010255585645
175,CD320,1.3318779468536377,1.4987903341212566e-55
176,DCTPP1,1.3314779996871948,5.461811993494073e-56
177,PCED1B,1.3313277959823608,7.262856908184004e-20
178,FKBP4,1.330090045928955,6.615093260486042e-64
179,ATP11C,1.3300455808639526,2.7115304216164973e-10
180,DSEL,1.3290414810180664,1.404771664585375e-06
181,PSMA1,1.3240677118301392,3.267946175734115e-263
182,MTHFD1L,1.324012279510498,3.759414355457896e-24
183,CYCS,1.3239636421203613,2.1936032543950487e-129
184,POLR3K,1.3235630989074707,5.825971903218806e-48
185,FANCD2,1.320765495300293,2.33794976936024e-24
