,genes,logfoldchange,pvals
0,LINC00958,4.7873945236206055,5.83370298193086e-14
1,SRGN,3.050579309463501,9.247168440509937e-12
2,PGF,2.69233775138855,0.005296632401230912
3,FHL1,2.664401054382324,2.446078400018471e-53
4,UTP14A,1.9584157466888428,1.1804460000138768e-39
5,ETV4,1.9510688781738281,2.699865810779719e-06
6,C10orf2,1.8963768482208252,0.007286854307340409
7,ZNF296,1.8125159740447998,0.0003045060851134287
8,CTA-29F11.1,1.8049932718276978,2.7865585306108107e-05
9,SLC6A8,1.7937297821044922,2.126437677165108e-05
10,IRAK1,1.7744215726852417,3.674296524118977e-27
11,ZNF275,1.7226097583770752,0.007199078982688112
12,ETV5,1.717954158782959,0.0001557468607421947
13,VPS9D1-AS1,1.714968204498291,0.0005871421512528714
14,F8A3,1.7125602960586548,8.144933823074294e-10
15,MFSD2A,1.7054177522659302,0.038040109655281415
16,SLC35E4,1.66502845287323,0.022722300346147428
17,INA,1.6360560655593872,0.03189079426308747
18,CLDN3,1.633987545967102,0.0006194376727779887
19,FOSL1,1.6076916456222534,4.675592938907463e-34
20,FAM58A,1.6055402755737305,7.378230673238176e-46
21,CTAG2,1.5995652675628662,1.5155909133330704e-92
22,PRRT3-AS1,1.5820071697235107,5.571483134761503e-24
23,LY6D,1.5720821619033813,2.101657077528388e-17
24,CYP1B1,1.5557074546813965,6.836630934306703e-05
25,DUSP4,1.5536693334579468,3.538141631410267e-10
26,CCDC86,1.5447652339935303,1.2520756906096793e-08
27,DKC1,1.5441839694976807,8.04663294833635e-70
28,MAGEA6,1.5429537296295166,1.2965616298998225e-25
29,SLCO4A1,1.505903959274292,0.000635747832657851
30,PTGS1,1.501861333847046,0.0014437826513134804
31,NDUFAF4,1.4943501949310303,8.403826745240745e-23
32,EEF1A2,1.4871351718902588,0.005595131437721298
33,DCBLD2,1.4867082834243774,4.376955337935002e-29
34,CHCHD4,1.4589637517929077,1.9213902297452155e-15
35,HAUS7,1.458807110786438,6.736457159747512e-08
36,MAGEA12,1.4574439525604248,2.761105957655333e-32
37,RGCC,1.4487780332565308,0.0009888368691511528
38,SLC27A4,1.445812702178955,9.575788610169012e-05
39,AEN,1.4454114437103271,0.03905350481694479
40,NAA10,1.4364162683486938,4.0857737386865215e-88
41,GPAT3,1.4322516918182373,0.0231391578789535
42,ZNF768,1.4193713665008545,0.023852678061361043
43,MAGEA3,1.4065667390823364,1.2084342706721071e-26
44,HS3ST1,1.4037410020828247,0.00018767571386207202
45,RRS1,1.4019663333892822,3.7343239850399723e-16
46,GALR2,1.4008352756500244,0.016188155060398335
47,SLC25A15,1.3976330757141113,0.02260004692591241
48,PNO1,1.3933254480361938,3.63006863594806e-35
49,KAZN,1.3856174945831299,0.00870237087376753
50,G0S2,1.3715561628341675,2.196202209355301e-15
51,SLC25A14,1.370866298675537,0.0011023150333369035
52,HPCAL1,1.3645778894424438,1.5597823213217306e-11
53,CCNA1,1.3530465364456177,4.330769958572899e-06
54,IL27RA,1.3407880067825317,0.021952682018911988
55,IL32,1.3356190919876099,0.017548426210877894
56,TBC1D8,1.3323464393615723,0.004295653799675325
57,TSEN2,1.3318427801132202,2.7203062818193784e-06
58,LDOC1,1.32923424243927,2.5238785829382112e-42
59,VBP1,1.3194290399551392,4.144615596191521e-64
60,HTATSF1,1.3189353942871094,4.118853736334051e-44
61,POLR1B,1.2999696731567383,0.029326059621211823
62,HIST1H2BJ,1.2970638275146484,0.0002456817763250064
63,FAM216A,1.2950750589370728,4.346819111099367e-06
64,TEX40,1.294211983680725,8.776147370859467e-06
65,F8A1,1.2755584716796875,0.0004882664434566596
66,CCNE1,1.2753342390060425,6.188703883722442e-13
67,DTL,1.2589757442474365,5.622911243507094e-09
68,SERPINE2,1.2543888092041016,2.41957943314846e-27
69,HMGB3,1.2526201009750366,9.843121282408618e-53
70,HPRT1,1.246762990951538,1.3039592168992613e-45
71,IRS1,1.2458088397979736,5.3815685984974925e-05
72,LYAR,1.2455558776855469,1.506096599712643e-21
73,ASRGL1,1.2451303005218506,0.004973726534640446
74,LRRC26,1.2335155010223389,0.03352655056592007
75,SPANXD,1.2313547134399414,1.0002007439271532e-36
76,E2F1,1.2294373512268066,2.3719253166928286e-07
77,P2RX5,1.229219675064087,0.0011255417677688514
78,AIFM1,1.228020191192627,1.2577390747431552e-22
79,PDE9A,1.2246109247207642,0.03735938363796481
80,OTUD6B,1.2225008010864258,0.0001438100461208191
81,HLA-G,1.220872163772583,2.0852168672329248e-16
82,FRMD3,1.2199562788009644,0.028291688374731845
83,RP11-1094M14.11,1.2187739610671997,2.5677980311179175e-05
84,TRNT1,1.2178544998168945,5.582232865740139e-10
85,BSPRY,1.212218999862671,2.9001495829481086e-06
86,CCNB1,1.2107491493225098,2.4531224398997715e-19
87,MAP7D3,1.2103677988052368,4.412772887318886e-23
88,HS6ST2,1.2047796249389648,0.02874381240279601
89,NOP16,1.1995773315429688,1.2335859690477273e-24
90,THOC2,1.1962825059890747,1.4715526705568608e-32
91,NIFK,1.1879386901855469,2.749774557135454e-41
92,LINC00941,1.1792223453521729,0.020498733648148103
93,RABEPK,1.1789997816085815,4.620853082943825e-20
94,ORC1,1.1733733415603638,0.0057483032483082175
95,BCAP31,1.1661664247512817,1.289223615261239e-97
96,MECP2,1.1579890251159668,9.842971562375035e-11
97,LTV1,1.148302435874939,2.1764477534052398e-14
98,EMD,1.145740270614624,3.326517047693542e-29
99,CDC20,1.1446197032928467,7.460950024032426e-30
100,DDX21,1.1436960697174072,1.2119066188810048e-54
101,ABCG2,1.1419132947921753,0.02616510742043558
102,FAM98A,1.1410788297653198,5.966980223744906e-14
103,CCT7,1.138740062713623,4.155726004449315e-96
104,OXNAD1,1.1386215686798096,0.0005590769974411627
105,WDR43,1.1334269046783447,6.108870888445494e-53
106,CYSRT1,1.1330854892730713,1.4479315169873604e-06
107,CD3EAP,1.1226708889007568,3.2393776219374963e-25
108,MRPS25,1.1182805299758911,2.8353927664650448e-27
109,PHF19,1.1087532043457031,1.8195047509993802e-34
