signature,log2FC
LINC01419,-7.99558353424072
ZSCAN18,-5.56315135955811
AC006262.5,-3.77719759941101
SLC7A8,-3.74843668937683
SEMA5A,-3.69929242134094
IVL,-3.65088939666748
RP11-138I17.1,-2.98827815055847
MAP2K6,-2.9411609172821
LCN2,-2.88693284988403
TNFSF10,-2.83609247207642
KRT4,-2.72199988365173
AKR1C2,-2.70826816558838
HIST1H2BD,-2.55170035362244
AKR1C1,-2.3690128326416
KRT13,-2.34149956703186
RBP1,-2.31440019607544
C1orf21,-2.31217288970947
AKR1C3,-2.29606699943543
DHRS3,-2.28607416152954
ELF3,-2.1632125377655
HCAR2,-2.10622477531433
HIST1H2AC,-2.06791305541992
BTG2,-2.0489821434021
EDIL3,-2.02071809768677
NUPR1,-2.02003407478333
GPNMB,-2.01930069923401
CLEC2B,-1.99889361858368
SNHG18,-1.99682450294495
SOSTDC1,-1.88856768608093
PBX1,-1.87970042228699
UNC5B-AS1,-1.84084379673004
CALB1,-1.82555043697357
NCF2,-1.81384885311127
AQP3,-1.77935576438904
PRSS22,-1.77555179595947
FYB,-1.75210475921631
EPDR1,-1.72962892055511
AGR2,-1.72936403751373
KRT5,-1.68954682350159
SPP1,-1.66987466812134
KRT16,-1.6671336889267
IGFBP3,-1.65707695484161
CLDN10,-1.65613639354706
FAM134B,-1.64650654792786
MAP2,-1.62160265445709
RARRES3,-1.62153470516205
HIST3H2A,-1.57875680923462
ZNF385A,-1.51765155792236
LINC00504,-1.49257981777191
KRT15,-1.48753416538239
IDH1,-1.48510301113129
CCDC80,-1.47494828701019
IGFBP6,-1.41326344013214
CD24,-1.41116046905518
UPK3B,-1.40909707546234
NDRG4,-1.37458157539368
CTSH,-1.36233150959015
NRG4,-1.35137867927551
ALDH3A1,-1.34748387336731
LYPD6B,-1.34673881530762
SAMD9,-1.34606373310089
KRT14,-1.33483076095581
GLT8D2,-1.31862235069275
WFDC2,-1.31846070289612
GPX2,-1.29630100727081
RP11-277P12.20,-1.26829016208649
SCD,-1.25839686393738
AHNAK2,-1.24937355518341
YPEL5,-1.2348028421402
SNRPN,-1.20999443531036
PROC,-1.20404815673828
TXNIP,-1.19645428657532
FBXO32,-1.19601094722748
SORL1,-1.19480502605438
CARD6,-1.19035387039185
IFI6,-1.17906904220581
TLN2,-1.1749792098999
OLR1,-1.17419505119324
PDCD4,-1.16702270507813
ATF3,-1.16245520114899
SMIM14,-1.1552437543869
BHLHE41,-1.13549697399139
NEAT1,-1.1199369430542
RP11-20D14.6,-1.11321115493774
GLUL,-1.10804271697998
INSIG1,-1.09337425231934
DBP,-1.06985330581665
KRT6A,-1.06877183914185
SOX4,-1.06577610969543
SREBF1,-1.06546401977539
CCDC127,-1.06400001049042
NDRG1,-1.05555903911591
WDR66,-1.05207014083862
CREG2,-1.02668714523315
TRIM38,-1.01842153072357
CYBRD1,-1.01418352127075
RIPK4,-1.00886225700378
TNNT1,-0.998667120933533
ANKH,-0.997051954269409
PNRC1,-0.991073369979858
CSTA,-0.983903348445892
MMP14,-0.982593238353729
DAAM1,-0.981417000293732
RABGAP1L,-0.978907704353333
KRT19,-0.958975553512573
IFITM2,-0.95462691783905
OPN3,-0.95170259475708
SAMD9L,-0.951510310173035
SLPI,-0.950513362884521
TOB1,-0.945744693279266
KLK10,-0.944387078285217
PLEKHF2,-0.936114013195038
ITM2B,-0.929661393165588
GATA2,-0.923922777175903
CLIC3,-0.920882225036621
CCL26,-0.919628083705902
EXOC3,-0.912185966968536
ODF2L,-0.907856285572052
SKIL,-0.884914815425873
PALLD,-0.883644700050354
MEIS2,-0.876170992851257
UGDH,-0.874859213829041
HSPB1,-0.861936867237091
MYLIP,-0.85166072845459
CTD-3252C9.4,-0.850244045257568
REL,-0.843472898006439
HOTAIRM1,-0.828944027423859
FAM213A,-0.825781583786011
ZFP36L2,-0.825687527656555
CLU,-0.82536917924881
ZBED2,-0.823842346668243
VIT,-0.82282829284668
GABARAPL1,-0.822453260421753
TUBA1A,-0.817752301692963
MAGED2,-0.814660012722015
PDCD6,-0.813291072845459
FXYD3,-0.790245234966278
JUP,-0.78451418876648
MARCKSL1,-0.783710241317749
SAMD11,-0.782213151454926
EPS8,-0.767616391181946
SNAP23,-0.764442324638367
GALM,-0.759198844432831
NEU1,-0.756497263908386
SDHA,-0.748066186904907
RP11-356J5.12,-0.746917963027954
IFI16,-0.746716558933258
VAT1,-0.740233659744263
FOS,-0.731202602386475
IL20RB,-0.725552260875702
EPB41L1,-0.714483320713043
SC5D,-0.706768989562988
OPTN,-0.705487132072449
TMEM52B,-0.7054842710495
ZBED6,-0.705450832843781
PDLIM1,-0.705148816108704
PCMTD1,-0.7024986743927
H1F0,-0.698987364768982
GRN,-0.697392165660858
FTH1,-0.687946498394013
PEX2,-0.685437619686127
CDH18,-0.684411227703095
TRIM56,-0.681162774562836
CD9,-0.677111566066742
CASP1,-0.668672680854797
MSMO1,-0.665522515773773
FNBP1L,-0.664244651794434
PIAS1,-0.663374602794647
BTG1,-0.655127584934235
GOLGA5,-0.654278874397278
RASGEF1A,-0.64997535943985
FAM83A,-0.649862587451935
MARCKS,-0.646039366722107
FAM114A1,-0.641326248645783
DUSP10,-0.639867663383484
RABAC1,-0.634713172912598
HLA-B,-0.634479641914368
NDUFS6,-0.630467891693115
SDCBP,-0.630204975605011
BROX,-0.629975616931915
AAMDC,-0.62505441904068
ZNF766,-0.624825954437256
TRIM29,-0.624482929706574
KDM5B,-0.623484134674072
DCTN1,-0.621803998947144
GATA3,-0.619719386100769
MALAT1,-0.616634368896484
TNFRSF1A,-0.613467156887054
NMU,-0.609295606613159
BNIP3L,-0.607900857925415
KYNU,-0.604594767093658
NET1,-0.603643178939819
RP11-160O5.1,-0.603305816650391
CALD1,-0.601523578166962
NIPBL,-0.593992233276367
ID1,-0.593448996543884
SAT2,-0.593007922172546
RPL27A,-0.589830696582794
TNRC6B,-0.587894558906555
MYADM,-0.584111154079437
MYO10,-0.581562042236328
PSMB9,-0.576512753963471
SESTD1,-0.575129687786102
SQSTM1,-0.575044572353363
MOSPD3,-0.574002802371979
EXOC7,-0.573584139347076
CUX1,-0.571653306484222
IFT22,-0.569541752338409
DDIT4,-0.569439053535461
ICE1,-0.566941857337952
NPC2,-0.566590428352356
ANXA4,-0.565483093261719
DDAH2,-0.561111211776733
JUNB,-0.56040358543396
ALDH3A2,-0.556907951831818
HMGCL,-0.556246817111969
ALDH1A3,-0.552647113800049
CTSV,-0.550541579723358
TMSB4X,-0.549491465091705
SCPEP1,-0.544336795806885
SSH3,-0.538940012454987
TACSTD2,-0.537028074264526
ID2,-0.535615921020508
CTSD,-0.534795761108398
C5orf38,-0.529904067516327
LRP10,-0.529748022556305
NT5C3A,-0.529713988304138
MFAP2,-0.529367744922638
PTGES,-0.528179585933685
SERPINB5,-0.527678489685059
MDK,-0.526028573513031
DLK2,-0.525677502155304
CTD-3138B18.5,-0.52444338798523
MRPL36,-0.524050056934357
ZNF274,-0.523969888687134
LINC01133,-0.522236227989197
B2M,-0.521523296833038
HNRNPH2,-0.513702154159546
RHBDD2,-0.510893642902374
ASAH1,-0.50984925031662
YIPF5,-0.509499132633209
CREG1,-0.508917510509491
TIMP2,-0.506397843360901
HMGN3,-0.504393517971039
CCNI,-0.500654220581055
ALCAM,-0.500389456748962
LLNLR-245B6.1,-0.498622208833695
ELF1,-0.496107816696167
KLHDC2,-0.495229929685593
MTRNR2L12,-0.492048710584641
TSPAN13,-0.492009341716766
CHD9,-0.491071254014969
TPD52L1,-0.489511460065842
TTYH3,-0.488751739263535
MARCH6,-0.488745629787445
KLF5,-0.488722711801529
PEX13,-0.48557922244072
PPT1,-0.485383838415146
MGEA5,-0.48337385058403
UBE2L6,-0.483002364635468
LAMP2,-0.477197259664536
PSAP,-0.476893275976181
CHD3,-0.475143700838089
ADD3,-0.474122405052185
DDIT3,-0.463131099939346
SLC48A1,-0.462532222270966
SP100,-0.462365299463272
QARS,-0.461662858724594
KMT2E,-0.461289823055267
SOX15,-0.461016803979874
ACSL3,-0.458818972110748
VASP,-0.458753496408463
FAM3C,-0.458642303943634
MSN,-0.451750457286835
CAPG,-0.450328856706619
TPT1,-0.443865805864334
TOR1AIP2,-0.441090077161789
SNCA,-0.441033512353897
RPL37,-0.440447837114334
CCNL1,-0.439112454652786
PTRHD1,-0.438871592283249
IER3IP1,-0.437774956226349
N4BP2L2,-0.436427682638168
SAT1,-0.431717336177826
GLTSCR2,-0.429635465145111
EIF4B,-0.42931541800499
RP11-54H7.4,-0.429011553525925
KLF3,-0.426797300577164
EEF1A1,-0.424246937036514
AHNAK,-0.423610240221024
TM4SF1,-0.418059587478638
OAZ2,-0.41581654548645
LAMP1,-0.413160890340805
ANXA11,-0.412823349237442
MPZL2,-0.41193026304245
MGST1,-0.410766661167145
TNFAIP2,-0.409272640943527
POLR2J3,-0.409050643444061
HLA-C,-0.407138735055923
RHOBTB3,-0.406913191080093
SWAP70,-0.406243622303009
CTNND1,-0.40495029091835
FTL,-0.402264028787613
TGFBI,-0.400444149971008
GOLGB1,-0.40040910243988
VMP1,-0.398129940032959
EHF,-0.397685140371323
WNT10A,-0.397286802530289
TMEM106B,-0.391208976507187
TAX1BP1,-0.389881670475006
DST,-0.389699518680573
NDFIP1,-0.389609068632126
ZFAND6,-0.385667949914932
CTSA,-0.385290950536728
ZFAND5,-0.383826792240143
ROGDI,-0.383736252784729
EIF4A2,-0.382569938898087
TAPBP,-0.378545135259628
PERP,-0.378004252910614
RCN1,-0.377063632011414
NDFIP2,-0.3767409324646
TIMP3,-0.375882387161255
PAIP2,-0.374376118183136
HEXA,-0.373725891113281
SLC44A1,-0.373302757740021
