signature,log2FC
SPTSSB,-5.32494449615479
CDH7,-4.2996039390564
C8orf4,-3.31439685821533
BCAS1,-3.28625440597534
MUC4,-3.10122442245483
PPP2R2B,-3.00340843200684
MEF2C,-2.96265268325806
HBE1,-2.9428117275238
SEPP1,-2.77105259895325
ALDH1A1,-2.74764323234558
EPHB6,-2.7074761390686
KRT13,-2.69407820701599
TMPRSS11E,-2.68782567977905
FOXA1,-2.55538821220398
GPRC5C,-2.53512239456177
HPGD,-2.52083253860474
RP1-124C6.1,-2.51995515823364
EDIL3,-2.49827146530151
TMPRSS4,-2.45119762420654
DEFB1,-2.44721293449402
IVL,-2.38360404968262
PCAT6,-2.23079776763916
SPRR1B,-2.17137002944946
NKX2-8,-2.11542844772339
UPK2,-2.11310076713562
RBPMS,-2.06510496139526
DAPK2,-2.05622458457947
FOSB,-2.02080821990967
DIO2,-1.96724998950958
BTG2,-1.92023622989655
PLCE1,-1.91298878192902
ELF3,-1.91285192966461
LINC00685,-1.90647256374359
HIST1H2AC,-1.86403584480286
HIST3H2A,-1.83867180347443
CLDN8,-1.83664524555206
PLA2G10,-1.83581185340881
ALPP,-1.82697379589081
RP11-367G18.1,-1.80224931240082
NEK11,-1.79489898681641
CASC9,-1.74453270435333
HLA-DMA,-1.74105250835419
AGR2,-1.71205723285675
FAM84A,-1.6838059425354
PGM2L1,-1.65755498409271
CTSH,-1.64376270771027
RP11-11N9.4,-1.64041769504547
ATF3,-1.63361740112305
VILL,-1.61283993721008
TNFSF10,-1.60376381874084
KRT4,-1.60339415073395
PBX1,-1.5789053440094
GATA3,-1.56232035160065
CCDC80,-1.54547703266144
S100P,-1.54023396968842
LINC01419,-1.53604984283447
C3orf58,-1.53586304187775
ZFP36L2,-1.5343542098999
SEMA5A,-1.5140460729599
FOLR1,-1.50367093086243
VGLL1,-1.49108457565308
GABPB1-AS1,-1.48811960220337
RP11-277P12.20,-1.48726415634155
GLUL,-1.48434197902679
HTRA3,-1.4611804485321
ARHGEF3,-1.45228612422943
IGFBP3,-1.45091331005096
BHLHE41,-1.4507817029953
ALDH6A1,-1.43565511703491
LMO4,-1.41064977645874
OLR1,-1.40783286094666
MIR548XHG,-1.40140175819397
CD24,-1.39221727848053
NR1D2,-1.37965226173401
MAGED1,-1.37814295291901
UPK3B,-1.35059499740601
RP11-490M8.1,-1.34463620185852
TMEM136,-1.33698165416718
SOSTDC1,-1.33391761779785
HIST1H2BD,-1.33172821998596
AC093673.5,-1.30865621566772
TRIM2,-1.29381787776947
PBXIP1,-1.29297757148743
TMEM45A,-1.28835952281952
HOTAIRM1,-1.27047789096832
ERV3-1,-1.2583419084549
HCAR2,-1.25381302833557
PRSS22,-1.25117957592011
KLHL24,-1.24078595638275
SSPN,-1.23874950408936
RARRES3,-1.22865498065948
CALML5,-1.22803902626038
FGGY,-1.21474170684814
SBF2-AS1,-1.20726406574249
ANG,-1.20690357685089
ANXA9,-1.20011866092682
ZNF704,-1.19680774211884
PARP10,-1.19197940826416
IFIT1,-1.18745827674866
TOB1,-1.1860454082489
