signature,log2FC
B3GNT2,-1.81664144992828
SPP1,-1.71219325065613
RRS1,-1.56753170490265
TOB1,-1.53993451595306
NRG1,-1.53321242332459
MFAP5,-1.52595400810242
TFAP4,-1.44348454475403
CCDC130,-1.43886280059814
MRPL30,-1.43611574172974
ADAM17,-1.40152597427368
ECE2,-1.39611053466797
BYSL,-1.38120651245117
GRWD1,-1.36333429813385
ANXA3,-1.34976327419281
GAL,-1.31413555145264
ZMPSTE24,-1.30960285663605
STX4,-1.3009557723999
PRSS22,-1.29498982429504
RTKN,-1.27319025993347
PVT1,-1.25173449516296
UBE2F,-1.24945735931396
RDH11,-1.23655307292938
HSPB8,-1.2352751493454
SMAGP,-1.21202993392944
MARVELD3,-1.2104287147522
POLDIP3,-1.18797039985657
FASTK,-1.18529140949249
EGLN2,-1.17843270301819
PGAM5,-1.17395043373108
TBL2,-1.15683448314667
C6orf132,-1.14911305904388
SCD,-1.1470388174057
RP11-554I8.2,-1.11168658733368
RPUSD2,-1.06774795055389
PSME3,-1.06057357788086
HIST3H2A,-1.05422270298004
CTU1,-1.03940260410309
HOTAIRM1,-1.02959799766541
SNRPN,-1.01641368865967
PSMD9,-1.00309383869171
RBM28,-0.993269026279449
RBAK-RBAKDN,-0.990041553974152
RP11-54H7.4,-0.981892466545105
POLR1C,-0.973390936851501
GPATCH4,-0.96639484167099
OLR1,-0.966143846511841
YES1,-0.948915719985962
UPP1,-0.946214973926544
CALB1,-0.942708015441895
PNO1,-0.936697721481323
L3HYPDH,-0.935248374938965
TIMM23,-0.924828231334686
SNHG15,-0.922147870063782
RPF2,-0.916126072406769
PSMD3,-0.903506100177765
KPNA1,-0.894542574882507
FAM181B,-0.887776613235474
MRPS9,-0.887639045715332
CDK5RAP1,-0.887172818183899
WDR77,-0.885384142398834
MRPS17,-0.884252667427063
TAP2,-0.881557762622833
EIF2B2,-0.881524205207825
WDR43,-0.876049041748047
SNHG18,-0.87569934129715
SEC11C,-0.868048250675201
RPUSD1,-0.864854454994202
SNAPC5,-0.860761821269989
PUS1,-0.860232591629028
UGDH,-0.854943156242371
MIR4458HG,-0.854114770889282
SURF6,-0.853692829608917
RRP15,-0.852894365787506
C8orf33,-0.843953549861908
SFTA1P,-0.841057658195496
