signature,log2FC
ZSCAN18,-7.55876684188843
LINC01419,-7.38188600540161
CNTN5,-5.29418992996216
IVL,-4.40179967880249
C1orf21,-3.95285201072693
SLC7A8,-3.69393515586853
SEMA5A,-3.61946797370911
MAP2K6,-3.54412937164307
AC006262.5,-3.49525594711304
RP11-138I17.1,-3.44770193099976
PCSK9,-3.38493633270264
NUPR1,-2.9640154838562
LCN2,-2.79141044616699
FAM134B,-2.52889251708984
KRT4,-2.52314019203186
AKR1C2,-2.503342628479
ACKR3,-2.44675040245056
AKR1C1,-2.432612657547
KRT13,-2.42982530593872
RBP1,-2.32796597480774
TNFSF10,-2.29413390159607
SLC40A1,-2.29365205764771
MAP2,-2.28870630264282
SMPDL3A,-2.2240834236145
AKR1C3,-2.1401629447937
NCF2,-2.11823105812073
DHRS3,-2.06022167205811
KRT16,-2.0350227355957
