signature,log2FC
RP11-149I23.3,2.3772246837616
DSCR8,2.28402352333069
PAGE5,1.71064841747284
C4BPB,1.24610030651093
S100A4,1.23396027088165
HMGN5,1.11219966411591
YLPM1,-1.00232517719269
DOCK1,-1.01011693477631
SH3YL1,-1.01568996906281
MYH9,-1.02846658229828
GNL3L,-1.03658401966095
AACS,-1.04120194911957
TAF1,-1.05612361431122
SAFB,-1.06267595291138
SNRK,-1.0707950592041
NF2,-1.07776236534119
POLA1,-1.0801477432251
RAP1GAP2,-1.08374154567719
IGF2R,-1.08487391471863
DYNC1H1,-1.08732163906097
MYO5C,-1.08955204486847
ITPR2,-1.10586249828339
TRIM73,-1.11631906032562
KIAA1919,-1.11799156665802
EPB41,-1.12117099761963
ADPRHL1,-1.12798285484314
FMNL3,-1.18771409988403
EPB41L3,-1.18881928920746
HEATR5B,-1.21729505062103
GPR161,-1.23452627658844
CNNM2,-1.23667621612549
RNF169,-1.26302719116211
POLE,-1.28896927833557
APBB1,-1.30867445468903
HLCS,-1.32440412044525
TIGD2,-1.39532017707825
KIRREL3,-1.40643107891083
LURAP1L,-2.00802421569824
