signature,log2FC
INCENP,-2.0039656162262
KIF15,-2.00911211967468
BMPER,-2.01026320457459
KISS1,-2.02406406402588
FAM64A,-2.03254866600037
CDC25C,-2.04155874252319
CCNB1,-2.04545187950134
KIFC1,-2.06236672401428
NUSAP1,-2.06555700302124
HMGB2,-2.08521580696106
DEPDC1,-2.08751773834228
AURKB,-2.08962965011597
PRC1,-2.09196710586548
CIT,-2.10404467582703
SPC25,-2.10576462745667
CENPE,-2.10734868049622
DCLK1,-2.11719679832459
PSRC1,-2.12249517440796
CCNF,-2.12927746772766
NCAPG,-2.13385891914368
CDCA3,-2.13938736915588
AURKA,-2.16184616088867
CENPF,-2.16658997535706
CEP55,-2.1770441532135
SGOL2,-2.17770552635193
ASPM,-2.18861746788025
CENPA,-2.18875336647034
UBE2C,-2.21792030334473
GTSE1,-2.22288107872009
KRTAP2-3,-2.22310900688171
NUF2,-2.23933458328247
RP11-688I9.4,-2.24221897125244
PIF1,-2.27009916305542
HMMR,-2.27633929252625
KIF2C,-2.28043794631958
TPX2,-2.28176116943359
DLGAP5,-2.30080556869507
MXD3,-2.31875562667847
CDCA2,-2.33917284011841
TOP2A,-2.37663435935974
ANLN,-2.38911008834839
NDC80,-2.39585852622986
KIF23,-2.41325211524963
PDE1C,-2.42175006866455
MKI67,-2.43738722801209
CDCA8,-2.4433798789978
PLK1,-2.48364114761353
HIST1H2AH,-2.57163596153259
FAM72D,-2.62981843948364
KRTAP4-8,-2.6674120426178
FAM72B,-2.99984192848206
KIRREL3,-3.93202352523804
