signature,log2FC
SULT1E1,-6.11797714233398
SEPP1,-6.08361673355103
SPTSSB,-5.8185248374939
BCAS1,-5.8123345375061
SPRR1B,-5.59218788146973
C8orf4,-5.46640348434448
PPP2R2B,-5.08660364151001
RNF128,-4.70861387252808
IVL,-4.61741542816162
ALDH1A1,-4.60531759262085
MEF2C,-4.13061809539795
RP1-124C6.1,-4.08075618743897
DEFB1,-3.96801257133484
PALM,-3.87788128852844
MMP13,-3.83998465538025
GBP2,-3.66904950141907
KRT13,-3.66361308097839
CLDN8,-3.65464544296265
CDH7,-3.5473210811615
AC006262.4,-3.51462888717651
EDIL3,-3.47078919410706
DAPK2,-3.4611873626709
PLA2G10,-3.42619013786316
HPGD,-3.41424822807312
HBE1,-3.38727211952209
CFH,-3.31426215171814
TMPRSS11E,-3.27288675308228
PIK3IP1,-3.25688576698303
MUC4,-3.22625064849854
TMPRSS4,-3.20208430290222
VAV3,-3.2007794380188
PCSK5,-3.18985199928284
EPHB6,-3.18099570274353
MAP2K6,-2.98541498184204
TNFSF10,-2.97574806213379
VILL,-2.96752762794495
MXRA5,-2.88597345352173
C16orf45,-2.85007286071777
ELF3,-2.83088350296021
DIO2,-2.80837512016296
S100P,-2.78920650482178
AGR2,-2.74509191513062
LUZP2,-2.72777581214905
CRYAB,-2.70121717453003
KLHL24,-2.6633620262146
PLCXD3,-2.65379238128662
PBX1,-2.63731622695923
BTG2,-2.63296866416931
RBPMS,-2.60286045074463
PCAT6,-2.5889139175415
CTSH,-2.57611465454102
AC006262.5,-2.57487201690674
CALML5,-2.50569462776184
SPATA17,-2.46898078918457
CASC9,-2.46714568138123
GPRC5C,-2.4428014755249
IFITM10,-2.44229412078857
KRT4,-2.43586277961731
HLA-DMA,-2.4278130531311
SEMA5A,-2.42490720748901
KMO,-2.35934567451477
IKZF2,-2.35787200927734
RP11-38M8.1,-2.31418824195862
IGFBP3,-2.29002904891968
CCDC92,-2.28932642936707
FOSB,-2.28486323356628
RP11-11N9.4,-2.25706458091736
SMPDL3A,-2.25445485115051
FOXA1,-2.25189185142517
BHLHE41,-2.24618935585022
UPK2,-2.2407112121582
PLCE1,-2.23963379859924
CD24,-2.23047280311584
EPHA4,-2.22827410697937
LUM,-2.22426605224609
ANXA9,-2.17601680755615
PRSS22,-2.1321063041687
NKX2-8,-2.10053491592407
PALMD,-2.07515645027161
MAGED1,-2.07224321365356
ANG,-2.05366396903992
CCDC80,-2.05293416976929
SCEL,-2.04973673820496
GLUL,-2.04706120491028
PBXIP1,-2.0412962436676
C3orf58,-2.04081749916077
HIST1H2AC,-2.03190732002258
SALL4,-2.03008008003235
UNC5B-AS1,-2.01763558387756
C1R,-2.0001220703125
