signature,log2FC
BCAS1,-2.2306432723999
RP1-124C6.1,-2.01755475997925
SEPP1,-1.91016590595245
FOSB,-1.88016366958618
CASC9,-1.85204792022705
HPGD,-1.83114266395569
ALDH1A1,-1.81668245792389
MMP13,-1.7600291967392
TNFSF10,-1.73505651950836
KLHL24,-1.66768360137939
ELF3,-1.52238786220551
EDIL3,-1.52218043804169
RP11-138I17.1,-1.51976943016052
TXNIP,-1.47633874416351
LUM,-1.44904124736786
UPK2,-1.44829595088959
RARRES3,-1.33783078193665
BTG2,-1.30726397037506
AGR2,-1.28975105285645
KRT13,-1.28679919242859
HIST1H2AC,-1.2659649848938
PBXIP1,-1.21456682682037
FOS,-1.2067494392395
CREBRF,-1.18504667282105
CTSS,-1.18339121341705
UPK3B,-1.16137850284576
KMO,-1.15712141990662
UNC5B-AS1,-1.1427253484726
ALOX5,-1.13763725757599
ANG,-1.13312029838562
LUZP2,-1.12927556037903
CTSH,-1.1221626996994
NUPR1,-1.07969057559967
ANXA9,-1.07811760902405
ZFP36L2,-1.07436466217041
PRSS22,-1.06631302833557
CALCOCO1,-1.06425070762634
SOSTDC1,-1.050137758255
ASS1,-1.03341448307037
HIST3H2A,-1.03117454051971
RBPMS,-1.02529537677765
SMPDL3A,-1.01349580287933
HBP1,-1.00337815284729
