signature,log2FC
LY6D,3.5591139793396
LGALS1,1.04852294921875
HMGB1,0.475088536739349
LMNA,0.506387412548065
HSP90AB1,0.491418153047562
HSP90AA1,0.507568180561066
BST2,0.99927431344986
KRT17,1.33277082443237
HSPA5,0.499593436717987
PTMA,0.294696003198624
ACTB,0.363086819648743
MYL12B,0.342201352119446
PKM,0.430745512247086
LDHA,0.386132478713989
CLIC3,1.18920266628265
HNRNPA2B1,0.41270524263382
CALML5,2.47344946861267
ARPC2,0.376088351011276
SERPINH1,0.751273989677429
CFL1,0.238391637802124
ANXA2,0.255966514348984
MYL12A,0.486481487751007
CD59,0.308204919099808
DNAJA1,0.568154096603394
PTTG1,0.909607470035553
RHOA,0.542929589748383
HSPD1,0.442129522562027
FAU,0.203342884778976
HSP90B1,0.352205097675324
HMGB3,0.787382483482361
CDC20,0.965303421020508
CCT5,0.359865427017212
FSCN1,0.450178265571594
DKK1,0.59104984998703
MANF,0.532242000102997
EIF4A1,0.476697832345963
EZR,0.436535149812698
KLK5,1.04627442359924
CFD,0.924539089202881
CCNB2,0.899578809738159
COTL1,0.455571949481964
CD44,0.295392841100693
MRPL51,0.314058512449265
HNRNPH3,0.434889763593674
APLP2,0.338791042566299
HMGN2,0.312032610177994
PDPN,1.52357804775238
PTMS,0.372820496559143
ANP32B,0.339802831411362
HNRNPA1,0.280973613262177
HNRNPA3,0.303666591644287
CALR,0.282927095890045
MAD2L1,0.662073016166687
HNRNPM,0.401155054569244
HNRNPK,0.293252915143967
TROAP,0.634910047054291
CAT,0.43712118268013
TPM4,0.434625208377838
RAN,0.239533007144928
RPL32,0.166091099381447
TMA7,0.251445084810257
HSPE1,0.313420027494431
MYL9,0.949980854988098
GPX1,0.372123897075653
TOP1,0.676290631294251
PPP1CA,0.273387223482132
MARCKSL1,0.695384085178375
S100A2,0.242310807108879
RAD21,0.493691444396973
PPA1,0.322781205177307
PTTG1IP,0.520294904708862
STMN1,0.344721853733063
HSPH1,0.476210623979569
NMU,1.00927209854126
ACTG1,0.276410549879074
HNRNPR,0.36888787150383
SNCG,0.64158308506012
NASP,0.541759371757507
COX7B2,0.472417026758194
NPM1,0.21720027923584
TMEM50A,0.352780759334564
RPL29,0.204866528511047
ST13,0.264227539300919
PHF19,0.579597592353821
HSPA8,0.359380453824997
DDX5,0.309078246355057
GSTP1,0.114958845078945
CCNB1,0.999650537967682
SERINC2,0.322673678398132
SPCS2,0.279181212186813
CDKN3,0.602617919445038
BZW1,0.480839431285858
SPCS1,0.45182067155838
UBB,0.228439748287201
FOSL1,0.943824768066406
SRSF7,0.350100487470627
ARF1,0.310178220272064
SYPL1,0.413395702838898
MT-ATP6,0.274453669786453
C12orf75,0.416153222322464
INHBA,1.11134099960327
CLIC1,0.156466513872147
BIRC5,0.538350582122803
PHLDA1,0.631550371646881
SRP9,0.270992875099182
HNRNPU,0.361167341470718
RPS3,0.109598599374294
ITGB1,0.301969885826111
