signature,log2FC
LINC00958,4.99405002593994
CCBE1,2.99693083763123
SRGN,2.78357696533203
LY6D,2.57270908355713
FHL1,2.51462554931641
CYP1B1,2.21343088150024
ADTRP,2.14435648918152
FRMD3,2.04061555862427
F8A3,2.03414273262024
PDZK1,1.90778362751007
PCED1B,1.90218615531921
RP11-66N11.8,1.83386933803558
SLC25A14,1.78618490695953
LRRC26,1.7569625377655
HLA-G,1.6638298034668
BRIP1,1.65746915340424
GPR153,1.6445335149765
SMIM10,1.62453901767731
ZNF275,1.59374856948853
PLEKHA7,1.58492207527161
F8A1,1.55972230434418
IL32,1.54071259498596
CCNE2,1.5224084854126
RGCC,1.51926386356354
ABCG2,1.51868641376495
PTGS1,1.51605880260468
HS6ST2,1.50944423675537
HLA-DPB1,1.50719785690308
MAGEA6,1.48929536342621
EEF1A2,1.47914004325867
FANCD2,1.45848512649536
TBC1D8,1.44046401977539
HPRT1,1.43740904331207
SPANXD,1.43144381046295
SLC6A8,1.4210889339447
ZNF768,1.39655947685242
HAUS7,1.37511265277863
CDC45,1.35001313686371
HPS3,1.33349168300629
KLK5,1.32538437843323
MPP1,1.31981527805328
UTP14A,1.30519986152649
IDH2,1.27977776527405
NUDT8,1.2762508392334
GALR2,1.27042067050934
FAM122B,1.26642048358917
KLF2,1.25919532775879
E2F7,1.25322937965393
THOC2,1.24400758743286
CCNE1,1.24385392665863
MTMR1,1.24118185043335
DUSP9,1.23968458175659
ETV5,1.23295962810516
SLC29A1,1.22967398166657
DHFR,1.22817897796631
STAG2,1.22015845775604
RRM2,1.21992957592011
NAA10,1.21286284923553
CTAG2,1.20724856853485
LDOC1,1.20715355873108
IRAK1,1.20603036880493
ATP11C,1.19995272159576
FAM50A,1.19022238254547
SLC10A3,1.1885187625885
TP73,1.17975223064423
RBMX2,1.17167806625366
SSR4,1.17078530788422
FAM127C,1.17011690139771
ASRGL1,1.17003393173218
MAGEA12,1.16707348823547
FKBP5,1.16401064395905
DSCC1,1.16124701499939
MAGEA3,1.15619719028473
TMEM121,1.15300476551056
KCNN4,1.14956104755402
AREG,1.14815723896027
EMD,1.1426305770874
FAM58A,1.13998663425446
SLFN13,1.13379335403442
FANCA,1.1301394701004
CDK1,1.1207720041275
GDI1,1.1202255487442
HTATSF1,1.11877024173737
TMEM187,1.11866664886475
P2RX5,1.11834359169006
MECP2,1.1021808385849
ORC1,1.09994506835938
PHF6,1.09982585906982
RECQL4,1.09649991989136
SMPD1,1.09565806388855
RIBC2,1.09557449817657
E2F8,1.0926628112793
ACOT4,1.0914169549942
LAGE3,1.08757650852203
MTFR2,1.08210182189941
MAOA,1.07703745365143
FAM111B,1.07422971725464
SAAL1,1.07275807857513
FAM127B,1.07262635231018
ENOX2,1.07188653945923
OXNAD1,1.07158732414246
AIFM1,1.06719851493835
CLDN3,1.06641960144043
VARS2,1.06448447704315
SLITRK6,1.06328880786896
E2F1,1.05658507347107
SERGEF,1.05650925636292
HIST1H4C,1.05645179748535
CENPI,1.05597960948944
POLA1,1.05438816547394
FAM3A,1.05389213562012
COL6A2,1.05310022830963
ASF1B,1.05001628398895
ABHD11,1.0483101606369
MND1,1.04790115356445
CD74,1.04602038860321
GINS2,1.04549086093903
KHK,1.04153430461884
POLE2,1.03365361690521
LAYN,1.03030288219452
IDH3G,1.02950251102448
WNT7A,1.02931559085846
RAD51,1.02803325653076
CTHRC1,1.02319574356079
MAP7D3,1.01862800121307
RAD51AP1,1.01525378227234
PCNA,1.01438915729523
VBP1,1.01390337944031
CLSPN,1.01380622386932
DCBLD2,1.01138019561768
MOSPD1,1.00781583786011
BCAP31,1.00599682331085
SKA1,1.00593817234039
XIAP,1.00514233112335
EXO1,1.00448751449585
PRIM1,1.00352299213409
S100A14,1.00111031532288
CCDC74B,0.997932910919189
HPCAL1,0.996938288211823
DTL,0.996063232421875
CSAG1,0.995602130889893
B3GALT4,0.995165884494781
DKC1,0.993236124515533
TEX40,0.985197186470032
ATP6AP1,0.984342873096466
GPC3,0.978771388530731
CHCHD4,0.978550910949707
CENPP,0.974963486194611
SNCG,0.973064243793488
ACADS,0.966037631034851
FEN1,0.965240240097046
NSDHL,0.964491367340088
TUBB2B,0.955150187015533
AURKB,0.945973634719849
RNASEH2A,0.944643080234528
RAD18,0.941920280456543
TUBB4B,0.940908551216125
KB-1732A1.1,0.939014673233032
TMEM185A,0.934344351291656
MRPS25,0.929129600524902
PRRT3-AS1,0.927309513092041
FAM127A,0.926594913005829
NEURL1,0.922776877880096
TSEN2,0.922710478305817
IL1B,0.921693801879883
HIST1H1A,0.92157769203186
MCM7,0.918675601482391
OGG1,0.918521702289581
COQ2,0.908946454524994
LINC00467,0.907501339912415
UBE2C,0.903703629970551
DUT,0.90349555015564
ATP6V0E2,0.899508893489838
TCIRG1,0.895489394664764
HMGB3,0.894105970859528
GLRX2,0.891754269599915
SERPINE2,0.880609512329102
NUF2,0.879479587078095
PHLDA1,0.876666605472565
PSPC1,0.875933706760407
CKMT1B,0.874727129936218
CCT7,0.872125566005707
KIAA0101,0.871922671794891
CLDN1,0.871843755245209
NDC80,0.870858669281006
BRCC3,0.868670463562012
TMEM131,0.868415713310242
MCM5,0.868161737918854
ZWINT,0.868057072162628
PPARG,0.868013083934784
KRT17,0.865388929843903
ZDHHC9,0.862944185733795
LIG1,0.861068785190582
BTD,0.860720932483673
NUSAP1,0.860496997833252
DUSP5,0.85991507768631
TUBA1B,0.859587550163269
TPBG,0.858916103839874
WWOX,0.857223987579346
ARSA,0.857054650783539
PARD6A,0.856463313102722
AP000251.3,0.853427350521088
TOP2A,0.850776016712189
HTRA1,0.850432395935059
HACL1,0.850362658500671
THUMPD3,0.848228931427002
MKRN2,0.844641983509064
HCFC1,0.844615697860718
PRADC1,0.843315660953522
MSH2,0.841373145580292
VRK1,0.838926613330841
L1CAM,0.836709856987
SPC25,0.836410522460938
MRPL17,0.835147976875305
CDCA5,0.835032880306244
UBL4A,0.835009634494782
ATG7,0.834813416004181
BLM,0.832965791225433
IDS,0.832749605178833
MAGEA4,0.829739391803742
C19orf81,0.829019844532013
DNASE1L1,0.828835725784302
FAM120C,0.828409433364868
FUNDC2,0.826371371746063
ATAD2,0.82608824968338
EDEM1,0.824203908443451
DDX11,0.822181820869446
VGLL1,0.821842014789581
MCM10,0.817809164524078
CHRNA5,0.815515279769898
HELLS,0.815178751945496
CRIP2,0.814670324325562
HSDL2,0.813859105110169
MCM2,0.813482761383057
CHAC2,0.812051117420197
BSPRY,0.807642638683319
ESCO2,0.807040631771088
DUSP4,0.806971669197083
ARHGEF19,0.804787337779999
LSM3,0.801423668861389
PSMA1,0.800855696201325
LAMA4,0.797638833522797
MYBL2,0.797574579715729
TAZ,0.796154975891113
UBE2T,0.79278552532196
UXS1,0.791029214859009
FOXC2,0.789565205574036
TUBA1C,0.789138495922089
C16orf59,0.788781821727753
BRK1,0.788754642009735
VMA21,0.786773860454559
CNFN,0.786133289337158
PLAA,0.785484611988068
