signature,log2FC
IVL,-3.13329482078552
EDIL3,-2.82001757621765
MMP13,-2.61717081069946
BHLHE41,-2.30153012275696
ELF3,-2.15684652328491
AC006262.5,-1.9648540019989
PBX1,-1.92563760280609
PRSS22,-1.91393399238586
HIST1H2BD,-1.8723748922348
LINC01419,-1.85721707344055
LUZP2,-1.83950304985046
ANXA9,-1.83665812015533
TNFSF10,-1.77536821365356
UNC5B-AS1,-1.72871863842011
LCN2,-1.69153499603271
DHRS3,-1.5462634563446
LINC00504,-1.52628886699677
HIST1H2AC,-1.52370762825012
AGR2,-1.52364265918732
WIPI1,-1.52312517166138
KRT4,-1.51037013530731
KRT16,-1.50224697589874
HIST1H4H,-1.50049352645874
CREG2,-1.49859011173248
GPNMB,-1.47613382339478
IFIT2,-1.46042382717133
RARRES3,-1.43742847442627
AKR1C2,-1.42940747737885
HCAR2,-1.40485727787018
FBXO32,-1.39904260635376
BTG2,-1.38236129283905
DBP,-1.37779021263123
SOSTDC1,-1.37069725990295
NUPR1,-1.36920499801636
KRT15,-1.35962283611298
NCF2,-1.34731268882751
KRT13,-1.34611141681671
RABGAP1L,-1.33669948577881
CD24,-1.32160604000092
UPK3B,-1.31808578968048
ATF3,-1.31776690483093
HIST3H2A,-1.29119443893433
UPK2,-1.2669061422348
GLT8D2,-1.24224770069122
AKR1C3,-1.23665630817413
CTSH,-1.22314488887787
RHBDL2,-1.1871829032898
IDH1,-1.18105947971344
COL5A2,-1.17464184761047
TOB1,-1.15838599205017
SMIM14,-1.10162365436554
IFIT1,-1.09215605258942
NR1D2,-1.08699405193329
BMP4,-1.07573461532593
CCDC80,-1.07226490974426
FOS,-1.04357624053955
ZNF385A,-1.04306674003601
CTD-3252C9.4,-1.0369827747345
IGFBP3,-1.01485276222229
