signature,log2FC
BCAS1,-6.48365211486816
SEPP1,-6.0712571144104
RP1-124C6.1,-5.02285385131836
MMP13,-4.76458597183228
ALDH1A1,-4.28757190704346
EDIL3,-4.07819175720215
LINC01268,-3.82211446762085
KLHL24,-3.76239371299744
HPGD,-3.67731022834778
PLA2G10,-3.64519238471985
IVL,-3.62259721755981
GBP2,-3.40892148017883
TNFSF10,-3.34656763076782
DAPK2,-3.22346496582031
KMO,-3.11610746383667
FOSB,-3.03711342811584
CASC9,-2.86765933036804
ELF3,-2.7970917224884
SMPDL3A,-2.7784960269928
PBXIP1,-2.69226932525635
CALCOCO1,-2.59577393531799
UNC5B-AS1,-2.59296631813049
LUZP2,-2.53175735473633
BTG2,-2.44190979003906
RTP4,-2.43934988975525
CTSH,-2.41707181930542
RARRES3,-2.41524767875671
EPHA4,-2.38282704353333
LUM,-2.37729525566101
CTSF,-2.35844373703003
AGR2,-2.32155537605286
AC006262.5,-2.31760573387146
SLC40A1,-2.31749796867371
SCEL,-2.30895686149597
ANXA9,-2.29912281036377
RP11-367G18.1,-2.26290988922119
PRSS22,-2.24456882476807
ALOX5,-2.19372320175171
SOX4,-2.18558979034424
FOS,-2.17929244041443
KRT13,-2.17262196540833
PBX1,-2.16359758377075
UPK2,-2.15122389793396
NUPR1,-2.14125895500183
RBPMS,-2.12753963470459
UPK3B,-2.06362700462341
LCN2,-2.05039834976196
CD24,-2.05002641677856
RP11-138I17.1,-2.03647780418396
CTSS,-2.01616811752319
DHRS3,-2.01548600196838
ANG,-2.01427054405212
BCO2,-2.01252865791321
KRT15,-2.01020050048828
TXNIP,-2.0048360824585
PNRC1,-1.99437701702118
GPNMB,-1.9642094373703
CAPNS2,-1.95353400707245
BHLHE41,-1.94144105911255
MMP2,-1.94090914726257
SOSTDC1,-1.93817150592804
SRGAP3,-1.92373919487
ASS1,-1.91880178451538
MAGED1,-1.90798938274384
MT1F,-1.89697706699371
LRP1,-1.8749862909317
HDAC5,-1.8714451789856
HIST1H2AC,-1.86619663238525
IGFBP3,-1.85523903369904
LINC00504,-1.85384619235992
EPS8,-1.83781242370605
GLUL,-1.82368159294128
WFDC2,-1.81439316272736
TCEA3,-1.80753922462463
SEMA5A,-1.79813301563263
COL5A2,-1.79440653324127
CNFN,-1.79082751274109
SOD3,-1.78057134151459
CREBRF,-1.76940071582794
FBXO32,-1.76721489429474
NFKBIZ,-1.7499223947525
NEDD9,-1.7463983297348
GRB7,-1.7029150724411
SMIM14,-1.68766415119171
ACKR3,-1.675377368927
TUBA1A,-1.66594874858856
WIPI1,-1.66172623634338
HIST1H2BD,-1.66088092327118
SORL1,-1.65642201900482
HCAR2,-1.6427196264267
ATF3,-1.64186155796051
SKIL,-1.62233924865723
ZG16B,-1.59767949581146
CLIC3,-1.59041154384613
YPEL3,-1.56663179397583
HIST3H2A,-1.56345057487488
ALDH3A1,-1.56125342845917
SH3BGRL,-1.54524397850037
SLFN5,-1.53478288650513
UNC5B,-1.51326644420624
RHBDL2,-1.50876009464264
ZFP36L2,-1.50711715221405
PSCA,-1.50169932842255
CLEC2B,-1.50031852722168
TFPI,-1.49224007129669
TRIM38,-1.48788273334503
KRT4,-1.47440326213837
LY96,-1.47429442405701
ACSF2,-1.47177457809448
CLU,-1.47146832942963
IFIT2,-1.46382308006287
HBP1,-1.46134221553803
OPN3,-1.45686650276184
RABGAP1L,-1.44832587242126
TNFAIP2,-1.42007350921631
GSN,-1.4197758436203
DRD4,-1.39891743659973
KDM5B,-1.39551317691803
CREG2,-1.3935524225235
FXYD3,-1.39338970184326
BDH2,-1.38894927501678
SORBS2,-1.38790154457092
PDCD4,-1.38564419746399
NEAT1,-1.36896896362305
YPEL5,-1.36667823791504
SMIM1,-1.36088669300079
PCMTD1,-1.35571372509003
MVP,-1.35021352767944
OLFML2A,-1.34860444068909
SEMA3C,-1.33964836597443
RPL3L,-1.33595049381256
CCDC80,-1.32596206665039
RP11-277P12.20,-1.30940163135529
PROC,-1.30582618713379
LINC00511,-1.3009774684906
SYCE1L,-1.30043888092041
