signature,log2FC
RGS4,5.77008533477783
LINC00958,4.8646297454834
SRGN,3.85076761245728
FHL1,3.40237760543823
ETV4,3.3838517665863
TGM2,3.37000823020935
RP11-350J20.12,3.10456848144531
COL13A1,3.04911375045776
JPH3,2.83698868751526
FOSL1,2.76083874702454
INA,2.71289086341858
PTGS1,2.69858956336975
BATF3,2.693195104599
BAIAP2L2,2.69020771980286
PGF,2.62233471870422
ETV5,2.53585410118103
G0S2,2.40325903892517
GAL,2.39242386817932
CCNA1,2.39156889915466
TMEM171,2.38845324516296
CCBE1,2.37798380851746
LINC00941,2.34255981445313
SLC35F3,2.27530288696289
CCDC86,2.2578022480011
POLR3G,2.25094246864319
KLRG2,2.24644541740417
PPP1R1C,2.20755863189697
MMP1,2.20581769943237
HES7,2.20094537734985
IRAK1,2.19899916648865
TMEM200A,2.16834378242493
PNO1,2.15478849411011
HAUS7,2.12217807769775
NEURL1,2.12161207199097
TEX40,2.09409141540527
SERPINE2,2.09210801124573
MFSD2A,2.07263445854187
CYB5R2,2.0585150718689
CTC-260E6.6,2.03533458709717
HLA-G,2.02192401885986
SLC27A4,2.01751208305359
UTP14A,2.01632809638977
MICAL2,2.0132167339325
ADTRP,2.00094604492188
KRT14,-2.0124237537384
C16orf45,-2.01936268806458
PLEKHG4B,-2.03476238250732
KRT15,-2.05011177062988
LUM,-2.05265927314758
APOLD1,-2.05421590805054
MLLT3,-2.05625510215759
AKR1C3,-2.06014156341553
ELF3,-2.06279611587524
LY96,-2.06444072723389
WFDC2,-2.07144165039063
CASC9,-2.08560824394226
PALM,-2.09134125709534
COL12A1,-2.11090493202209
RP11-81A22.5,-2.11177158355713
HTRA3,-2.11189413070679
RP11-11N9.4,-2.13241696357727
UPK3B,-2.13254570960999
PNRC1,-2.144047498703
PBXIP1,-2.14916181564331
LPAR6,-2.16011118888855
TMEM52B,-2.1601779460907
MAP2,-2.16729044914246
MT1F,-2.16741132736206
MAGED1,-2.18648314476013
ANG,-2.19152355194092
LRP1,-2.19907975196838
EPHA4,-2.21119070053101
RPL3L,-2.22046041488647
MIR548XHG,-2.22347831726074
RNF39,-2.23513579368591
SLFN5,-2.24033069610596
EXOC3L4,-2.24457955360413
IKZF2,-2.25178337097168
LMO4,-2.253333568573
CAPNS2,-2.27741765975952
C1QTNF2,-2.28615713119507
SLC40A1,-2.30269241333008
MMP13,-2.3054723739624
MXRA5,-2.31456565856934
AC073283.4,-2.31515598297119
CCNG2,-2.33118581771851
CCDC85A,-2.33124899864197
SNRPN,-2.33251214027405
DHRS3,-2.33411836624146
HCAR2,-2.34033513069153
OLR1,-2.35157084465027
TXNIP,-2.35727548599243
PGM2L1,-2.36279344558716
LYPD6B,-2.39931154251099
PLEKHH2,-2.39971113204956
CALCOCO1,-2.40855956077576
CCDC80,-2.41571927070618
KMO,-2.43733096122742
AKR1C2,-2.43745970726013
DLX5,-2.43943524360657
PDE5A,-2.45651030540466
PALMD,-2.46486711502075
PBX1,-2.47672724723816
