signature,log2FC
RPL30,-0.0761145055294037
RPL3,-0.0873887538909912
GNB2L1,-0.0883506163954735
RPL18A,-0.091216042637825
RPS13,-0.100380159914494
ARPC3,-0.103102721273899
C14orf166,-0.104122966527939
ANXA5,-0.104433558881283
HNRNPA1,-0.106716081500053
NAP1L1,-0.1081722676754
TMSB10,-0.110569402575493
B2M,-0.114580385386944
TUBB,-0.116038866341114
SRSF9,-0.128632321953774
FKBP1A,-0.133306741714478
MYEOV2,-0.134202867746353
SHFM1,-0.140666842460632
LAPTM4A,-0.141031831502914
EIF3H,-0.1448784917593
RPS28,-0.144957929849625
MRPL34,-0.145562410354614
POLR2L,-0.145893752574921
HSP90AB1,-0.146367162466049
HSPE1,-0.149001941084862
MRPL17,-0.153356224298477
RPS8,-0.154223456978798
ADI1,-0.157428622245789
YWHAZ,-0.157557383179665
MTDH,-0.160269394516945
GTPBP4,-0.162029623985291
COX7A2L,-0.162896916270256
PPP1CC,-0.16581030189991
CCNI,-0.166084244847298
TAX1BP1,-0.166115999221802
ANP32A,-0.166435956954956
MCUR1,-0.170552060008049
MRPL32,-0.171458348631859
C19orf43,-0.171562984585762
NPM1,-0.172685787081718
ARPC2,-0.174627900123596
TAF10,-0.175672620534897
DDX18,-0.175820395350456
GRPEL1,-0.176428720355034
RPL7L1,-0.177644848823547
SRSF3,-0.178304791450501
SLC25A3,-0.179049238562584
GADD45GIP1,-0.179805159568787
C16orf13,-0.179879859089851
RPL37A,-0.180097505450249
CNN3,-0.180786609649658
CYC1,-0.181370481848717
BZW1,-0.181879326701164
HNRNPD,-0.183189123868942
PSMA1,-0.183193936944008
MYL6,-0.183902814984322
TMED9,-0.18465094268322
IKBIP,-0.186919942498207
TPM3,-0.187544241547585
CD81,-0.188738539814949
SNRPF,-0.188814833760262
S100A10,-0.190833806991577
MRPS12,-0.190890744328499
PIN1,-0.191311046481133
RPL5,-0.19157849252224
LIMCH1,-0.192088797688484
UBA52,-0.194062888622284
TPGS2,-0.195863366127014
TSPO,-0.197522401809692
COX6A1,-0.197542667388916
RPLP2,-0.197924241423607
SSR2,-0.198003023862839
NUCKS1,-0.198055177927017
PABPC1,-0.198502376675606
MRPS6,-0.19880485534668
CCDC85B,-0.199762850999832
TMEM14B,-0.20017372071743
UBE2D3,-0.200731560587883
HNRNPK,-0.200914919376373
RPL39L,-0.201736003160477
BRD4,-0.20241305232048
ILF2,-0.202654182910919
MRPS23,-0.202863708138466
PNKD,-0.20446090400219
POLR2F,-0.20565328001976
DSTN,-0.205958724021912
PKM,-0.207313150167465
MRPL35,-0.207641467452049
C19orf53,-0.208550736308098
SMURF2,-0.209851235151291
HMGN3,-0.209997802972794
TMSB4X,-0.210042759776115
TXNRD1,-0.210371181368828
EIF4H,-0.211071237921715
PPP1R12A,-0.211342349648476
DUSP4,-0.211500659584999
TWISTNB,-0.212302431464195
ARL1,-0.212901189923286
SRSF11,-0.213071063160896
CISD2,-0.213763624429703
HNRNPA0,-0.217208102345467
CD44,-0.217375934123993
WIPI2,-0.218017905950546
LASP1,-0.21823425590992
S100A13,-0.218335211277008
RAB8A,-0.218917489051819
ANP32E,-0.220951437950134
HNRNPU,-0.22096261382103
FERMT2,-0.222303912043571
ING2,-0.222620442509651
NUDCD1,-0.223223805427551
CCDC53,-0.223548963665962
MAD2L1,-0.225585743784905
NDUFB7,-0.225786507129669
GNG12,-0.225883170962334
C8orf33,-0.229646936058998
LRPAP1,-0.230311661958695
CAPN2,-0.232273682951927
UQCRB,-0.233037903904915
ASNSD1,-0.233346849679947
RPL26L1,-0.234003022313118
RPL27A,-0.234721779823303
CAPRIN1,-0.236544594168663
SNRPA1,-0.237939640879631
UBE2K,-0.239391148090363
HNRNPAB,-0.243087604641914
LSM2,-0.245635613799095
BNIP3L,-0.245717614889145
SEPT2,-0.246996521949768
ARHGAP29,-0.250946909189224
FAM104A,-0.251581072807312
NDUFA6,-0.252552419900894
PSMD4,-0.252702951431274
ATP5I,-0.252915889024735
DCTN3,-0.25383386015892
ZNRD1,-0.25419682264328
RSRC2,-0.255262821912766
UTP11L,-0.256016284227371
DNAJB6,-0.256765902042389
NCL,-0.257019340991974
RAB13,-0.257668823003769
NENF,-0.258841544389725
DR1,-0.258855223655701
STARD3NL,-0.258980423212051
CDC26,-0.259543180465698
MT2A,-0.259872943162918
PRSS23,-0.26040706038475
ACADM,-0.262770444154739
HNRNPL,-0.263823866844177
SREK1IP1,-0.264225512742996
RAD21,-0.264858692884445
DHX15,-0.265468746423721
NME4,-0.266200572252274
PAICS,-0.266251772642136
NOC3L,-0.26816263794899
DHPS,-0.268992066383362
ADSS,-0.269328027963638
DEK,-0.269872099161148
FBXW11,-0.270044356584549
CLIC1,-0.272890269756317
NFYB,-0.273653507232666
EIF3G,-0.273667424917221
DDA1,-0.275473415851593
SRP9,-0.275492876768112
DBN1,-0.276865929365158
NOL7,-0.276886969804764
TOMM20,-0.27751499414444
DBI,-0.278003215789795
MMADHC,-0.27908194065094
GGNBP2,-0.279397040605545
CCT3,-0.279820173978806
SUPT4H1,-0.279969364404678
C1orf43,-0.281498670578003
MT1E,-0.281611114740372
EEF1E1,-0.28220209479332
DERL1,-0.282282322645187
NDUFB6,-0.282298266887665
ALDH9A1,-0.282303243875504
HMOX2,-0.284334063529968
UBE2L3,-0.284901946783066
HSF1,-0.284984946250916
CHD1,-0.28529480099678
VCP,-0.285590022802353
PTPN2,-0.285601824522018
RPL34,-0.285707324743271
PRDX2,-0.286722302436829
SF3A3,-0.287739425897598
CWC15,-0.287804186344147
GMNN,-0.289049923419952
E2F3,-0.289224594831467
CDC5L,-0.289415210485458
C4orf3,-0.289422512054443
GAMT,-0.28957998752594
PGRMC2,-0.290066808462143
ORAI1,-0.29007825255394
ADH5,-0.290108799934387
PELO,-0.290710091590881
TRIAP1,-0.290724813938141
EIF2B1,-0.290789216756821
TSG101,-0.292166113853455
MRPL13,-0.293396472930908
ACBD6,-0.294760823249817
SMC2,-0.295603811740875
RBFOX2,-0.295654982328415
NANS,-0.296133607625961
HSD17B12,-0.296256303787231
NUP37,-0.296273678541184
H2AFZ,-0.29635500907898
ZC3H15,-0.296797901391983
YTHDF2,-0.297537922859192
EIF3M,-0.299198240041733
SSSCA1,-0.299330115318298
EPRS,-0.300049096345902
IFITM3,-0.300797998905182
BTG1,-0.301505744457245
SNRPE,-0.301951110363007
TMEM11,-0.302182614803314
ISCU,-0.302274078130722
SPINT2,-0.304270178079605
BTG3,-0.304746806621552
MRFAP1,-0.30488133430481
IFRD1,-0.305090665817261
