signature,log2FC
PSMA1,1.32406771183014
HSP90AA1,1.51983523368835
CCT7,1.68124556541443
LDHA,1.28252172470093
HSPD1,1.35070490837097
HSPE1,1.2816755771637
BCAP31,1.40277493000031
PSMA7,1.14472782611847
HSPA8,1.57817983627319
NAA10,1.87244391441345
NME1,1.7412885427475
GAL,2.49106431007385
C1QBP,1.34611260890961
LSM3,1.3104202747345
CTAG2,1.60982894897461
SSR4,1.08259880542755
ATP5G3,1.10773038864136
SNRPG,1.00881290435791
HPRT1,1.85298454761505
CYCS,1.32396364212036
SRM,1.68110549449921
PA2G4,1.0873419046402
MRPL17,1.26235318183899
PSMD14,1.5257740020752
CACYBP,1.1057014465332
RANBP1,1.09526431560516
SSB,1.19719421863556
HSPH1,1.47018396854401
LAGE3,1.39872169494629
HMGB1,1.1775336265564
PDCD5,1.09931743144989
CCT6A,1.18024039268494
COTL1,1.25494611263275
NHP2,1.04693233966827
CCT2,1.1107085943222
DRAP1,1.0672435760498
DDX21,1.43456971645355
WDR43,1.51923835277557
G6PD,1.25652837753296
ATP5G1,1.11117148399353
DKC1,1.57457065582275
BOLA3,1.39430737495422
VBP1,1.39662981033325
PRELID1,1.03528273105621
PPM1G,1.03633773326874
EBNA1BP2,1.25442624092102
CCDC85B,1.13955247402191
FHL1,2.525390625
ACOT7,1.38589310646057
UFD1L,1.13057613372803
ADRM1,1.20909559726715
PSME2,1.11477291584015
TPRKB,1.17028033733368
TUBA1B,1.53959226608276
HTATSF1,1.44284319877625
SPANXD,1.47688448429108
COA6,1.07440364360809
HSPA1A,1.1628110408783
LSM4,1.02228426933289
MTCH2,1.05782163143158
METRN,1.16336762905121
NPM3,1.2479305267334
FAM58A,1.86589848995209
PSMD11,1.11541509628296
HNRNPAB,1.28536176681519
LDOC1,1.39191329479218
FAM50A,1.17409932613373
AHSA1,1.16024363040924
NOP56,1.1419323682785
AIMP2,1.35388386249542
MTHFD2,1.40768623352051
TUBB4B,1.25165092945099
EMD,1.40975689888001
SAAL1,1.47960555553436
MAGEA4,1.08639526367188
MRPS25,1.6139520406723
PSMD1,1.27970170974731
BOP1,1.78260731697083
CHORDC1,1.1735817193985
TUBA4A,1.1891256570816
PGP,1.3972647190094
AREG,1.74327003955841
POP5,1.07845020294189
RRM2,1.40999150276184
GCSH,1.10543441772461
PRADC1,1.72300624847412
TUBA1C,1.20103001594543
STRA13,1.11173486709595
EIF4A1,1.00196254253387
NIFK,1.31342327594757
PHLDA2,1.51332211494446
PAICS,1.19990968704224
FKBP4,1.33009004592896
LY6D,1.61131322383881
HAT1,1.35507214069366
MAP7D3,1.8230699300766
EXOSC8,1.00952517986298
VMA21,1.26402676105499
EIF2S1,1.21178126335144
CMSS1,1.27156782150269
C17orf89,1.06406307220459
UCHL3,1.2272435426712
STIP1,1.09198582172394
CHCHD10,1.11459267139435
UBE2T,1.10288441181183
GLRX2,1.41915571689606
H2AFZ,1.0432596206665
HMGB3,1.08821904659271
PSMD12,1.09464287757874
DNMT1,1.11847198009491
DCTPP1,1.33147799968719
TK1,1.17235112190247
CD320,1.33187794685364
DHFR,1.21676194667816
PSMC2,1.00324130058289
CKB,1.19395184516907
NTMT1,1.18923020362854
HLA-G,1.54027342796326
IDH3G,1.04165291786194
SERPINE2,1.47063744068146
