signature,log2FC
LINC00958,4.65475606918335
LY6D,3.71831154823303
WIPF3,3.58724474906921
PTGS1,3.15107011795044
BAIAP2L2,2.91104626655579
MMP1,2.77606225013733
SRGN,2.54317975044251
NEURL1,2.51584672927856
SLC43A3,2.32955121994019
ANKRD1,2.19913792610168
HAS2,2.1633083820343
IL7R,2.13132357597351
PAQR5,2.0063784122467
BDKRB1,1.99968004226685
HLA-G,1.91467761993408
NT5E,1.90805375576019
SPANXC,1.90405118465424
RAMP1,1.89866495132446
AXL,1.88682425022125
PCED1B,1.88382959365845
FOSL1,1.81208670139313
RRM2,1.76886451244354
KLK5,1.76318311691284
CALHM2,1.74884831905365
LINC01615,1.73673617839813
CDK1,1.7248250246048
HIST1H4C,1.71140229701996
POLR3G,1.70931541919708
SLFN13,1.70922660827637
AREG,1.70644271373749
HIST1H1A,1.704918384552
CFD,1.6918431520462
CCDC144NL,1.658447265625
PDPN,1.65442264080048
FST,1.63266515731812
NPB,1.62462711334229
RP11-149I23.3,1.59572219848633
CD74,1.55485081672668
NGF,1.55198991298676
SPON2,1.54929518699646
SPC25,1.54082441329956
ARNTL,1.53232765197754
CLSPN,1.53112316131592
KRT14,1.51876485347748
TUBA1B,1.51869750022888
GLI1,1.51838529109955
BST2,1.51092338562012
G0S2,1.50752949714661
CDC45,1.50745034217834
ABCG2,1.50680911540985
HIST2H2AC,1.50559604167938
FAM111B,1.50447547435761
TEX40,1.49332845211029
TUBB4B,1.47870552539825
CENPP,1.47195506095886
FHL1,1.46515703201294
RP11-180O5.2,1.46273124217987
RP11-416N2.4,1.45006835460663
MCTP1,1.43316078186035
DUSP6,1.42115700244904
TEX30,1.41564834117889
DHFR,1.40767598152161
ZWINT,1.39705312252045
CCNE1,1.39499628543854
HMGB2,1.38394570350647
UBE2C,1.38269102573395
CYP1B1,1.38167428970337
LAYN,1.37593722343445
IL32,1.36373579502106
CCDC88B,1.36024439334869
DHRS9,1.35197448730469
MTFR2,1.35098397731781
TFPI2,1.35033893585205
TCOF1,1.34656596183777
CALHM3,1.34360718727112
EXO1,1.33937871456146
FBXO5,1.33817601203918
TMEM38B,1.33707249164581
ACOT7,1.33346486091614
C17orf53,1.32983994483948
HERC5,1.32899117469788
FEN1,1.32566404342651
IL11,1.32298696041107
FAM25A,1.32125806808472
HIST1H1E,1.31614685058594
RHOF,1.31466352939606
CCNA1,1.31355440616608
TOP2A,1.31251072883606
FANCI,1.31051290035248
CKB,1.31026530265808
FRMD3,1.29822289943695
UBE2T,1.29316902160645
CCL26,1.29279804229736
GLIPR1,1.2886449098587
CTHRC1,1.28408801555634
TAF5,1.28391909599304
RAD54L,1.27752125263214
POLE2,1.27334070205688
DNAJC9,1.26527941226959
F3,1.26436913013458
AGAP1,1.26265251636505
CENPM,1.25972545146942
DSEL,1.2546751499176
C5orf34,1.252361536026
TYW1B,1.25021302700043
TUBA1C,1.24801683425903
AMZ1,1.24458539485931
NUSAP1,1.24000418186188
NEIL3,1.23905253410339
SMC2,1.23475384712219
CYCS,1.21901440620422
ORC6,1.21678078174591
GYLTL1B,1.21378600597382
C9orf40,1.21025013923645
HLA-DPB1,1.20858919620514
HNRNPAB,1.20418298244476
TMEM255B,1.20368599891663
SERPINE2,1.20309388637543
BCYRN1,1.20139920711517
SPANXD,1.20045900344849
E2F7,1.19695270061493
BLM,1.19593775272369
CKAP2L,1.19445383548737
ATP1B1,1.19377911090851
FAM111A,1.1914404630661
TRIML2,1.19111216068268
HIST1H1D,1.19037675857544
AURKB,1.18966567516327
DDIAS,1.18850660324097
C19orf81,1.18818008899689
C4orf46,1.18150413036346
PKMYT1,1.18008410930634
CTPS1,1.17861878871918
MAD2L1,1.17713558673859
SERPINE1,1.17645394802094
NDUFAF2,1.17392551898956
NUP188,1.17053318023682
FAM20C,1.17023849487305
SERPINB2,1.16989898681641
NCAPH,1.16671335697174
MICB,1.15812969207764
STIL,1.15803980827332
CDCA5,1.15631115436554
TCF19,1.15501391887665
TUBB,1.14824092388153
ESCO2,1.14475536346436
NAPRT,1.14405941963196
RPP40,1.14327013492584
CCND3,1.14275336265564
