signature,log2FC
LINC00958,4.25876140594482
THY1,3.93174862861633
PTGS1,3.37481212615967
LY6D,3.36174631118774
PADI3,3.19337630271912
SRGN,2.94450974464417
ETV4,2.88193368911743
RP11-149I23.3,2.45439910888672
BAIAP2L2,2.38478207588196
OXTR,2.33518743515015
MMP1,2.24147343635559
NPB,2.10985064506531
FOSL1,2.0969717502594
IL7R,2.01759243011475
RBPMS,-2.00350546836853
CTSH,-2.05500245094299
HEG1,-2.06509637832642
HPGD,-2.06568264961243
PLCE1,-2.06810283660889
LINC01419,-2.0931408405304
TMPRSS4,-2.10665917396545
SPRR1B,-2.12176084518433
CNFN,-2.25521087646484
RP11-128M1.1,-2.26562166213989
C8orf4,-2.31707811355591
ACKR3,-2.34056043624878
CLDN8,-2.38642334938049
SEMA5A,-2.38999485969543
EPHB6,-2.41580963134766
SOD3,-2.56235480308533
KRT4,-2.56925821304321
IVL,-2.58568072319031
MUC4,-2.61123037338257
HTRA3,-2.63771224021912
PLA2G10,-2.6463794708252
RP1-124C6.1,-2.64782047271729
GPRC5C,-2.73270273208618
FAM84A,-2.88985633850098
KRT13,-2.94668173789978
SEPP1,-3.45190715789795
PPP2R2B,-3.45848155021668
NKX2-8,-3.55569887161255
DAPK2,-4.4172739982605
ALDH1A1,-4.48093748092651
SPTSSB,-4.50647783279419
DEFB1,-4.80118894577026
BCAS1,-5.53386974334717
TMPRSS11E,-25.4407405853272
