signature,log2FC
MT-CO2,-0.0257696676999331
MT-CO1,-0.0338471233844757
RPL27,-0.0542609207332134
MT-CYB,-0.066011868417263
MT-ATP6,-0.0822799876332283
ATP5E,-0.101080171763897
RPLP0,-0.101940415799618
RPL41,-0.106352165341377
NAP1L1,-0.109301887452602
NOP10,-0.119372524321079
KRT10,-0.119589224457741
MT-ND4,-0.128908649086952
PSMA5,-0.129745185375214
PDRG1,-0.131159380078316
TXN,-0.133732467889786
DGUOK,-0.136271730065346
OST4,-0.13684318959713
ACO1,-0.143044203519821
MORF4L1,-0.143503218889236
MAT2A,-0.145046263933182
RPL4,-0.145908370614052
FAM24B,-0.146475329995155
EIF3G,-0.148640111088753
HSBP1,-0.149393320083618
CUTA,-0.150142297148705
DDT,-0.150886565446854
PABPC1,-0.151702061295509
ENPP1,-0.151762321591377
CFL2,-0.15460467338562
TOMM7,-0.157270982861519
SUMO1,-0.158467173576355
NDUFB2,-0.15866419672966
MARCH7,-0.161295175552368
MT1E,-0.162843778729439
TP53I13,-0.16542848944664
PSMB1,-0.165729388594627
PRSS23,-0.166087046265602
MIF,-0.167123362421989
CDKN2AIP,-0.168679088354111
BCL9L,-0.169405162334442
USMG5,-0.169490933418274
FAM162A,-0.170246094465256
CLIC1,-0.170405223965645
RPS17,-0.170638725161552
SNAPIN,-0.171356126666069
MRPS16,-0.171530827879906
RP11-1094M14.11,-0.171821773052216
MRPL41,-0.174018323421478
PSMB3,-0.174656540155411
NDUFV2,-0.175409987568855
DRAM1,-0.176893830299377
GTF3C6,-0.177245229482651
RPSA,-0.179605573415756
MED10,-0.180747374892235
MARCKS,-0.181799829006195
PPP4C,-0.181801781058311
SNRPD2,-0.181920424103737
HSPH1,-0.182080537080765
ZNF706,-0.182811439037323
NUDT5,-0.183851152658462
ATP5J,-0.184012964367867
XPA,-0.184213981032372
DNAJB1,-0.185024708509445
FAM207A,-0.185475960373878
SNU13,-0.186345547437668
TMEM230,-0.18707662820816
TAF9,-0.187334582209587
BCAP31,-0.187386319041252
BUD31,-0.187909886240959
NOL7,-0.188305035233498
TMEM183A,-0.188391342759132
UQCR11,-0.188499599695206
LAP3,-0.189219117164612
SEC11A,-0.18928250670433
MRPS35,-0.189379617571831
GUK1,-0.18945001065731
SSNA1,-0.189507693052292
POLR2F,-0.189679265022278
ASAP1,-0.190366968512535
MT-ND4L,-0.190589353442192
FUCA2,-0.19077156484127
CRADD,-0.190857842564583
CHCHD2,-0.191002815961838
TCEB1,-0.191047087311745
ZC3H15,-0.191369265317917
ERGIC2,-0.191472128033638
VPS26A,-0.191515058279037
CETN3,-0.191540852189064
TSSC4,-0.191790401935577
AUP1,-0.192491263151169
HYI,-0.192547604441643
ANAPC11,-0.192612454295158
TNFRSF21,-0.193627521395683
RSRC2,-0.194476872682571
MDH1,-0.195216968655586
ATP2A2,-0.195326119661331
CPSF2,-0.195432394742966
EID1,-0.196165084838867
VMA21,-0.196489036083221
PLRG1,-0.196534931659698
UBL5,-0.196647271513939
RPS2,-0.196664735674858
NT5C,-0.197008207440376
C4orf3,-0.197287365794182
TRIM37,-0.198223739862442
RBM39,-0.198430821299553
C1orf50,-0.198842748999596
MBD4,-0.199358224868774
PSMD6,-0.199427217245102
TLN1,-0.199552476406097
PDZD8,-0.199793145060539
C11orf31,-0.200417295098305
NUDT3,-0.200959548354149
GGCX,-0.200997099280357
NFU1,-0.201145112514496
FAM210B,-0.201348766684532
REXO2,-0.201458036899567
DDX27,-0.202204510569572
UQCRH,-0.202231496572495
RGS10,-0.202997758984566
PFDN1,-0.203850567340851
RAB5C,-0.204180657863617
MBNL1,-0.20463439822197
MRPS12,-0.204685315489769
ICE1,-0.204883724451065
PDHA1,-0.205277636647224
SNHG8,-0.2058896869421
SPRYD7,-0.206094831228256
TIMM17B,-0.206781893968582
AMOTL2,-0.206942364573479
TMEM14C,-0.207018792629242
EBPL,-0.207400158047676
CNIH4,-0.207620278000832
MLEC,-0.207920268177986
CCDC47,-0.20873199403286
RTF1,-0.208767160773277
EIF3M,-0.20908185839653
AC090498.1,-0.209294557571411
ESAM,-0.209575355052948
VPS25,-0.209576219320297
SF3B2,-0.209739461541176
MT-ND3,-0.209832236170769
RNMTL1,-0.209857240319252
SDHC,-0.209882155060768
NIFK,-0.210290253162384
CCDC25,-0.210426867008209
RFXANK,-0.210604250431061
ADPRHL2,-0.210753247141838
NIT2,-0.211411237716675
GMFB,-0.211525037884712
NDUFB4,-0.212354853749275
NNT-AS1,-0.212671026587486
FKBP3,-0.212934583425522
IMPA2,-0.213485419750214
ABHD14A,-0.213492423295975
CEP57,-0.213961631059647
IGFBP1,-0.214014679193497
ARHGDIB,-0.214237779378891
MRPS15,-0.214829847216606
WNK1,-0.215814515948296
FARSA,-0.215930297970772
CNN2,-0.216018944978714
NR2F6,-0.216310307383537
ATP5L,-0.216396287083626
TUSC3,-0.217855393886566
LTBR,-0.218058407306671
MNAT1,-0.218149125576019
GDI2,-0.218160644173622
IFT57,-0.218221798539162
C1orf174,-0.218245014548302
MPLKIP,-0.218821465969086
TMEM223,-0.2188391238451
YBX1,-0.219255432486534
NABP1,-0.219545677304268
KNOP1,-0.219686135649681
WDFY2,-0.21969909965992
ENY2,-0.219953253865242
FAM96B,-0.219974383711815
C12orf49,-0.220048308372498
ZPR1,-0.220319807529449
PSMD10,-0.220370799303055
FAAP20,-0.220442891120911
MGAT4B,-0.221011698246002
NDUFA3,-0.221676245331764
KLF2,-0.22178490459919
PROCR,-0.22179202735424
GLB1,-0.222273990511894
GPRC5A,-0.222598105669022
ZNF326,-0.222968474030495
SS18L2,-0.223059102892876
TBPL1,-0.223102003335953
LIN7C,-0.22318696975708
CDC26,-0.223378747701645
SNHG19,-0.223387867212296
NABP2,-0.223551198840141
OTUD6B-AS1,-0.223848953843117
SNRNP27,-0.224057838320732
PNRC2,-0.224135309457779
NEK7,-0.224166303873062
MRPL46,-0.224820882081985
KDSR,-0.225046783685684
PDGFC,-0.225165471434593
TMEM251,-0.225613713264465
MRPL50,-0.225768074393272
PRKAR1A,-0.225783348083496
ATP5C1,-0.225826576352119
GPX1,-0.225852906703949
TM2D2,-0.226004645228386
ZDHHC12,-0.226196318864822
ATP5A1,-0.226513683795929
DPM1,-0.226612091064453
PRR13,-0.22680190205574
BAG6,-0.226836591959
CUL2,-0.227015838027
NDUFV1,-0.227528676390648
MRPL57,-0.227539926767349
ANAPC5,-0.228178843855858
SURF6,-0.228791296482086
ZC3H7A,-0.229008495807648
C7orf73,-0.229272216558456
C1orf35,-0.229578018188477
TMED3,-0.22964009642601
CIAO1,-0.230038017034531
DCTN2,-0.230468392372131
RHOA,-0.230713754892349
MTCH1,-0.230803206562996
NDUFA9,-0.231192603707314
DNMBP,-0.231504529714584
CRLS1,-0.231595411896706
NDUFB8,-0.23161680996418
TEFM,-0.231834635138512
ACTR1A,-0.232067793607712
B4GALT7,-0.232371106743813
FXR1,-0.232521891593933
COPS6,-0.232768341898918
MRPS22,-0.233012840151787
AKIRIN2,-0.233035877346993
EIF5B,-0.233073621988297
TMEM60,-0.233179092407227
APEX1,-0.233202055096626
GOSR1,-0.233333170413971
PTPRN2,-0.233449906110764
PPDPF,-0.233816713094711
PSMA7,-0.234089016914368
HK1,-0.234154626727104
PCBD1,-0.234434634447098
PIGF,-0.234561860561371
SAP30BP,-0.234926387667656
BYSL,-0.234974890947342
DSP,-0.235258877277374
ISCA2,-0.235594645142555
ETFA,-0.235855221748352
UBAC1,-0.23588153719902
FXYD5,-0.235883414745331
GNAS,-0.235995814204216
CCNY,-0.236200973391533
AGTRAP,-0.236224934458733
STUB1,-0.236445978283882
CALU,-0.236697271466255
MYOF,-0.236847206950188
POMP,-0.236937209963799
BRK1,-0.237160637974739
IMPA1,-0.23722568154335
GLRX3,-0.23727759718895
LTV1,-0.237573131918907
SLC25A11,-0.23757603764534
PCGF5,-0.237599357962608
C9orf78,-0.237676680088043
ARL16,-0.237854868173599
ARHGEF28,-0.238158136606217
FASTK,-0.238164588809013
KRT18,-0.238243326544762
C12orf29,-0.238444939255714
PDGFA,-0.238774865865707
CDA,-0.238838791847229
METTL9,-0.239360094070435
SPRY1,-0.239644795656204
CPNE1,-0.239783197641373
ATXN2L,-0.239939332008362
PLOD2,-0.239964321255684
PFKP,-0.240105777978897
NDUFB1,-0.240179136395454
CLOCK,-0.240516677498817
GAR1,-0.240591153502464
MT-ND2,-0.240726977586746
H2AFJ,-0.24089926481247
RPS19BP1,-0.241097569465637
RNF7,-0.241173565387726
COA4,-0.241444945335388
CCT7,-0.241783767938614
LEPROT,-0.2424306422472
RMDN1,-0.242474898695946
OSBPL9,-0.242730796337128
PLAC8,-0.242807641625404
MYL12A,-0.242954581975937
TCAF1,-0.243000730872154
AGPAT1,-0.243217259645462
KXD1,-0.243280410766602
MEA1,-0.243301749229431
GSS,-0.243399322032929
ARL6IP4,-0.243513882160187
RNF19A,-0.243759870529175
IER5,-0.243796989321709
RPL17,-0.244226053357124
RPF1,-0.244680657982826
DNAJC7,-0.245029374957085
NSMCE1,-0.245410650968552
TXNDC9,-0.24550025165081
DHCR24,-0.245543405413628
DPY30,-0.245799273252487
WHSC1L1,-0.245947733521462
PCNXL4,-0.246132045984268
MTPN,-0.24633364379406
FAM120AOS,-0.246433645486832
ERO1A,-0.246442258358002
SLC39A13,-0.246585726737976
NDUFB7,-0.246656566858292
FASN,-0.246835440397263
AES,-0.247025370597839
CDC34,-0.24706269800663
COX7B2,-0.247485905885696
ATP13A3,-0.247553586959839
C11orf58,-0.247662901878357
AAK1,-0.247763782739639
CYR61,-0.247945502400398
C4orf27,-0.248131781816483
MRPL36,-0.248246103525162
PHF20,-0.248397797346115
SSU72,-0.248443961143494
AK2,-0.248579934239388
UBA1,-0.248682543635368
SGMS1,-0.24877268075943
JUN,-0.248966202139855
