signature,log2FC
RP11-138I17.1,-2.78035855293274
EDIL3,-1.84749984741211
LINC01419,-1.5237455368042
BHLHE41,-1.50612235069275
HIST3H2A,-1.50566291809082
HIST1H2BD,-1.39885938167572
DBP,-1.3594137430191
HIST1H2AC,-1.35583627223969
ATF3,-1.33416426181793
BMP4,-1.26839995384216
ELF3,-1.23881494998932
NR1D2,-1.22613894939423
UPK2,-1.13929569721222
NUPR1,-1.13588905334473
HOTAIRM1,-1.05376708507538
IFIT2,-1.04906225204468
PRSS22,-1.03300726413727
IFIT1,-1.0106543302536
KRT16,-0.999088823795319
FBXO32,-0.971382439136505
PROSER1,-0.930589079856873
SNAP23,-0.930543303489685
RARRES3,-0.928723931312561
PBX1,-0.867226660251617
CTD-3252C9.4,-0.849408805370331
UPK3B,-0.809651732444763
MFAP5,-0.804160892963409
GATA3,-0.793182730674744
HCAR2,-0.792894780635834
SOSTDC1,-0.790481150150299
TOB1,-0.78657466173172
ZFHX4,-0.774962186813355
ABHD13,-0.772112548351288
ZFP36L2,-0.747835695743561
DHRS3,-0.742445111274719
MID1IP1,-0.704942226409912
RABGAP1L,-0.701411068439484
VGLL1,-0.693489611148834
RP11-20D14.6,-0.664322197437286
ABLIM1,-0.65223640203476
SREBF1,-0.647903621196747
MYLIP,-0.640767753124237
GALM,-0.638299226760864
DLK2,-0.633496582508087
GPRC5A,-0.624652087688446
IDH1,-0.610166132450104
UNC5B-AS1,-0.60629403591156
TROAP,-0.599227845668793
IFITM2,-0.595122694969177
HSPB1,-0.589567542076111
DGUOK-AS1,-0.585196435451508
SCD,-0.578828155994415
EMP1,-0.559235215187073
OLR1,-0.554241836071014
C6orf132,-0.549241006374359
FBXO2,-0.537032067775726
SNHG18,-0.534283101558685
BCL9L,-0.533771693706513
RILPL2,-0.531084716320038
LIPA,-0.518960952758789
TNFRSF1A,-0.50896954536438
BCL2L1,-0.507281064987183
RP11-54H7.4,-0.506083071231842
RAC3,-0.504878580570221
JUN,-0.499068289995194
NEU1,-0.493188142776489
PLIN3,-0.491323947906494
AGR2,-0.490608036518097
CD24,-0.483350485563278
PCID2,-0.469224035739899
KRT18,-0.46614933013916
SLC27A5,-0.466024845838547
CLDN4,-0.464813649654388
ZFAND5,-0.460667818784714
ACYP2,-0.459863573312759
BCCIP,-0.455723404884338
KDM5B,-0.449605852365494
C12orf45,-0.448797315359116
