signature,log2FC
KCNMA1,3.61414265632629
VPS9D1-AS1,3.3682005405426
KCNQ5,3.22628927230835
SLC16A9,3.22555756568909
PGF,3.14359641075134
CCDC86,3.1328272819519
FST,2.99006342887878
CCNA1,2.98753929138184
POLR3G,2.9495530128479
GAL,2.92763304710388
BATF3,2.86764550209045
FOSL1,2.85426640510559
ETV4,2.824298620224
USP2-AS1,2.80267667770386
LINC00941,2.78651571273804
MMP1,2.71616220474243
RRS1,2.71549534797668
WIPF3,2.70443820953369
FJX1,2.51106691360474
LRP8,2.48703098297119
SRM,2.4585747718811
TMEM171,2.45181274414063
PNO1,2.36627388000488
BOP1,2.3653576374054
PTGS1,2.34928488731384
PRRT3-AS1,2.33133673667908
IL7R,2.28307414054871
NME1,2.24201583862305
SLC27A4,2.23271083831787
SLCO4A1,2.20607590675354
NOP16,2.1813063621521
SPANXC,2.17123031616211
EEF2KMT,2.16861081123352
GPAT3,2.16192483901978
STAMBPL1,2.16109824180603
SH3PXD2A-AS1,2.15351676940918
BAIAP2L2,2.14910483360291
PLCB2,2.14718556404114
IFRD2,2.14661502838135
STC2,2.13402676582336
LYAR,2.13146829605103
WDR77,2.11995768547058
NDUFAF4,2.09578537940979
LINC00958,2.09512257575989
ETV5,2.07927131652832
DGKG,2.07735538482666
SCLY,2.07392024993896
CYCS,2.05860209465027
FAM86C1,2.05776500701904
MFSD2A,2.05101203918457
G0S2,2.04331803321838
AREG,2.0315113067627
CTPS1,2.02743268013001
AFAP1L1,2.02462005615234
NLE1,2.02427935600281
KRT14,2.01808834075928
ADAT2,2.0010666847229
DDX21,1.99475681781769
PINX1,1.99349868297577
PAQR5,1.98750174045563
SNHG15,1.97705554962158
WDR43,1.97476160526276
HYPK,1.97344982624054
TM4SF19,1.96435856819153
PPP1R1C,1.96316754817963
NAV3,1.96253550052643
RPP40,1.942098736763
URB2,1.93001449108124
P2RX5,1.92299342155457
PGAM5,1.91778945922852
METTL8,1.91120398044586
ADAMTS1,1.90092980861664
MON1A,1.89858329296112
PAPPA,1.89825415611267
S100A14,1.89476215839386
TOMM40,1.89157283306122
CTU1,1.88771104812622
PNPT1,1.88708865642548
GPATCH4,1.88690876960754
RRP12,1.88307583332062
SLC25A19,1.88288807868958
SLC25A10,1.87741363048553
CD3EAP,1.87694048881531
HES7,1.87248849868774
TUBA1B,1.87200486660004
FKBP4,1.86840689182282
PDCD2L,1.86756134033203
WDR74,1.86284458637238
NT5E,1.86156511306763
RRP9,1.85007750988007
COA7,1.84902489185333
WDR4,1.84629333019257
GRWD1,1.84331214427948
CLEC2L,1.84210979938507
NRG1,1.84144282341003
F3,1.83999693393707
MICAL2,1.83944642543793
MRTO4,1.83611381053925
LY6D,1.83224070072174
RIN1,1.82505881786346
LETM2,1.82263553142548
FAM216A,1.81871962547302
SLC5A6,1.81820297241211
RP11-92G12.3,1.81400680541992
HSPA8,1.81367111206055
AIMP2,1.80055272579193
SLC19A1,1.79455733299255
TRIB3,1.79298329353333
LETM1,1.79164719581604
C17orf96,1.79043519496918
TRMT61A,1.79000437259674
NGF,1.78992342948914
CHAC2,1.78708648681641
RP11-500C11.3,1.78665482997894
CCDC88B,1.78373169898987
PDLIM2,1.77953004837036
MFSD12,1.77781021595001
UBE2S,1.77779233455658
TIGAR,1.77727174758911
CDC42EP2,1.75654816627502
LTV1,1.75318777561188
GPR153,1.75176000595093
HGH1,1.73775923252106
TFPI2,1.73086178302765
TEX40,1.72877895832062
COTL1,1.71806252002716
PAK1IP1,1.71766674518585
PHLDA2,1.7165789604187
HBM,1.71629047393799
MTHFD1L,1.71376085281372
PTGES2,1.71329891681671
HSPH1,1.70884573459625
ECE2,1.70795607566834
RFTN1,1.70055425167084
C1QBP,1.69873297214508
CGREF1,1.69809114933014
NEURL1,1.69591867923737
PFAS,1.6952577829361
NPM3,1.69485211372376
AXL,1.69242358207703
PUS1,1.68976867198944
PRSS3,1.68929314613342
SOHLH2,1.68604159355164
UBE2M,1.68385982513428
CTC-524C5.2,1.68282973766327
BOLA3,1.68217241764069
UCK2,1.68186628818512
HAS2,1.68156707286835
IRAK1,1.68119823932648
MYBBP1A,1.67778742313385
GALNT14,1.67730116844177
PPP1R14A,1.67414581775665
VARS,1.6680908203125
EIF3B,1.66526746749878
ANKRD1,1.66517162322998
ACOT7,1.66482162475586
AEN,1.66373562812805
RPF2,1.66040992736816
GRPEL1,1.65894186496735
TNFRSF12A,1.65851080417633
NIFK,1.6569322347641
SRGN,1.65433192253113
TIMM8A,1.64365208148956
PPIF,1.64156079292297
DUSP7,1.64090192317963
FAM101B,1.63652062416077
PGP,1.63289201259613
CCDC85B,1.62922763824463
UTP4,1.62922012805939
RRP15,1.62509834766388
PLA2G4A,1.6249452829361
PROSER2,1.61899471282959
BCYRN1,1.61823201179504
SRPRB,1.61420691013336
PPRC1,1.61149191856384
GLIPR1,1.61134386062622
DPH2,1.60987818241119
MTFP1,1.6083379983902
IPO4,1.606121301651
HSPD1,1.60440242290497
HSPE1,1.60416328907013
MT1A,1.60349667072296
SIGMAR1,1.60032737255096
POLR3K,1.59590423107147
SURF2,1.59323680400848
C20orf27,1.5931111574173
LAD1,1.58643317222595
SERPINE2,1.58357870578766
MSX1,1.58300614356995
FARSB,1.57635521888733
MYEOV,1.5761399269104
MTHFD2,1.57409501075745
ERVMER34-1,1.57405912876129
NTMT1,1.57191002368927
MAP3K14,1.56858551502228
NDUFAF2,1.56717562675476
SPHK1,1.56677901744843
AVEN,1.5655996799469
RIOK1,1.56354665756226
ARNTL,1.56214892864227
FBRSL1,1.56149172782898
CMSS1,1.56111168861389
HIST1H4C,1.55759024620056
PSMD1,1.55703604221344
ADRM1,1.55693089962006
THBS1,1.55568540096283
CPNE8,1.55145764350891
IL11,1.55043804645538
PYCRL,1.54989349842072
FAM25A,1.54897153377533
PSMD14,1.54389226436615
BCS1L,1.54379272460938
TUBA4A,1.54345512390137
HS3ST1,1.53931522369385
TUBA1C,1.53908324241638
SDCCAG3,1.53655385971069
METTL1,1.53555548191071
HAS2-AS1,1.53463327884674
ELFN2,1.53131377696991
DUSP6,1.52954041957855
RABEPK,1.52924561500549
TMEM177,1.52864813804626
YKT6,1.52726483345032
SLC25A15,1.52506995201111
TOMM5,1.52318179607391
NOP2,1.5229719877243
POLD2,1.52284801006317
PPAN,1.52053153514862
SLC6A6,1.5188353061676
POP1,1.51881802082062
TUBB4B,1.51873576641083
NOP56,1.51682937145233
HBQ1,1.51607739925385
MRPL12,1.51397776603699
TRPM2,1.51373016834259
CTU2,1.5130707025528
HSP90AA1,1.51236426830292
P2RY2,1.51010954380035
BOLA2B,1.50487053394318
HAUS7,1.50365126132965
SNRNP25,1.50179934501648
RP11-180O5.2,1.5011442899704
HKDC1,1.50086379051209
IMP4,1.49775469303131
ZNF296,1.4964851140976
SFXN4,1.49454629421234
DRAP1,1.49282538890839
DHODH,1.49212336540222
BSPRY,1.49126851558685
UBE2C,1.49006998538971
EBNA1BP2,1.48671507835388
HNRNPAB,1.48645341396332
MESP1,1.48409461975098
SFTA1P,1.48278117179871
L3HYPDH,1.47944223880768
RP11-445F12.1,1.47931301593781
RP11-132A1.4,1.47890543937683
LSM10,1.47796511650085
UPP1,1.47722780704498
NOC3L,1.4761278629303
FAM219A,1.47462558746338
HSPA9,1.47416543960571
TCOF1,1.47404992580414
BDNF,1.47353160381317
DDX39A,1.47222900390625
C17orf89,1.47159445285797
TWISTNB,1.47132563591003
EMG1,1.47068572044373
NME2,1.46689701080322
EIF2S1,1.46554601192474
STIP1,1.46476137638092
DSEL,1.46345806121826
AARSD1,1.46341645717621
ATR,1.46125662326813
PSMC4,1.45782864093781
CDC42EP1,1.45569443702698
BYSL,1.45210039615631
ZNF593,1.45184898376465
AGPAT5,1.44839012622833
RRP7A,1.44649040699005
WDR5,1.44514334201813
CCT6A,1.44474864006042
ATAD3B,1.44198143482208
C4orf32,1.44178783893585
PUM3,1.44168090820313
SARS2,1.43762266635895
PDSS1,1.43757486343384
TSR1,1.4348531961441
PPP1R14B,1.4347710609436
NCLN,1.43447184562683
ALYREF,1.43384850025177
ABCG2,1.43120348453522
PSAT1,1.43098175525665
DCTPP1,1.42950868606567
LMO2,1.42864668369293
EXOSC5,1.42533719539642
DUSP4,1.42504918575287
RPIA,1.4209315776825
RUVBL1,1.42014563083649
EIF5A,1.41936266422272
C10orf2,1.41842615604401
MATK,1.41770029067993
