signature,log2FC
PKP4,-1.00032448768616
ACAT2,-1.00175726413727
DBF4,-1.00185143947601
CEP41,-1.0020477771759
EMSY,-1.00435924530029
CTNNAL1,-1.00468266010284
NUDCD3,-1.00894713401794
FANCA,-1.00971984863281
MASTL,-1.00974786281586
ATRNL1,-1.01008987426758
JADE1,-1.01101815700531
CTGF,-1.01419973373413
CHRNA5,-1.01585686206818
ICMT,-1.01760721206665
NBPF20,-1.01884460449219
PKNOX1,-1.02025902271271
RANBP1,-1.02044320106506
TK1,-1.02149569988251
FGF1,-1.02394568920136
AC013461.1,-1.02586340904236
WDR5,-1.02607750892639
EMB,-1.02749288082123
POP1,-1.0279723405838
KAZN,-1.02843809127808
ODF2,-1.02864420413971
CCDC138,-1.0322470664978
PHF7,-1.04000735282898
APOLD1,-1.04120683670044
DKK1,-1.04279506206512
MAGEA6,-1.04330599308014
MIS18BP1,-1.0433132648468
VKORC1L1,-1.04412841796875
EZH2,-1.04564833641052
SLCO1B3,-1.04575562477112
PTGER4,-1.0470689535141
ZNF100,-1.04837763309479
RAD21,-1.05105876922607
RPL22L1,-1.05141758918762
NCEH1,-1.05180168151855
TAGLN,-1.05184388160706
CCP110,-1.05237150192261
GAS2L3,-1.05482006072998
BRIP1,-1.05547714233398
WDR76,-1.05556070804596
GRK6,-1.05631995201111
KIF22,-1.05632507801056
BACE1,-1.05686700344086
BICD2,-1.05870223045349
RANGAP1,-1.05880951881409
DIS3L,-1.05963575839996
NDC1,-1.0645866394043
DONSON,-1.06655073165894
FLNC,-1.06655716896057
CENPP,-1.06660616397858
SSX1,-1.06742823123932
EFEMP1,-1.0684928894043
ATP2A1-AS1,-1.07168710231781
HELLS,-1.07337987422943
MIS18A,-1.07567870616913
SKP2,-1.07596230506897
ATAD5,-1.07777035236359
NF2,-1.07793200016022
KHDRBS3,-1.07906270027161
RAP1GAP2,-1.07929790019989
QSOX2,-1.08102881908417
MCM8,-1.08204579353333
LIN9,-1.08365201950073
FMR1,-1.08544778823853
DTYMK,-1.08709275722504
XRCC6BP1,-1.08876574039459
RPA1,-1.08941173553467
TROAP,-1.08949184417725
NUP98,-1.08967459201813
ZNF714,-1.09032452106476
NUDT8,-1.09296929836273
DNA2,-1.09795999526978
