signature,log2FC
SULT1E1,-7.38055276870728
BCAS1,-5.08647632598877
SEMA5A,-4.55507850646973
LINC01419,-4.02928733825684
SEPP1,-3.93765497207642
DIO2,-3.67739486694336
IVL,-3.58080816268921
RP11-138I17.1,-3.57701921463013
ALDH1A1,-3.49193143844605
RP1-124C6.1,-3.38264226913452
SLC16A7,-3.27396011352539
SLC7A8,-2.96241068840027
BEX4,-2.72822499275208
TNFSF10,-2.65797281265259
AC006262.5,-2.49301815032959
CRYAB,-2.48150587081909
LINC01268,-2.48053789138794
HPGD,-2.47731709480286
GBP2,-2.37915205955505
SMPDL3A,-2.27594804763794
EDIL3,-2.27284836769104
BTG2,-2.20778918266296
CASC9,-2.20745038986206
SNHG18,-2.2000846862793
DAPK2,-2.13497138023376
DAB2,-2.1021044254303
KRT13,-2.06066966056824
PRSS22,-2.05664491653442
C1orf21,-2.03022313117981
PGM2L1,-2.02948808670044
