signature,log2FC
NPM1,-0.00456634629517794
ARPC3,-0.0061788484454155
MYL12B,-0.0130488350987434
SKP1,-0.0163603499531746
CCT8,-0.0401362143456936
SF3B6,-0.041059959679842
RPL8,-0.0455552935600281
HNRNPA1,-0.0475272573530674
TCEB2,-0.0478849001228809
YWHAQ,-0.0501239262521267
FKBP1A,-0.050266470760107
ANXA1,-0.0534206070005894
RPL22,-0.0540268942713738
MYEOV2,-0.0546749979257584
EIF5A,-0.0562921836972237
UBA52,-0.0576277077198029
CLIC1,-0.0586155317723751
RHEB,-0.0597677677869797
VPS29,-0.0603513829410076
COX6C,-0.0642606392502785
GTF2A2,-0.0643756836652756
TMSB10,-0.0644795745611191
PGAM1,-0.0665690004825592
COX6A1,-0.0695033147931099
RPS17,-0.0713368207216263
AP2S1,-0.0725150778889656
TMSB4X,-0.0728894919157028
NUCKS1,-0.0744884461164475
ARPC2,-0.0756051912903786
ILF2,-0.0756773576140404
C11orf58,-0.0769087225198746
UBL5,-0.0771923735737801
CNBP,-0.0775848925113678
MRPS15,-0.077767126262188
WDR83OS,-0.0786618143320084
RPL6,-0.0795767605304718
PSMB1,-0.0804627910256386
NDUFC2,-0.0818035528063774
MRPL42,-0.0822623074054718
SHFM1,-0.0823225528001785
HNRNPK,-0.0832445546984673
ACTR3,-0.0843780562281609
CCT3,-0.0852671563625336
SLC25A3,-0.0860838741064072
DBI,-0.088578574359417
CDC37,-0.0890547931194305
RSL1D1,-0.0906312763690948
DNAJC8,-0.0913040339946747
S100A10,-0.0913582295179367
EIF4A2,-0.092816136777401
TMEM167A,-0.0928492397069931
OSTC,-0.0933040976524353
SLTM,-0.0937332585453987
HSP90AB1,-0.0937621146440506
NAP1L1,-0.0966144278645515
MYL6,-0.0978817120194435
SAP18,-0.0988036841154098
COX7A2,-0.100007548928261
XRCC5,-0.100742146372795
TMCO1,-0.10131548345089
COX7A2L,-0.101589605212212
GNAI3,-0.101871959865093
SRRM2,-0.101874969899654
CBX1,-0.105332747101784
PUF60,-0.105601742863655
RPLP0,-0.107316501438618
RRP15,-0.109260529279709
ATP5O,-0.109783113002777
RPS19,-0.109900943934917
ECI2,-0.110614344477654
IMMT,-0.110785081982613
PLRG1,-0.111877001821995
EIF3H,-0.111982591450214
CACYBP,-0.113224700093269
CAPZB,-0.113491885364056
CDC26,-0.113519288599491
PRRC2C,-0.114860326051712
COPRS,-0.116482131183147
MRPS36,-0.117818973958492
UBE2D3,-0.118186794221401
MRPS12,-0.11819102615118
RPS8,-0.118246391415596
EIF3M,-0.118292823433876
YWHAZ,-0.118745394051075
PDCD2,-0.119636960327625
UBE2L3,-0.119918018579483
RPL37A,-0.120099894702435
DENR,-0.120136260986328
MAGOH,-0.120197236537933
SRM,-0.123012006282806
BOD1,-0.123666770756245
TPI1,-0.124020956456661
ACTR2,-0.12650129199028
H2AFZ,-0.127168193459511
CCDC53,-0.127206161618233
ATP6V0E1,-0.128311470150948
LDHA,-0.128806069493294
MZT2A,-0.128945007920265
HAT1,-0.129649981856346
PAFAH1B3,-0.129697531461716
CISD1,-0.130350306630135
FEZ2,-0.130498424172401
TMEM59,-0.131021052598953
PYURF,-0.131229907274246
RPL9,-0.131323024630547
PITPNB,-0.131596788764
CAP1,-0.132406651973724
PRDX2,-0.132634684443474
SUMO1,-0.132892429828644
SNRPF,-0.133399456739426
CNIH1,-0.133516162633896
PSMD14,-0.134181201457977
ARF1,-0.134837225079536
TOMM20,-0.135291963815689
TUBB,-0.135440826416016
TXN,-0.136546403169632
RFK,-0.137075841426849
KRT18,-0.138923466205597
FAM49B,-0.139290973544121
SNRPE,-0.139344245195389
HLA-A,-0.140265017747879
MRPL35,-0.140643373131752
DSTN,-0.140654101967812
ARL1,-0.141614571213722
TXNDC9,-0.141762167215347
NANS,-0.141861781477928
DNAJC1,-0.142521262168884
MARCKS,-0.142825901508331
UBE2K,-0.143099799752235
KRT8,-0.143531307578087
SPINT2,-0.143563687801361
SNRPD2,-0.145311594009399
POLR1D,-0.145427256822586
PRDX1,-0.145482987165451
SNRPD1,-0.145530596375465
RAB11A,-0.146011978387833
FAM207A,-0.146116062998772
KRR1,-0.146795049309731
MRPL9,-0.147107973694801
OLA1,-0.147249296307564
DUSP14,-0.147594168782234
PKM,-0.14765764772892
C1orf43,-0.147881031036377
EEF1E1,-0.147887900471687
EIF4H,-0.148137211799622
MAF1,-0.148513004183769
MPC2,-0.149695754051209
POP5,-0.149907469749451
SRP9,-0.150271654129028
EIF3I,-0.152158930897713
BNIP3L,-0.15240965783596
CYB5A,-0.152446880936623
RPL34,-0.152994722127914
TSSC4,-0.153599619865417
TRIM44,-0.15389908850193
NOC3L,-0.153907746076584
C14orf2,-0.154630228877068
JAK1,-0.155039235949516
RAD23B,-0.15518906712532
ENOPH1,-0.155209839344025
DHX15,-0.155240342020988
TMEM126B,-0.155399531126022
NOP16,-0.15563091635704
MMADHC,-0.156257584691048
RPL30,-0.156530246138573
SLC52A2,-0.156832739710808
TIMM13,-0.157060459256172
DNAJB6,-0.157290741801262
HACD3,-0.15743650496006
CWC15,-0.157503440976143
CFL2,-0.157509386539459
SUPT4H1,-0.157716110348701
METTL5,-0.157804757356644
CUTA,-0.158455833792686
TWISTNB,-0.159040406346321
IFRD1,-0.159395217895508
UBE2T,-0.160046890377998
NDUFB6,-0.160337820649147
PWP1,-0.160724058747292
PTTG1,-0.160982549190521
MCUR1,-0.161028102040291
PPIL4,-0.162162125110626
PRPF4B,-0.162832781672478
NSFL1C,-0.163044318556786
GCLM,-0.163606330752373
CCDC137,-0.163783833384514
PABPC4,-0.16395528614521
PFDN2,-0.164233133196831
H3F3A,-0.164646059274673
UROD,-0.165080815553665
ZNF706,-0.165317639708519
SNRPA1,-0.166472092270851
ANP32B,-0.166509002447128
NDUFAF4,-0.166628137230873
NASP,-0.166914254426956
MCL1,-0.166960015892982
YBX1,-0.168132334947586
H2AFY,-0.16888602077961
CMPK1,-0.168922767043114
HPCAL1,-0.169132649898529
MT1E,-0.169754564762115
GLRX2,-0.169936090707779
DERL1,-0.171080127358437
PTMA,-0.171428948640823
PSME3,-0.171549886465073
VAMP8,-0.171896725893021
DUSP4,-0.172182843089104
SF3A3,-0.172853156924248
