signature,log2FC
PCSK1N,5.48022890090942
ITM2A,4.98639631271362
ABI3,4.82756328582764
GNGT2,4.82394456863403
THBS2,4.71838283538818
PPP1R14C,4.60952377319336
HLA-DPA1,4.55041694641113
HLA-DRB1,4.53249502182007
HLA-DRA,4.22836351394653
RP11-676J12.7,4.13511657714844
IFI27,4.01637983322144
CD74,3.9262158870697
TMCO2,3.60299158096314
GMFG,3.39090251922607
BEX5,3.20530080795288
RP11-454P21.1,3.06206297874451
EFR3B,3.03650951385498
CCDC190,2.96848940849304
PRLR,2.9229142665863
SESN3,2.83202767372131
FAM49A,2.77534151077271
TAGLN3,2.56397032737732
MAN1C1,2.49612283706665
HLA-DMA,2.43836688995361
GABBR2,2.3371684551239
CTSS,2.27131366729736
AC007163.3,2.16019201278686
LRP1,2.09066009521484
FAM84A,2.05282974243164
FGF13,2.02761936187744
REEP1,1.92073905467987
GAPLINC,1.86228740215302
C14orf37,1.83646428585053
HMGN5,1.78614604473114
CXCL1,1.76814413070679
ADIRF,1.76327645778656
CATSPER1,1.68452274799347
NMNAT2,1.67672896385193
INHBA,1.67392039299011
GPAT2,1.67255747318268
ITGB4,1.65878736972809
RAB9B,1.62183010578156
GBP1,1.57846963405609
CCL28,1.56773269176483
CST7,1.56683373451233
PLAT,1.55419647693634
COL6A3,1.5362583398819
GLUL,1.53480708599091
ATP10A,1.50816285610199
STC1,1.50560474395752
SYTL2,1.50136029720306
CASP1,1.49963784217834
RP11-148B18.1,1.46074056625366
HIST1H4C,1.4314558506012
CLEC2B,1.42733573913574
CXCL8,1.42212879657745
ECM1,1.41873288154602
MX1,1.4041645526886
TBC1D8B,1.34696960449219
PYCARD,1.34629738330841
NRK,1.34234356880188
ADAMTSL4,1.33807814121246
SORBS2,1.33587193489075
SLFN5,1.30550038814545
RP11-108M9.4,1.30434727668762
CARD16,1.30329990386963
BCL2A1,1.29054057598114
PRKCH,1.24840891361237
ACSS3,1.24500167369843
CRISPLD1,1.24435043334961
TRAC,1.24010384082794
EREG,1.23683047294617
CXCR4,1.23352861404419
KALRN,1.22358691692352
LAMC2,1.20171999931335
KCNK1,1.19537103176117
TIE1,1.19310247898102
AKAP12,1.18953824043274
COPZ2,1.18666636943817
SLC16A4,1.18283021450043
MT1F,1.16666328907013
CRADD,1.16233909130096
BCYRN1,1.16015064716339
CXCL3,1.13348388671875
GLIPR2,1.13215470314026
TMEM163,1.12996625900269
NUDT14,1.11902320384979
CFAP45,1.11307466030121
NEDD4L,1.10698330402374
AKR1C3,1.10259020328522
AIF1L,1.09638154506683
ILDR2,1.09622430801392
MOV10,1.09415543079376
PRPS1,1.09400355815887
CORO2B,1.09219813346863
CTC-308K20.1,1.09023296833038
BEX2,1.08609306812286
HAUS6,1.08493208885193
PLEKHA6,1.082310795784
PLAU,1.08190524578094
COL6A1,1.07881057262421
CTC-436P18.3,1.07598614692688
FAM214B,1.05372881889343
AFAP1L2,1.04966449737549
UNC13B,1.03882825374603
COBLL1,1.03849697113037
AP001258.4,1.03095364570618
SNAPC1,1.03081488609314
H1F0,1.02582573890686
FECH,1.02193224430084
MYLK,1.01725006103516
DPYSL2,1.01495134830475
ATP1A3,1.01489794254303
RP11-35G9.3,1.01451802253723
THRB,1.01383662223816
BCAR3,1.01169955730438
CKB,1.01118385791779
NGF,1.00925838947296
SERINC2,1.00874876976013
MLLT3,1.00738441944122
ITGB2-AS1,1.00734126567841
MELK,1.00283873081207
C15orf48,1.00100791454315
RP5-1074L1.4,0.996418178081512
SLCO1B3,0.993187248706818
SYNE2,0.989011347293854
MXRA8,0.988400816917419
UACA,0.981760680675507
SDC2,0.976052403450012
DUSP1,0.974260449409485
RP4-621F18.2,0.973800778388977
ADAMTSL1,0.97341912984848
RRAGA,0.971459686756134
KLC1,0.964633941650391
S100A3,0.964314639568329
ARHGAP29,0.961277604103088
FNDC4,0.959546089172363
GLMN,0.949190199375153
ABTB1,0.944927036762238
ODF2L,0.939955592155456
ATXN1,0.93946772813797
FAM210B,0.93476390838623
SYNGR1,0.923415303230286
SIGIRR,0.923338413238525
DCLRE1B,0.920913696289062
ARHGAP24,0.919565200805664
SNX3,0.919268310070038
HIST1H1C,0.919026017189026
CCDC107,0.91769140958786
KRT81,0.917309582233429
CD82,0.915445685386658
BCL10,0.914900600910187
CDK1,0.913018524646759
DDAH1,0.91274082660675
DBN1,0.909384608268738
HIST1H1E,0.907330811023712
NARS,0.907121658325195
ADARB1,0.905213236808777
HIST1H2AH,0.90489387512207
C2CD2,0.904081463813782
FGF1,0.903657913208008
CYR61,0.902217984199524
EVA1A,0.901887595653534
RP11-818F20.5,0.899982273578644
CCDC80,0.895325839519501
PKN2,0.893500804901123
MCC,0.892144203186035
MIEF2,0.886878728866577
ADGRL2,0.886024951934815
FANCG,0.88238388299942
PKNOX1,0.881241679191589
GFPT2,0.879077255725861
ADGRG1,0.878018140792847
DTX3,0.875757932662964
RPS6,0.8737673163414
TCF19,0.872577965259552
PTTG1IP,0.869844257831574
PGM5P3-AS1,0.864448249340057
SNX29,0.862944960594177
EPB41L1,0.859152317047119
RP3-522D1.1,0.850027143955231
RP11-159D12.2,0.848082065582275
ESM1,0.847537636756897
CADPS2,0.84253340959549
CSTB,0.842210471630096
HIST2H2AC,0.840469121932983
ACO1,0.836953401565552
FILIP1L,0.836623191833496
GBP3,0.836051285266876
MAST4,0.831034123897553
LMO2,0.830300509929657
MORC4,0.830086350440979
TLN1,0.828140556812286
RAB20,0.822816550731659
LYPD1,0.821516036987305
EDN1,0.820356726646423
F3,0.820266306400299
PCNT,0.819442212581635
PDK3,0.816770792007446
U2AF1,0.808491766452789
EPHA4,0.807968616485596
BNIP3L,0.803956151008606
TMEM154,0.802673161029816
FAM43A,0.801747858524323
OAS3,0.799350082874298
PFKL,0.798349380493164
DSC2,0.797872602939606
C21orf2,0.79192590713501
C21orf58,0.787348806858063
ACADM,0.783656239509583
SH3BP5L,0.78175961971283
LGR4,0.781361281871796
CREB3L1,0.780961513519287
DGAT2,0.780517876148224
PSMB9,0.778051614761353
MCOLN1,0.777655065059662
PPM1M,0.77309387922287
CCBL2,0.77132773399353
TMEM56,0.769845902919769
ACTG1,0.767381966114044
BTBD6,0.767070055007935
RP11-532F6.3,0.765399873256683
RP11-631N16.4,0.765393912792206
ONECUT2,0.764735043048859
KLF6,0.764409840106964
CDKN1A,0.763602018356323
PRR16,0.763001263141632
SSBP3,0.762044072151184
BTN2A2,0.758296251296997
AGMAT,0.757608950138092
SSX2IP,0.755511343479157
G0S2,0.75529956817627
FAM73A,0.754551887512207
CTD-2066L21.3,0.751141130924225
RUSC2,0.749957621097565
DDX58,0.748892426490784
SPNS2,0.748510420322418
PDLIM3,0.748235106468201
FAM111A,0.747680604457855
RGS10,0.743404865264893
KDM4A-AS1,0.74290531873703
CDKN2C,0.742611289024353
MYL9,0.74025970697403
CAPZA1,0.738225698471069
PNPLA6,0.737573385238648
DOCK11,0.737423002719879
NXN,0.737271189689636
GLIPR1,0.735289871692658
CKAP2L,0.733556210994721
POR,0.733270525932312
HAS2,0.732793986797333
ICAM2,0.732426583766937
JUN,0.732231080532074
PKIA,0.732007205486298
GPX3,0.72961300611496
PDLIM7,0.727594375610352
VPS37C,0.726145446300507
PODXL,0.724773645401001
SOD3,0.720074534416199
IL13RA2,0.719190418720245
KLF2,0.71737676858902
TGFBI,0.715934872627258
NOL4L,0.714676439762116
GMPPB,0.714420080184937
RFX5,0.712700188159943
TOP2A,0.710825502872467
CTD-2020K17.1,0.708003401756287
TRIM33,0.707560420036316
RP11-126K1.6,0.706938683986664
ARHGDIB,0.706393420696259
TOPORS,0.705037772655487
DOPEY2,0.703726172447205
SMARCA2,0.703035116195679
ABCA5,0.702043533325195
BCAS2,0.695798397064209
LAPTM5,0.693452298641205
ZNF358,0.693409264087677
PKIB,0.693257033824921
DYRK1A,0.69324654340744
SAMD9,0.692800283432007
MNS1,0.691877126693726
ZNF644,0.691876649856567
DPF1,0.691756010055542
CCDC18,0.691722631454468
H1FX,0.690930485725403
CLTA,0.690797209739685
CARD8-AS1,0.690546214580536
CAAP1,0.689793586730957
DPYD,0.689064919948578
ITGB2,0.687722742557526
MSLN,0.68682461977005
RAD54L,0.685349702835083
HIPK1,0.685326457023621
FUCA1,0.685284316539764
NEIL3,0.68358850479126
PGM5P2,0.682515680789948
SEC14L1,0.68144679069519
BAG1,0.681270003318787
HNMT,0.679566085338593
LSS,0.679185748100281
IFI6,0.678670227527618
RAP1A,0.676289141178131
HBEGF,0.672341704368591
RP13-463N16.6,0.672033369541168
PSORS1C1,0.667563259601593
PHTF1,0.667106688022614
CHRDL1,0.666526973247528
USP33,0.666297316551209
PSMC3IP,0.665820300579071
GINS4,0.664834320545197
SLC25A40,0.662008464336395
CENPU,0.661314964294434
KIFAP3,0.659903407096863
TOPORS-AS1,0.658125758171082
VAMP8,0.657478332519531
ARHGEF39,0.656779706478119
QPCT,0.655861675739288
SUMO3,0.654721081256867
TYW3,0.653878509998322
SSH2,0.652496457099915
RRM2,0.650890827178955
ZBTB38,0.650855481624603
KBTBD4,0.650517523288727
RGP1,0.648546576499939
DIP2A,0.647429347038269
C12orf57,0.646940112113953
C14orf1,0.645431876182556
CNTN5,0.642288446426392
CNN3,0.64223450422287
STARD4,0.641533315181732
RECQL4,0.640478253364563
SYTL3,0.639333426952362
MTMR9,0.638543725013733
CPED1,0.637989163398743
PLS3,0.637015223503113
MXD3,0.63624119758606
C5orf63,0.634461581707001
GCLM,0.634024500846863
XRCC3,0.634007513523102
UBE2C,0.633431851863861
HIST1H2AC,0.633207976818085
MIR503HG,0.633028566837311
PLIN2,0.628430187702179
SLC46A3,0.627803206443787
DHCR24,0.625675916671753
ROBO3,0.624666392803192
CAMK4,0.623873591423035
WDR54,0.623567640781403
CRYL1,0.621652364730835
FAM196B,0.621521830558777
SCN5A,0.62080979347229
RFFL,0.620772421360016
GTF2B,0.620246171951294
TBC1D2,0.619701087474823
TTLL5,0.61955863237381
AGPAT3,0.618878245353699
POLR2A,0.618300914764404
PLCB1,0.617291510105133
BICC1,0.617023348808289
ATP8B1,0.616610407829285
CCDC69,0.612890601158142
TXNL1,0.611714661121368
SCML1,0.611556947231293
HIRIP3,0.611453950405121
C1orf52,0.610888421535492
C14orf80,0.609782636165619
MYO1E,0.608317196369171
DNTTIP2,0.607689023017883
MTF2,0.605983853340149
INHBB,0.603414595127106
ZNHIT6,0.601745426654816
CCDC82,0.600992798805237
FAM102B,0.600625514984131
SLC25A51,0.597849547863007
ARMCX2,0.596852481365204
BDH2,0.594642221927643
APOPT1,0.594405055046082
BRIP1,0.593709468841553
SASS6,0.592940926551819
ANOS1,0.592904984951019
NLRP3,0.592109441757202
RAD51AP1,0.590133011341095
MZF1,0.588544547557831
MPP4,0.58801394701004
HS2ST1,0.587826013565064
CSDE1,0.587599873542786
OCRL,0.587274253368378
CHIC2,0.586335778236389
SH3GLB1,0.584937393665314
PTGER4,0.583898186683655
FRMD6-AS1,0.583818793296814
GBA2,0.583756327629089
SLC9A3R2,0.581622362136841
TRAPPC11,0.580276072025299
RP11-680A11.5,0.579464077949524
SASH1,0.579373240470886
ESCO2,0.579332709312439
SLC30A7,0.578826308250427
C16orf74,0.578223645687103
ASAP1,0.577852010726929
TPM1,0.576393008232117
KIAA0319L,0.576367318630219
EPG5,0.576302886009216
GRAMD1A,0.576127409934998
ADRB2,0.574909329414368
SPRY4,0.57307893037796
SLC39A8,0.572059810161591
PDLIM1,0.571654081344605
ATP5F1,0.570301234722138
MAPRE2,0.569777190685272
S100A4,0.568195819854736
DLC1,0.56605851650238
ENG,0.565762639045715
PLPP4,0.565274119377136
TINAGL1,0.565148055553436
RP11-471M2.3,0.565036237239838
FAM126B,0.565012156963348
SNCAIP,0.563645005226135
LMF2,0.562765836715698
ACAD9,0.560774385929108
HLA-B,0.560742557048798
RP11-798M19.6,0.560733497142792
NUF2,0.560081362724304
SERTAD2,0.560038983821869
POU2F2,0.559953331947327
ATG16L2,0.559844434261322
CARHSP1,0.55914431810379
NOG,0.558941245079041
ALG14,0.558328211307526
CHMP5,0.55683958530426
TSC22D2,0.556215941905975
IL11,0.556183636188507
IDH2,0.555738747119904
SP2,0.55570775270462
S100A6,0.554955005645752
PDGFC,0.554040253162384
LMO4,0.553956925868988
DR1,0.55387282371521
CABIN1,0.553758680820465
DIAPH2,0.553609013557434
COL13A1,0.553441762924194
ING2,0.553412914276123
TMPO-AS1,0.553263962268829
SLFN12,0.553208410739899
YPEL3,0.551864683628082
FAM207A,0.55141693353653
LPXN,0.550439476966858
NRSN2,0.549651801586151
ZNF326,0.549073457717896
SMURF2,0.548981130123138
KIAA1715,0.548958837985992
UBE2G2,0.54774808883667
TGIF1,0.546737194061279
FAM195B,0.54551237821579
LXN,0.539906144142151
ARHGEF9,0.538544237613678
APOLD1,0.538424968719482
BAG5,0.538369655609131
C14orf2,0.538294494152069
DDX20,0.537740588188171
PLK4,0.537566363811493
TTLL7,0.537062048912048
SLC25A1,0.536859452724457
ZNF655,0.53583687543869
SEMA7A,0.535506725311279
CASK,0.535064220428467
TCEAL8,0.534777641296387
CTTNBP2NL,0.534337937831879
SH3BGRL,0.534271359443665
LPIN1,0.533129751682282
RAD54B,0.531330823898315
PDXK,0.531325340270996
PROSER3,0.531022131443024
STOML2,0.530676960945129
TGFBR3,0.530144095420837
EPCAM,0.530087769031525
UBR1,0.529715895652771
CCDC14,0.529242038726807
SLC25A4,0.529031217098236
MYH10,0.528879463672638
PLAUR,0.528143346309662
ACSL1,0.527718901634216
PCNXL4,0.527713477611542
SNX7,0.527223169803619
GRHPR,0.526841402053833
AURKB,0.526648163795471
TBC1D9,0.526468276977539
DOCK4,0.525620937347412
PDLIM2,0.525082945823669
EIF4A2,0.523695886135101
CD58,0.523338377475739
NDUFV3,0.523265242576599
HMGCR,0.522890508174896
RBMS3-AS3,0.520834267139435
ASH2L,0.519565880298615
HIF1A-AS2,0.518983125686646
CYBA,0.518720805644989
RTKN2,0.517856895923615
ANKRD18A,0.517387270927429
RNF25,0.517252027988434
PPP1R18,0.51623147726059
ZWINT,0.515978991985321
TSC2,0.51545113325119
TMEM158,0.515013337135315
OSTF1,0.514370799064636
DCAF12,0.514290809631348
CASD1,0.513632357120514
CLIC4,0.513191759586334
MARK3,0.51267808675766
KCNS3,0.51226681470871
SDPR,0.510993957519531
UBE2L6,0.510678112506867
TRMO,0.509913980960846
NFX1,0.509259819984436
SMTN,0.509195744991303
EXTL2,0.509139776229858
ENDOD1,0.508937239646912
NDUFB6,0.507810354232788
PLXNB2,0.506960570812225
ULBP2,0.506778359413147
PRSS3,0.506637752056122
MFSD14A,0.506073653697968
CERS6,0.506034553050995
IER3,0.505292594432831
DMXL2,0.504146277904511
TINF2,0.503909766674042
POLD3,0.502955913543701
CCBE1,0.50216555595398
ZFYVE21,0.501804232597351
MCAM,0.500878393650055
GABPB2,0.50073230266571
CDC45,0.500062525272369
AMOTL1,0.499980956315994
TLN2,0.49984472990036
HSD17B7,0.499556213617325
ABCD3,0.499399423599243
PLOD2,0.499096900224686
PARP2,0.498880922794342
C19orf68,0.498690515756607
HRH1,0.498663485050201
TMEM53,0.497528463602066
MECOM,0.497452586889267
FDFT1,0.4974105656147
DST,0.497303038835526
TRAK1,0.496795415878296
PARP14,0.496455937623978
PPM1F,0.495961368083954
SRR,0.495473951101303
MYBL1,0.495156913995743
CRYZ,0.493785381317139
SUV39H1,0.493398934602737
ZZZ3,0.493366807699204
DNAJB4,0.493208676576614
SFR1,0.493178099393845
NRGN,0.493061780929565
PMM1,0.492867827415466
OGG1,0.492644011974335
LAMTOR5,0.492038398981094
RP13-942N8.1,0.491960287094116
TUBGCP5,0.491674691438675
RECK,0.491114616394043
PRMT2,0.490855395793915
FBP1,0.490751534700394
CALD1,0.490508913993835
LARP6,0.490473210811615
RPL5,0.490453392267227
AGL,0.490428984165192
APTX,0.489434033632278
FEN1,0.489207983016968
SPATS2,0.486819058656693
H2AFX,0.48678269982338
VEPH1,0.486127227544785
TSPAN14,0.484344214200974
CMB9-22P13.1,0.484097182750702
ANKRD1,0.484023422002792
C12orf4,0.483926206827164
HMGB2,0.483770549297333
DNAJA1,0.483706831932068
TRIOBP,0.483545660972595
EPHX4,0.483488321304321
RP4-665J23.1,0.48335275053978
CREB3L2,0.483244121074677
DONSON,0.483112722635269
CCP110,0.482836902141571
DSN1,0.482419580221176
TRAPPC10,0.481822192668915
CREB3,0.481701403856278
SERPINE1,0.480590909719467
TRNAU1AP,0.480241775512695
SMU1,0.479393541812897
TRMT13,0.479016453027725
EPB41L4B,0.477084189653397
ROBO4,0.476736456155777
PNMA2,0.47638612985611
LRRC8C,0.475248575210571
PPP1R15A,0.474989593029022
CELF2,0.471547365188599
ESPL1,0.471243351697922
LY96,0.471117317676544
DCAF10,0.471016049385071
SEP15,0.470765680074692
RHOC,0.470127105712891
FHL2,0.469891518354416
MAGI3,0.469706296920777
MTMR6,0.468789160251617
ZNF438,0.46662974357605
SFN,0.466540277004242
NEO1,0.466488540172577
VPS13A,0.466263055801392
PYM1,0.466109752655029
PEAK1,0.465488284826279
VPS13C,0.464791744947434
EPHA2,0.464658468961716
TMEM242,0.464467644691467
SHB,0.464361697435379
TTC39C,0.464239478111267
RRAGD,0.463965654373169
XRN1,0.463404059410095
SREBF2,0.46330851316452
RSBN1,0.462249308824539
MMP14,0.46214571595192
NKX3-1,0.459984719753265
FBN1,0.459712088108063
ZFP36L1,0.45952370762825
CEP78,0.458811223506928
FOSL1,0.457582384347916
MTA1,0.45751827955246
CDKN2AIP,0.45672944188118
APEH,0.456608176231384
ANXA6,0.456474155187607
GADD45A,0.455888718366623
MALAT1,0.45493945479393
SMCO4,0.453750193119049
LINC00704,0.452406406402588
HSPA1A,0.451954454183579
FAM72D,0.450807809829712
GMEB1,0.450701653957367
MYL6,0.450551182031631
DGKH,0.450426191091538
FRG1,0.450126081705093
DCTN3,0.450105577707291
CASP3,0.449874043464661
IDI1,0.44983983039856
UBE2R2,0.449665069580078
DUSP5,0.449468165636063
TMED5,0.449449330568314
PAPSS1,0.448910802602768
LINC01116,0.447604924440384
XPNPEP1,0.447495758533478
KIF11,0.445215880870819
RRP1B,0.44494765996933
ENPP1,0.444163769483566
RB1,0.443401515483856
SH2B3,0.44307067990303
TRIM38,0.442721545696259
GLRB,0.441763758659363
FAM127A,0.441668212413788
NCAPH2,0.440905690193176
CEPT1,0.440827965736389
HJURP,0.44081312417984
ZGRF1,0.440612733364105
HES4,0.439599692821503
NPAT,0.439469277858734
MYO5A,0.43938273191452
MT1X,0.439367175102234
FLNC,0.439124882221222
KLHL20,0.439069658517838
DPH5,0.438479393720627
COL6A2,0.438238710165024
RFX2,0.438084930181503
ST7L,0.437790513038635
TBC1D22A,0.437702089548111
C19orf33,0.437419146299362
FSTL1,0.437019377946854
PACS2,0.436376035213471
POLR1E,0.436291813850403
MAPKBP1,0.436134099960327
C3orf14,0.435736536979675
UBR7,0.435200393199921
PTK7,0.435167133808136
MPDZ,0.43436262011528
ME3,0.434292197227478
SNX16,0.433606654405594
UBAP1,0.432733535766602
B4GALT1,0.432599723339081
PEAR1,0.432419776916504
NFATC2IP,0.431788712739945
NOL6,0.431209564208984
