signature,log2FC
NRIP3,-2.08943152427673
BST2,-2.08973217010498
STXBP2,-2.17497181892395
CLMP,-2.18371510505676
MNX1-AS1,-2.21606779098511
PTPRN2,-2.22160816192627
TRIML2,-2.42758631706238
GAL,-2.47830295562744
WNT7B,-2.53971076011658
LINC00632,-2.57817625999451
AC011043.1,-2.63768625259399
PXMP4,-2.67804789543152
C5orf46,-2.73245882987976
RP11-369C8.1,-2.74086093902588
DMKN,-2.76323199272156
MEST,-2.8484206199646
VSTM1,-2.88356447219849
SEMA3E,-2.93452715873718
RAP1GAP2,-3.08254408836365
TEX41,-3.21658778190613
RHOD,-3.22245717048645
SPANXD,-3.37989187240601
ZG16B,-3.42005491256714
TSTD1,-3.57261967658997
CDH18,-3.60730648040772
RP3-460G2.2,-3.64550089836121
STXBP6,-3.69891858100891
APCDD1L,-3.72081208229065
FCHO1,-3.87463784217834
TSPYL5,-3.88340353965759
PDE8B,-3.89773344993591
BCHE,-3.97350406646729
PDE1C,-4.12291288375855
SSX1,-4.20620107650757
PLCB4,-4.28602457046509
MAGEA6,-4.36922121047974
SPANXC,-4.45846176147461
EPB41L3,-4.46706819534302
TRIM61,-4.51584768295288
RP11-774D14.1,-4.7293758392334
SPANXB1,-4.79460906982422
RP11-163F15.1,-5.44994974136353
BOLA1,-5.90439939498901
