signature,log2FC
FHL1,2.66440105438232
LINC00958,4.78739452362061
SRGN,3.0505793094635
PGF,2.69233775138855
CNTN5,-5.29418992996216
SLC40A1,-2.29365205764771
ZSCAN18,-7.55876684188843
ACKR3,-2.44675040245056
PCSK9,-3.38493633270264
MAP2K6,-3.54412937164307
SLC7A8,-3.69393515586853
SMPDL3A,-2.2240834236145
RP11-138I17.1,-3.44770193099976
SEMA5A,-3.61946797370911
MAP2,-2.28870630264282
NCF2,-2.11823105812073
IVL,-4.40179967880249
KRT16,-2.0350227355957
LCN2,-2.79141044616699
LINC01419,-7.38188600540161
FAM134B,-2.52889251708984
KRT4,-2.52314019203186
KRT13,-2.42982530593872
NUPR1,-2.9640154838562
C1orf21,-3.95285201072693
TNFSF10,-2.29413390159607
AC006262.5,-3.49525594711304
RBP1,-2.32796597480774
AKR1C1,-2.432612657547
AKR1C2,-2.503342628479
AKR1C3,-2.1401629447937
DHRS3,-2.06022167205811
