signature,log2FC
SHISA2,-1.0002406835556
TAF11,-1.00123012065887
TRAF5,-1.00205838680267
CCDC107,-1.00286555290222
MORC4,-1.00665497779846
PIAS2,-1.01353812217712
RNF113A,-1.01699340343475
METTL18,-1.02503943443298
AMMECR1,-1.03782200813293
SP140,-1.04046165943146
CRADD,-1.04070138931274
C1orf50,-1.04083609580994
ECHDC2,-1.04203736782074
P3H4,-1.04224693775177
UBE2A,-1.04288613796234
KRTAP2-3,-1.04450106620789
TAP1,-1.04682719707489
SRPK1,-1.04928147792816
ZBTB22,-1.05002725124359
ZNF576,-1.05281662940979
ZDHHC9,-1.05294060707092
TCEAL1,-1.05510008335114
TRIM21,-1.05695939064026
IL13RA1,-1.06220376491547
CCDC28B,-1.06302571296692
SH3BGRL,-1.06311583518982
ADGRA3,-1.0664975643158
ZNF32,-1.06909954547882
ZFAND3,-1.07307922840118
RLIM,-1.08473312854767
ANKS1A,-1.09455156326294
MTCH1,-1.09902942180634
FCHO1,-1.09990239143372
BRWD3,-1.10204911231995
DIAPH2,-1.10983228683472
LITAF,-1.11199331283569
PNPLA6,-1.11334371566772
NREP,-1.11798167228699
TCEAL8,-1.12618708610535
LINC01420,-1.12976694107056
RNF8,-1.13529849052429
ITGA1,-1.14294183254242
WBP5,-1.14429557323456
ATG4A,-1.15246522426605
CHST11,-1.1576167345047
BAK1,-1.15892565250397
RAB27B,-1.16045820713043
RRAGB,-1.16053748130798
MOSPD1,-1.16177654266357
SLC44A2,-1.17451894283295
C9orf72,-1.17468416690826
ITGB5,-1.17692542076111
PBDC1,-1.18953883647919
PLPP4,-1.19041872024536
MLLT3,-1.19802272319794
CARD16,-1.20672917366028
RP11-160O5.1,-1.21473824977875
RBM41,-1.21587431430817
RELB,-1.23142206668854
ZDBF2,-1.23259747028351
ENDOD1,-1.23272657394409
MCAM,-1.24124896526337
NEAT1,-1.24151110649109
RP5-862P8.2,-1.24312734603882
SLC25A43,-1.2532867193222
ZNF574,-1.26127886772156
TANC1,-1.26750874519348
TBC1D2,-1.26918196678162
F3,-1.26987028121948
CT83,-1.27025580406189
ADARB1,-1.2703845500946
NOG,-1.27215945720673
ATXN1,-1.27389252185822
SDC2,-1.27544391155243
IL13RA2,-1.27778303623199
ARMCX1,-1.27912163734436
STC1,-1.3051198720932
ARMCX2,-1.32449615001679
TOMM40L,-1.32683908939362
FGF5,-1.33037924766541
TIMM8A,-1.3362432718277
LOX,-1.34132146835327
CXorf40B,-1.34199333190918
ARL4C,-1.34422481060028
CREB3L1,-1.34534335136414
FILIP1L,-1.34702551364899
MAGED2,-1.35207796096802
MAGEH1,-1.36650002002716
C6orf132,-1.37452113628387
FAT3,-1.37777292728424
SAMD12,-1.37949478626251
TACSTD2,-1.41408586502075
MPP1,-1.44115674495697
ZNF532,-1.45106863975525
LRRC2,-1.46639442443848
KLHL4,-1.47271168231964
EFHD1,-1.47591316699982
TRIM39,-1.4902548789978
HSD3B7,-1.49594080448151
GALNT14,-1.51679408550262
SORBS2,-1.51791799068451
LINC01224,-1.53538489341736
AFAP1-AS1,-1.54148864746094
CCDC68,-1.55924499034882
NUAK1,-1.58102095127106
GBP1,-1.59405076503754
ZBTB37,-1.60474503040314
HIST1H2BJ,-1.61534011363983
CPA4,-1.62346231937408
ENG,-1.62650907039642
GPR1,-1.62694025039673
CHST10,-1.68407297134399
TEX41,-1.68465483188629
NOV,-1.71249425411224
HIST1H2AC,-1.7137702703476
C15orf48,-1.71789419651032
CLEC2B,-1.72601711750031
RP11-818F20.5,-1.75873589515686
NUDT6,-1.78733992576599
GPAT2,-1.79941487312317
SOX4,-1.83166682720184
SPARC,-1.83215129375458
LINC00665,-1.86224567890167
MT1F,-1.87513387203217
HIST1H2BD,-1.88849222660065
G0S2,-1.93895781040192
KCNK1,-1.94868147373199
C4BPB,-1.98033368587494
NRK,-1.9999817609787
ISYNA1,-2.00085067749023
INHBA,-2.02857875823975
GLUL,-2.03512835502625
CYB5R2,-2.06828618049622
NCF2,-2.07937836647034
MATN2,-2.08328437805176
RAB9B,-2.13692235946655
GALNT5,-2.16826438903809
OXTR,-2.16926765441895
BEX2,-2.22421073913574
CXCR4,-2.22866773605347
AC007163.3,-2.24864959716797
FKBP10,-2.30269074440002
HLA-DMA,-2.3390064239502
HMGN5,-2.33911418914795
RP11-149I23.3,-2.4033670425415
CD74,-2.40498852729797
AK5,-2.41739940643311
PTPRR,-2.44435048103333
EHF,-2.56831502914429
CYP24A1,-2.63299679756165
BEX5,-2.79767441749573
ADGRE1,-2.87210249900818
GNGT2,-3.0658814907074
DAPK1,-3.0911111831665
AR,-3.21499752998352
HLA-DRA,-3.35509324073792
GYPC,-3.55511546134949
ABI3,-3.63755226135254
LINC01322,-3.67620897293091
TUBA3C,-3.8019335269928
THBS2,-3.90694928169251
PAGE5,-3.91381096839905
HLA-DMB,-3.92083382606506
HLA-DRB1,-3.93751120567322
TMCO2,-4.00678062438965
ERVMER61-1,-4.87408065795898
