signature,log2FC
LY6D,3.5591139793396
LGALS1,1.04852294921875
KRT17,1.33277082443237
CLIC3,1.18920266628265
CALML5,2.47344946861267
KLK5,1.04627442359924
PDPN,1.52357804775238
NMU,1.00927209854126
INHBA,1.11134099960327
CD74,1.56776559352875
LINC00958,4.18152666091919
PTGS1,2.17808389663696
PLCXD2,1.02551770210266
ANXA6,1.20354104042053
S100A14,1.08508145809174
KIF20A,1.00139844417572
KCNN4,1.753781914711
CYP1B1,1.70669841766357
CYSRT1,1.09551560878754
IRS1,1.3394033908844
DUSP4,1.16364729404449
PADI3,4.82013559341431
PCED1B,1.26891481876373
FRMD3,1.8933402299881
SLITRK6,1.41110146045685
DUSP6,1.05271792411804
SUN2,1.14022278785706
SPON2,1.74757432937622
SRGN,2.14432144165039
CMTM8,-1.61997139453888
TMEM191B,-1.05497407913208
ACACA,-1.01158344745636
MXI1,-1.52607703208923
NCF2,-1.35044085979462
HIST1H1B,-1.63230967521667
UBR1,-1.0165628194809
C5orf28,-1.283806681633
FBXO32,-1.0723934173584
C5orf42,-1.26361215114594
HSF2BP,-1.31346368789673
SBF2-AS1,-1.00360000133514
JDP2,-1.25498688220978
HDDC3,-1.24384427070618
PIGBOS1,-1.26080298423767
PRR4,-1.11082196235657
SCRN2,-1.09043967723846
LINC01419,-2.08083653450012
PVT1,-1.16245698928833
KRT16,-1.18275451660156
C21orf58,-1.16712510585785
NRG1,-1.07097339630127
FYB,-1.24305880069733
SPP1,-1.66559433937073
KRT4,-1.64376580715179
AC006262.5,-1.07745814323425
BHLHE41,-1.94143044948578
IMPA2,-1.0012583732605
SGCE,-1.0377471446991
PEG10,-1.10717582702637
MCEE,-1.09511888027191
NUPR1,-1.80775189399719
HIST2H2AC,-1.47786414623261
INSIG1,-1.12871432304382
C1orf21,-1.82215142250061
HIST1H1E,-1.17679035663605
MFAP5,-1.27373039722443
HIST1H1D,-1.28468501567841
AKR1C1,-1.24864065647125
HIST1H1A,-1.71332931518555
RP11-20D14.6,-1.17820394039154
AKR1C2,-1.38309359550476
HIST1H4C,-1.08470785617828
AKR1C3,-1.25631666183472
SCD,-1.47549986839294
