signature,log2FC
LINC00958,4.4680666923523
WIPF3,3.75215601921082
BAIAP2L2,3.32443404197693
MMP1,3.15182614326477
FGF19,3.0205819606781
PTGS1,3.01651859283447
SLC16A9,2.99344682693481
COL13A1,2.95376586914063
LY6D,2.90789365768433
FST,2.84489297866821
SH3PXD2A-AS1,2.79151391983032
BATF3,2.75254201889038
KCNMA1,2.72442674636841
FOSL1,2.61988830566406
PPP1R1C,2.58046436309814
SRGN,2.52563166618347
ETV4,2.47426176071167
TMEM171,2.45669317245483
NEURL1,2.42865538597107
SLC43A3,2.41208267211914
G0S2,2.37279915809631
POLR3G,2.3430118560791
ETV5,2.28715133666992
SLC35F3,2.21303772926331
MATK,2.18670344352722
NT5E,2.18350481987
MT1A,2.17649602890015
RFTN1,2.16724228858948
CYB5R2,2.14457273483276
TMEM200A,2.13015389442444
CCNA1,2.12742614746094
CCDC86,2.12124490737915
RP11-180O5.2,2.06261968612671
AXL,2.05216336250305
GAL,2.04333281517029
SRM,2.01397562026978
LINC00941,2.01292181015015
FJX1,2.00025939941406
C1R,-2.0001220703125
UNC5B-AS1,-2.01763558387756
SALL4,-2.03008008003235
HIST1H2AC,-2.03190732002258
C3orf58,-2.04081749916077
PBXIP1,-2.0412962436676
GLUL,-2.04706120491028
SCEL,-2.04973673820496
CCDC80,-2.05293416976929
ANG,-2.05366396903992
MAGED1,-2.07224321365356
PALMD,-2.07515645027161
NKX2-8,-2.10053491592407
PRSS22,-2.1321063041687
ANXA9,-2.17601680755615
LUM,-2.22426605224609
EPHA4,-2.22827410697937
CD24,-2.23047280311584
PLCE1,-2.23963379859924
UPK2,-2.2407112121582
BHLHE41,-2.24618935585022
FOXA1,-2.25189185142517
SMPDL3A,-2.25445485115051
RP11-11N9.4,-2.25706458091736
FOSB,-2.28486323356628
CCDC92,-2.28932642936707
IGFBP3,-2.29002904891968
RP11-38M8.1,-2.31418824195862
IKZF2,-2.35787200927734
KMO,-2.35934567451477
SEMA5A,-2.42490720748901
HLA-DMA,-2.4278130531311
KRT4,-2.43586277961731
IFITM10,-2.44229412078857
GPRC5C,-2.4428014755249
CASC9,-2.46714568138123
SPATA17,-2.46898078918457
CALML5,-2.50569462776184
AC006262.5,-2.57487201690674
CTSH,-2.57611465454102
PCAT6,-2.5889139175415
RBPMS,-2.60286045074463
BTG2,-2.63296866416931
PBX1,-2.63731622695923
PLCXD3,-2.65379238128662
KLHL24,-2.6633620262146
CRYAB,-2.70121717453003
LUZP2,-2.72777581214905
AGR2,-2.74509191513062
S100P,-2.78920650482178
DIO2,-2.80837512016296
ELF3,-2.83088350296021
C16orf45,-2.85007286071777
MXRA5,-2.88597345352173
VILL,-2.96752762794495
TNFSF10,-2.97574806213379
MAP2K6,-2.98541498184204
EPHB6,-3.18099570274353
PCSK5,-3.18985199928284
VAV3,-3.2007794380188
TMPRSS4,-3.20208430290222
MUC4,-3.22625064849854
PIK3IP1,-3.25688576698303
TMPRSS11E,-3.27288675308228
CFH,-3.31426215171814
HBE1,-3.38727211952209
HPGD,-3.41424822807312
PLA2G10,-3.42619013786316
DAPK2,-3.4611873626709
EDIL3,-3.47078919410706
AC006262.4,-3.51462888717651
CDH7,-3.5473210811615
CLDN8,-3.65464544296265
KRT13,-3.66361308097839
GBP2,-3.66904950141907
MMP13,-3.83998465538025
PALM,-3.87788128852844
DEFB1,-3.96801257133484
RP1-124C6.1,-4.08075618743897
MEF2C,-4.13061809539795
ALDH1A1,-4.60531759262085
IVL,-4.61741542816162
RNF128,-4.70861387252808
PPP2R2B,-5.08660364151001
C8orf4,-5.46640348434448
SPRR1B,-5.59218788146973
BCAS1,-5.8123345375061
SPTSSB,-5.8185248374939
SEPP1,-6.08361673355103
SULT1E1,-6.11797714233398
