signature,log2FC
NAA10,1.70272994041443
CTAG2,1.70725107192993
SSR4,1.19117951393127
BCAP31,1.10774409770966
SRM,1.38593280315399
NME1,1.13321161270142
MRPL17,1.10401427745819
HPRT1,1.58185052871704
FHL1,2.88154196739197
DKC1,1.49367833137512
TUBB4B,1.3775509595871
LAGE3,1.15639221668243
FOSL1,1.93563044071198
MAP7D3,1.72543346881866
LDOC1,1.47173666954041
TUBA1C,1.29599845409393
EMD,1.48967266082764
FAM58A,1.62402093410492
VBP1,1.18033969402313
UBE2C,1.66915595531464
CSAG1,1.19055831432343
WDR43,1.06234908103943
MRPS25,1.42408490180969
NIFK,1.25358259677887
MAGEA4,1.03630590438843
DDX21,1.06572818756104
FAM50A,1.20180702209473
ZNF593,1.09677612781525
NPM3,1.0021368265152
PRRT3-AS1,1.92590498924255
GAL,1.06091701984406
TUBA1B,1.22557640075684
UBE2S,1.2156388759613
AURKB,1.36804485321045
IDH3G,1.12920069694519
AREG,1.5450531244278
SPANXD,1.22533094882965
HTATSF1,1.18796765804291
FJX1,1.3638322353363
TOMM40,1.06143426895142
CDK1,1.34103453159332
BOP1,1.16527366638184
AIMP2,1.01414251327515
DCBLD2,1.50748836994171
NOP16,1.3483407497406
IRAK1,1.80046927928925
G0S2,1.90364873409271
THOC2,1.20233952999115
MAGEA3,1.47335112094879
FAM127B,1.15730214118958
KPNA2,1.21657192707062
CKS2,1.10364019870758
UTP14A,1.73877274990082
CD320,1.13684105873108
GEMIN6,1.04502511024475
HIST1H4C,1.40760982036591
COMTD1,1.00734317302704
TOP2A,1.20134341716766
MAGEA6,1.57390987873077
KLK5,1.18830251693726
MAGEA12,1.3726794719696
CD3EAP,1.14155888557434
PAK1IP1,1.0507310628891
MKI67,1.08312809467316
PHLDA1,1.02587568759918
SAAL1,1.07215774059296
STAG2,1.14251184463501
SERPINE2,1.19390654563904
GDI1,1.26722455024719
PNO1,1.17811250686646
DPH3,1.10103285312653
FAM3A,1.32732343673706
THBS1,1.30746078491211
FLNA,1.08090388774872
NDUFAF4,1.42355418205261
WDR4,1.19682085514069
RABEPK,1.19894063472748
WNT7A,1.34891843795776
NEURL1,1.23525786399841
CDCA3,1.01184153556824
RBMX2,1.05574154853821
LINC00958,4.9161958694458
CENPV,1.09187364578247
HPCAL1,1.58411073684692
GALNT14,1.06799006462097
LYAR,1.13705182075501
SLC10A3,1.16039049625397
FST,1.38502895832062
UBL4A,1.07982563972473
TIMM8A,1.19372200965881
AIFM1,1.07606196403503
LY6D,1.52297639846802
IFRD2,1.13256573677063
THUMPD3,1.02776670455933
PUM3,1.20075988769531
HMGA2,1.13155698776245
CHCHD4,1.45915973186493
HLA-G,1.13954174518585
CHAC2,1.14803338050842
RRS1,1.36855554580688
F8A3,1.94021952152252
TPBG,1.0189688205719
PPAN,1.1591569185257
NSDHL,1.07029366493225
FAM83D,1.14141881465912
CDCA8,1.00668776035309
EIF2B3,1.19475650787354
FANCD2,1.43797254562378
SERGEF,1.00518500804901
FAM122B,1.4903838634491
SLC5A6,1.25807344913483
PGAM5,1.13584470748901
SRGN,3.25840711593628
LTV1,1.07335710525513
CTU1,1.07484245300293
MECP2,1.19302773475647
ADAP1,1.1412867307663
METTL1,1.43703985214233
HYLS1,1.07967460155487
ECE2,1.14257264137268
ENDOG,1.14472162723541
RRP9,1.29506003856659
MTFR2,1.24158704280853
MFSD12,1.17800557613373
TUBB2B,1.31752943992615
IDS,1.15043354034424
FAM216A,1.66732013225555
HAUS7,1.62030613422394
SLC25A22,1.04861104488373
POLR3G,1.30368864536285
DUSP4,1.56111288070679
LAYN,1.23637080192566
PLK1,1.02213168144226
COQ2,1.21755599975586
CAMK1,1.13478302955627
RAD18,1.15261042118073
XIAP,1.11879253387451
CAD,1.08577740192413
CTU2,1.18734204769135
IL1B,1.30556118488312
BSPRY,1.33379423618317
CCDC86,1.52207696437836
AXL,1.21102118492126
SLC29A1,1.38777554035187
SIX1,1.14347100257874
MAOA,1.33932960033417
HCFC1,1.0817768573761
LPAR1,1.18928742408752
EREG,1.16596186161041
DUSP6,1.1304247379303
CCND3,1.06920957565308
TAF5,1.0682772397995
ANKRD1,1.54867541790009
PINX1,1.02759861946106
SLC6A8,1.98063838481903
KLF2,1.75425136089325
MOSPD1,1.22481679916382
MICAL2,1.30312430858612
MSRA,1.19930386543274
PCED1B,1.32678031921387
SLC25A19,1.11029088497162
PIF1,1.21669113636017
P2RX5,1.62025463581085
F8A1,1.60096716880798
DSEL,1.39325189590454
CENPP,1.18215477466583
IRS1,1.29199028015137
TSEN2,1.30323553085327
RGCC,1.9469165802002
CCNF,1.09279942512512
TRPM2,1.13578426837921
ENOX2,1.33382344245911
HS3ST1,1.50787115097046
DUSP5,1.03330230712891
ATP11C,1.35725462436676
NUDT8,1.07040083408356
ATAD3B,1.09604585170746
CYB561D2,1.02621984481812
SLC27A4,1.49419629573822
SLC25A14,1.65572047233582
ETV5,1.96041977405548
MPP1,1.12335824966431
STK26,1.10987067222595
ADAMTS12,1.25500202178955
