key,term,es,overlap,ledge,metagene,perc
1_vs_proxy_parental_UP,cellular response to interferon-gamma (GO:0071346),0.7967175320895046,HLA-DRB1;HLA-DPA1;HLA-DRA;CASP1;GBP1,HLA-DRB1;HLA-DPA1;HLA-DRA;CASP1;GBP1,PCSK1N;THBS2;ITM2A;PPP1R14C;HLA-DRB1;GNGT2;HLA-DPA1;RORA;HLA-DRA;RP11-676J12.7;IFI27;CD74;TMCO2;BEX5;GMFG;CCDC190;FAM49A;GABBR2;HLA-DMA;RAB9B;FGF13;CCL28;REEP1;MX1;ITGB4;HMGN5;KCNK1;C14orf37;AARD;OSR1;GPAT2;PRRG4;GLUL;MT1F;NMNAT2;AFAP1L2;LRP1;ADIRF;FAM84A;RP11-148B18.1;PYCARD;RP11-108M9.4;EPB41L1;ATP10A;CTB-129O4.1;BEX2;EREG;CASP1;MLLT3;STYK1;PHLDA3;GBP1;PLAT;CATSPER1;CXCR4;G0S2;AKAP12;CRADD;FECH;FAM111B;PTX3;TSPYL4;NRK;POR;TPM2;COBLL1;PTPN22;FNDC4;NUDT14;ATP8B1;RP3-522D1.1;ICAM2;ADARB1;HDX;EFNB2;F3;AIF1L;NOL4L;RP11-532F6.3;ARHGAP24;NEDD4L;ITGB2-AS1;RP5-1074L1.4;ADAMTSL1;SIX2;CARD16;MXRA8;BIN1;ADGRG1;COL6A1;ECM1;ADAMTSL4;CCNE2;BCL2A1;KRT81;SNX3;INHBB;ACSS3;LAMC2;MOV10;HAS2;RP11-712L6.5;SNAI2;CTC-529P8.1;GLIPR2;LY6G5C;BCAR3;PDK3;PRPS1;PRR16;PTTG1IP;FAM210B;CXCL1;AC011893.3;CYR61;RP4-621F18.2;PLCL2;RRAGA;ARID5B;HAUS6;AGPAT3;XRCC3;EPHA4;CSTB;WASF3;CREB3L1;MYLK;SDC2;GLMN;PLPP3;ARHGAP29;MAN2A2;CKB;NARS;ATP1A3;CD82;RPS6;ST7L;LRRC8B;AGMAT;TTC39C;CLEC2B;FAM214B;MCM6;DDAH1;C15orf48;CCDC80;KALRN;MESP1;TXNL1;TOPORS-AS1;STC1;EVA1A;AKR1C3;RP4-665J23.1;CASD1;CCNE1;TBC1D2;MANEAL;CCDC107;FBXL20;FRMD3;HES4;ENDOD1;SYTL4;ESM1;POLR1E;ACTG1;PLK2;PDLIM2;UNG;IRS1;BAG1;RP3-323A16.1;TMCC1-AS1;DBN1;DPYSL2;ZDHHC14;ACO1;NUAK1;MSH6;SLBP;SYNGR1;PGM5P2;LYPD1;PUS3;TMEM171;RP11-448A19.1;LGR4;TIFA;CHAF1B;SSH2;TRIM33;PPM1M;RP13-463N16.6;MYL9;PODXL;KRT19;SERINC2;GBP3;ZNF644;GFPT2;C12orf57;PNMA2;RAD9A;C9orf72;ASAP1;DPF1;NDUFV3;KRT80;ZDBF2;RPP25L;E2F1;SLC9A3R2;HIST1H2AC;NR2F2;PPARGC1B;UACA;CTD-2066L21.3;TNFAIP2;RP13-1032I1.7;RP11-680A11.5;RP11-500C11.3;LSS;PKN2;SMCO4;FILIP1L;ZFYVE9;CLTA;UBE2L6;TLN1;RP3-395M20.12;CHRDL1;ENG;C16orf74;BICC1;SH3GLB1;LRRC8C;IL13RA2;LINC01444;MSMO1;KLC1;KCNS3;SHB;PNPLA6;NFX1;GINS4;EPB41L4B;ARHGAP27;CDCA7;RAP1A;ARHGDIB;ZNF326;MSLN;SYDE2;TMEM154;SLC25A12;SEC14L1;BTBD6;RAB40B;IFI6;CCBL2;VAMP8;C2CD2;TCEAL8;SLC25A51;SESTD1;SSX2IP;RGS10;BRIP1;RBMXL1;RHOC;SLCO4A1;ZFYVE21;TRMT61A;UBE2R2;CDR2L;EPCAM;TYW3;FNBP1L;PSMB9;PDXK;FGF1;CDC6;RPH3AL;MYO1E;RPL5;PSMC3IP;TGFBR3;AMOTL1;DDX58;CAPZA1;HS2ST1;APOPT1;RAPGEF2;MCAM;PPM1F;LINC01481;DIP2A;CYP51A1;CASP3;SUMO3;BCAR1;DBT;LXN;SPATS2;PARP14;OGG1;SPATC1L;MAP6D1;S100A6;EDN1;RRP1B;PRSS3;CRYZ;SSBP3;CAAP1;RGP1;ZNF512B;SEP15;ABTB1;U2AF1;SIGMAR1;KLHL23;MORC4;SCRN2;WDR76;LAPTM5;SNX7;PRKCA;SNAPC1;FAM207A;ALDH1B1;DPH5;PIGL;SC5D;AC093323.3;SCN5A;SNHG10;PFKL;C17orf51;ROBO4;STOML2;C14orf2;WDR77;POU2F2;PTBP2;PHTF1;NDUFB6;FAT1;HMGCS1;PLPP4;RP4-555D20.4;TOPORS;CSDE1;PLS3;PUM3;MPP4;MTF2;LRRC8D;PDLIM7;ADAM19;CCBE1;BCAS2;RALGPS2;CCDC69;NXN;PDGFC;HNMT;LAMTOR5;GTF2B;MFSD14A;IFIT5;DTL;GINS2;CNN3;ZMYND19;RNF152;CCND1;SERTAD4;TMEM56;RPAP2;ACADM;SH3BGRL;SPTLC3;TMEM158;TOMM5;ZNF789;TRMT13;AC108142.1;C5orf63;GLIPR1;PKIA;TPM1;LYSMD2;USP37;PHLPP1;MYEOV;CAV1;NOL6;DDX20;PRSS23;UBE2G2;CMB9-22P13.1;DNTTIP2;DCTN3;TRERF1;CCDC28B;SMURF2;SFN;GPX3;USP33;KCNN4;RRAGD;MVD;MTA1;FBP1;PLIN2;S100A4;DPYD;ODF2L;C5orf30;SQLE;STARD4;ATP5F1;FAM57A;SLC25A4;TMED5;TFDP2;HLA-B;DNA2;EPM2AIP1;NANOS1;MAPKAPK3;BAG5;NRGN;DRAM2;CAMK2N2;SMU1;ZNHIT6;FXN;LMO4;SNRK;ARMCX2;TFAP2C;PRMT2;IFITM2;TNFRSF10D;CHMP5;FHOD1;BNIP3L;CFAP97;KHK;ANKRD9;GLO1;NME4;DHCR24;EPHX4;SMARCA2;PMM1;NEXN;RP4-555D20.2;S100A10;AP1B1;IRF1;CASP8AP2;VPS13C;CELF2;TMSB10;EGFL7;MCM2;CYBA;RRP1;NAF1;NUDT2;MSH2;GRHPR;SORBS3;EXOG;NFKB1;MED31;ITGB2;PDLIM1;ABCD3;CHAMP1;COL6A2;EXOSC3;ING2;RAB27A;WDR54;UBAP2;SLC20A1;DNAJB4;TRAF3;CDT1;FADS2;MEIS2;FAM127A;PIGW;SASH1;DNAJA1;PITX1;PIGK;FAM102B;GPX4;FDFT1;FANCL;JRKL;HIPK1;FAM73A;GRINA;SLCO4A1-AS1;HELLS;GEMIN4;FLNC;SYNE2;CAMK4;CLDN7;MCM3;LARP6;ALG14;IER3;KDM2B;CREB3;BDH1;BNIP3;DCAF12;KLF5;C16orf87;CTD-2263F21.1;APTX;ZNF367;CENPU;KIF13A;DLG1;ZC3HAV1;HPCAL1;SLC16A3;LRRC41;LPIN1;IDI1;STRBP;PHYHD1;FKBP7;DCTD;PDLIM5;C1orf52;PRIMPOL;WWC2;TTLL5;C14orf1;FANCG;IRF2;MYL6;CD58;CTD-3184A7.4;OSTF1;BATF3;FN3KRP;LRRC45;PCBD1;BCAT2;UBA3;POGK;RP11-54H7.4;CAPN2;ZNF521;PXK;TCF19;C19orf25;PYGL;CEPT1;C19orf33;CDC25A;CCDC138;RTCA;MDFIC;PERP;VGF;A1BG;PPDPF;FRG1;MED29;VEGFC;FAM114A1;RAPH1;RBPJ;RBBP4;STX4;TCHP;SEPT6;ADM;CLIC4;MGST2;ENPP1;ATP1A1;ARPIN;PFN2;VEPH1;GCLM;TTC38;WDYHV1;PAK1;ADAMTS1;HLA-C;NPAT;ANKRD1;TRIM13;SLC9A3R1;TRAPPC10;CST3;MAML2;SPTLC2;ANXA6;TWF2;MAP1B;MCM5;CAND1;IDH1;RPS27L;CHML;DONSON;RAD50;NMU;MEX3D;FXYD5;SLC5A3;IFI16;NAT14;ATAD3B;BCL10;EBLN3;EIF4A2;PEG10;IGFBP4;ITGB1;PLAA;SETD7;MLPH;LIMA1;ZBTB38;TGFB1I1;CAV2;FKBP5;WTIP;RP11-554I8.2;DSN1;HBEGF;FAM168B;WDHD1;NUMB;BRI3BP;VCP;HIF1A-AS2;SPHK1;ACAA1;GLOD4;C9orf16;RPL22L1;YBEY;ATP5J2;UAP1;TMEM14B;TOE1;TAGLN;VIM;MAGEF1;GNG11;GXYLT1;TMEM256;RP6-65G23.3;DEF8;PLEKHJ1;PROSER2;ARPC1A;CRYBG3;EXOSC9;RP11-65I12.1;ZFHX4;PAXIP1;MKNK2;BAG2;GNAI1;CSRP1;EDRF1;ADRB2;C3orf14;DR1;EIF3J-AS1;PSMB8;CD9;CALD1;NOL3;ARHGAP10;PLA2G16;METRN;C22orf39;EHD2;RP11-879F14.2;CCDC137;CARHSP1;PLCE1;PLAC8;CERS6;MMS22L;PCNA;COA4;ISOC1;INPP1;MCM10;RFC1;HERC5;SLC25A1;AFAP1;CARS2;GMNN;H2AFY;DHFR;MCM4;MCMBP;GPRC5A;GGCX;COX14;SH3BGRL3;SDCBP;AKAP1;ITGA3;ADAM9;INO80C;PCGF6;FBXO9;ZNF655;POLR3K;DNAJC13;TAF9;HK1;TANC2;NABP1;ACTR2;CASP8;MAT2A;CTU1;PGM3;FAM213A;CD47;SCD;HPS1;ADO;UMPS;FYTTD1;C4orf3;PEX2;MGST3;RBM4B;NGFRAP1;VSIG10;RP11-350J20.12;GAMT;DYNLT3;GPATCH11;TPI1;POLD3;VCL;LINC01116;RILP;AAMDC;ZNHIT3;CISD3;SF3A2;CAP1;YTHDC2;S100A13;GNAQ;UGCG;NR1D2;LETM1;APBB1IP;CLTB;HPRT1;SPCS3;SH2D4A;RP11-1094M14.11;PMS1;DST;TMEM238;RPUSD1;PHGDH;VPS13A;C1orf21;BRMS1L;PHF6;TSPAN5;ACACA;SRSF8;MAPK9;GABPB1-AS1;EVI5;NCOA4;WLS;MT2A;NMI;TRIM37;AXL;RP11-382A20.3;RFC4;MARCKSL1;SCAND1;ANO10;SCML1;MAP7D1;ERBB2IP;IGFBP7;ARHGAP22;MINCR;AES;C12orf75;RILPL2;SNHG19;PRIM1;SPINT2;ATAD3A;NCBP2-AS2;PAPSS2;PLOD2;MYL12B;RNF214;PITHD1;LRRC42;TIPIN;B4GALT1;TNFAIP8;DCTPP1;MT1A;OXCT1;RP11-395G23.3;BCAP29;EHD1;SNRNP40;ATP5EP2;PLCB3;NIN;MRPS26;CTTN;GSK3B;NCKAP1;RBM33;AKT3;PPFIA1;ELL2;CDKN2AIP;ECI2;C14orf80;ERCC2;TMEM97;SKA2;ESAM;ANXA2;AP3M2;PEBP1;HTATSF1;GNAI2;ABHD14A;TIMM8B;TPD52;KRT8;ATAD2;CACYBP;ACYP1;MBOAT7;PCNT;TCAF1;FHL2;CEBPZOS;DPM3;ENOPH1;ZC3H14;RANBP9;PSIP1;OPTN;CAMK2N1;NFIC;STMN1;ACTR10;RP11-115J23.1;LRRC20;LRRC58;TSPO;TSC22D2;HEBP1;SMS;SHMT2;OAT;MSN;MT-ND6;MORC3;RPA2;SLC2A4RG;HACD3;RBL1;CD68;MGLL;MIR4435-2HG;MFGE8;PGAM1;TMEM70;SRI;XPO6;MRS2;SF3B6;BAD;UBE2J1;MCFD2;CTNNB1;GABARAPL2;ADK;RB1;SMIM10L1;FAM129B;DBI;TMSB4X;GABARAP;BARD1;GOLM1;CHAC2;AKAP9;ORC6;HINT2;ZSCAN16-AS1;UBB;LGALS3BP;CSTF3;ARGLU1;RFC3;FGF5;TSR2;ACAP2;KHDC1;DRAP1;TRMT11;AK1;PGRMC1;QDPR;SNRNP70;ZSWIM6;FAM129A;ROMO1;ATAD5;FAM92A1;SNRPA1;AMOTL2;CCNG1;ASUN;TUBA1A;NDUFB1;MANF;CD99;AK3;MAP3K4;MPRIP;UCK2;MTHFD2L;ZNF580;S100A11;SKP1;EIF4EBP1;MELK;IL11;THUMPD2;S100A16;AZIN1;B2M;SNX1;SHFM1;PLIN3;ARHGEF1;FLNA;NMT2;MYO6;CHAF1A;AP1S1;NSD1;TFDP1;SNAP29;UBAC1;PAWR;AHNAK;AP2M1;PRDX3;STX5;TGM2;ANXA5;CENPM;C19orf48;CHIC2;FAM133B;PSME1;BID;GPANK1;NPC2;NAV3;SDPR;TBCA;NFIB;OLA1;TIPARP;ITGAE;FAM45A;PGK1;CASP4;LGALS1;CTGF;RP11-545E17.3;ARL2BP;CMBL;EID2;ETS1;HSD17B12;HERC2;JUN;CYB561D2;TIMP3;SP100;GMPS;STRA13;PTPMT1;PLEC;ISG15;ATL3;CAPZB;TEX264;FUBP1;CD2AP;MYO19;SMAD5;CENPQ;MBOAT2;ZNF185;RPL23;DDX17;HMOX2;EIF2B5;BDNF;DNMBP;THBS1;GADD45A;HIGD1A;PCNXL4;CFL1;PHF20;TSEN34;METTL9;VDAC1;ATP6V0D1;NACA;ALDH9A1;MMP24-AS1;IL6ST;LAPTM4A;UFSP2;MESDC2;C1orf35;ACLY;MTHFD1L;ATP5G3;VKORC1;TRNT1;WDR1;C1orf122;RPS3;AOX1;EFHD2;TWF1;PXMP2;SGCB;PTPRA;RPLP1;FGFR1OP2;METTL12;EMC2;FEN1;SRPK2;PTEN;YEATS4;C11orf31;CBX6;HNRNPA3;EXOSC4;TSPAN14;RPS29;MGAT4B;CHCHD7;RRAS;NSMCE3;PPIL4;PRDX2;LASP1;GNB4;APPL1;TAF6;SELT;NDUFAF3;ACAT2;MYEOV2;MED28;CNP;COMMD7;TYMS;ESD;FDPS;ECHDC1;MPC1;UQCRQ;BASP1;HNRNPF;CKAP4;AAED1;JMJD1C;AFG3L2;RABGGTB;EMP3;RTN4;HMGA1;RTN3;OST4;C15orf40;STUB1;POLR1D;PNKD;RPS8;SEC31A;NASP;ERH;PTTG1;JAK1;TIMP1;WBP5;NME7;ZNRF1;RPA1;MRPL57;C5orf24;SPG20;SLC25A11;RAI14;PKM;RBFA;TIMP2;SNHG7;IGF2BP2;PDHB;CDC42EP3;U2AF2;ABHD5;NDUFC1;TAX1BP3;LIMS1;MT1E;FKBP1A;ZEB1;CCND3;REEP3;DSTN;CAST;ZNF428;PSMG1;POLR3G;SPATS2L;NDUFB4;RAB8B;TUBB6;HLA-E;ARPC5;IFT20;DKK1;PALLD;PSMG4;CTNNAL1;ACTN4;ACTR3;LAMTOR4;NDUFAF4;DNAJC3;DUT;PTPN14;DYNLRB1;YWHAQ;POLR2E;HSPA4;MTRF1L;PRKAG2;FADS1;PLP2;NME3;GPX1;COX8A;DUSP5;GOLGA4;NOC3L;PHF3;ATPIF1;CLSPN;SIKE1;MT1X;DDX24;ZNF330;ZRANB2;NDUFB3;SNX2;NUDT5;SEPT11;ALKBH5;EIF3E;TCEAL3;UQCRB;HSPA5;GNG5;RWDD1;MPG;SCO2;FRMD6;SMCHD1;SERF2;RPL26;NDUFA11;RBBP7;C17orf89;CAPRIN1;CAPG;CUEDC2;ATP1B1;HSPA14;TMBIM6;CUX1;BTF3;RPS15A;SLC25A5;ARL3;RPS24;RBBP8;MAPK1IP1L;PNN;NDUFB8;EID1;CITED2;UHMK1;ZC3H15;MZT2A;CCT4;TRAM1;ARPC5L;RPL35A;EIF5B;CDC123;SERPINB6;LMNA;DDT;EIF2AK2;GNPNAT1;DCXR;RTF1;SRP9;NDUFA6;ATP5C1;RPS3A;C8orf59;GGH;SFXN1;RPS14;ZNF106;ITM2B;PSMD6;RNF8;NDUFA1;CMTM6;ARL16;IQGAP1;ERP29;SAP18;RGMB;CEBPZ;TMEM165;RAB13;NELFCD;LDHB;MPHOSPH6;PRDX6;GAS6;YWHAE;RP11-14N7.2;NEDD8;SLK;H3F3A;RPS7;HNRNPK;RPS15;SFXN4;MYH9;KDM1A;SOD1;RPL19;VDAC3;SUMF2;NBN;UQCR10;RPL34;APEX1;ATP5E;MRPS25;SRSF2;COTL1;MTCH1;CMIP;RPS4X;FKBP3;AP2S1;RPS18;THOC3;SDF2L1;DTD1;DEK;MAP4;MRPL33;RPL37A;RPL12;NKTR;ARL6IP6;FUCA2;RPL9;KIF2A;KTN1;SNRPD3;AKR7A2;COPRS;KRT18;NDUFA8;RPL24;C9orf78;RAB18;PSMD2;NDUFA2;LSM3;GPX8;TMA7;IMPDH2;RPL31;ABCE1;DCTN2;CNIH1;OAZ1;REXO2;GAPDH;RPL37;SSR2;CHCHD10;PTRHD1;ICK;RPS23;SLC25A3;PRKAR2A;SIVA1;USP34;PFN1;ATP5L;HCFC1R1;TFRC;USP1;SUMO2;C14orf166;PRPF4B;DUSP14;GLTP;MRPS12;RPL13;HIGD2A;EIF3H;COPS6;HSPB11;NDUFA12;RPS10;POLE4;C4orf48;RPL39;PARL;HMGN3;XRN2;BANF1;TPM3;RBM39;GRPEL1;ACTN1;SNX6;COMT;UBE2V2;RPS17;RCN1;ARPC2;ADI1;RPS26;BRK1;RPL38;DNAJB6;TK1;HNRNPAB;MEA1;RPL15;PTRF;DDX46;RPL29;TAF7;RPL14;RPL36A;RWDD4;IMP3;MDH1;MRPL9;RABAC1;ADH5;GTF2H5;EIF3D;RPS9;RPL27;RPL11;C20orf27;HMGN1;CCT6A;ENY2;FAM136A;PAPOLA;PABPC1;STRAP;HN1;PIN4;ARPC1B;UBA2;ALDOA;RPL32;RPL13A;RPS27;HNRNPH1;SSR3;HM13;PDIA3;RPL7;SRP14;MZT2B;PDCD5;FAU;THOC7;PSMA7;COA3;NAA38;AP3S1;SNRPG;NDUFB11;MAP7D3;CUTA;UQCRFS1;PRDX1;HADHA;PPM1G;MT-CYB;CALM2;RPL18;ALYREF;MYL12A;METAP2;RPS2;SEC61B;GNAS;GNB2L1;CSNK1A1;H2AFZ;RPL7A;RPS27A;USMG5;SNRPD1;RPSA;LSM2;NOP10;RPL23A;HSPE1;MT-ND5;RHOA;NPM1;RPL36;RPL3;RPL35;COX7C;RPL21;RPS19;RPL41;NDUFC2;RPS11;SERBP1;ATP5G1;HINT1;RPS21;RPL28,1.0
